Symbol,Date,Open,High,Low,Close,Volume,DNN SMA,DNN spanTwelveEMA,DNN spanTwntySixEMA,DNN_x,DNN_y
DNN,2020-11-10,0.35,0.3586,0.34700000000000003,0.358599,135275,0.358599,0.3450577994565016,0.3527082658458014,-0.007650466389299838,-0.012844360757430052
DNN,2020-11-09,0.35,0.3597,0.35,0.3596,149534,0.35960000000000003,0.3425957629940473,0.3522370071134655,-0.009641244119418245,-0.014142834349462617
DNN,2020-11-06,0.35,0.35,0.34,0.3468,127564,0.34680000000000005,0.3395040835384195,0.35164796768254275,-0.012143884144123264,-0.015268231906973722
DNN,2020-11-05,0.33399999999999996,0.34,0.33,0.3395,116943,0.3395000000000001,0.3381775532726776,0.3520358050971462,-0.013858251824468593,-0.016049318847686334
DNN,2020-11-04,0.345,0.345,0.3323,0.33299999999999996,125587,0.3330000000000001,0.33793710841316443,0.3530386695049179,-0.015101561091753481,-0.01659708560349077
DNN,2020-11-03,0.34,0.3405,0.3397,0.33975,29639,0.3397500000000001,0.3388347644882852,0.35464176306531137,-0.015806998577026166,-0.016970966731425088
DNN,2020-11-02,0.34,0.3499,0.34,0.3419,145418,0.3419000000000001,0.3386683580316098,0.35583310411053626,-0.017164746078926485,-0.017261958770024816
DNN,2020-10-30,0.3227,0.3295,0.3227,0.3295,116110,0.3295000000000001,0.33808078676462977,0.35694775243937915,-0.01886696567474938,-0.017286261942799395
DNN,2020-10-29,0.316,0.32,0.3103,0.319,28326,0.3190000000000001,0.3396409298127443,0.35914357263452945,-0.019502642821785158,-0.016891086009811897
DNN,2020-10-28,0.3315,0.3315,0.3202,0.322848,159784,0.3228480000000001,0.34339382614233416,0.3623550584452918,-0.018961232302957653,-0.01623819680681858
DNN,2020-10-27,0.32,0.3249,0.32,0.321201,93755,0.3212010000000001,0.3471294308954858,0.3655156231209151,-0.01838619222542931,-0.015557437932783809
DNN,2020-10-26,0.33,0.3354,0.325,0.327,344610,0.327,0.35184369105830143,0.3690607929705883,-0.01721710191228687,-0.014850249359622434
DNN,2020-10-23,0.3497,0.3497,0.34299999999999997,0.3476,53481,0.3476000000000001,0.3563607257961744,0.3724256564082354,-0.01606493061206099,-0.014258536221456324
DNN,2020-10-22,0.3496,0.3539,0.342,0.349,131735,0.3490000000000001,0.35795358503184244,0.3744117089208942,-0.016458123889051768,-0.013806937623805157
DNN,2020-10-21,0.35700000000000004,0.35700000000000004,0.35,0.3537,78456,0.3537000000000001,0.3595815095830865,0.37644464563456576,-0.016863136051479266,-0.013144141057493503
DNN,2020-10-20,0.3481,0.3499,0.345,0.3451,55860,0.3451000000000001,0.3606508749618295,0.37826421728533094,-0.01761334232350154,-0.012214392308997062
DNN,2020-10-19,0.35,0.3543,0.34051,0.34544899999999995,404201,0.3454490000000001,0.3634783067730712,0.3809173546681575,-0.017439047895086324,-0.010864654805370971
