Symbol,Date,Open,High,Low,Close,Volume,PIXY SMA,PIXY spanTwelveEMA,PIXY spanTwntySixEMA,PIXY_x,PIXY_y
PIXY,2020-11-10,2.28,2.2892,2.2213,2.25,18910,2.25,2.25558400631456,2.5228089969965946,-0.2672249906820352,-0.3141963766324034
PIXY,2020-11-09,2.2,2.29,2.18,2.23,64604,2.2300000000000004,2.256599280189934,2.5446337167563224,-0.2880344365663885,-0.32593922311999557
PIXY,2020-11-06,2.1699,2.1752,2.13,2.13,31455,2.1300000000000003,2.2614355129517403,2.5698044140968284,-0.3083689011450885,-0.3354154197583973
PIXY,2020-11-05,2.13,2.19,2.1243,2.19,28566,2.1900000000000004,2.285332878942965,2.6049887672245746,-0.3196558882816092,-0.3421770494117245
PIXY,2020-11-04,2.14,2.18,2.1267,2.13,19819,2.1300000000000003,2.302666129659868,2.6381878686025404,-0.33552173894267234,-0.34780733969425315
PIXY,2020-11-03,2.17,2.26,2.17,2.22,55162,2.2200000000000006,2.3340599714162082,2.678842898090744,-0.3447829266745361,-0.35087873988214835
PIXY,2020-11-02,2.11,2.14,2.08,2.1301,113160,2.130100000000001,2.354798148037337,2.7155503299380035,-0.3607521819006667,-0.3524026931840515
PIXY,2020-10-30,2.21,2.23,2.133,2.23,52527,2.230000000000001,2.395652356771398,2.762386356333044,-0.3667339995616459,-0.35031532100489765
PIXY,2020-10-29,2.142,2.142,2.02,2.08,79928,2.0800000000000005,2.42577096709347,2.8049772648396867,-0.37920629774621695,-0.34621065136571044
PIXY,2020-10-28,2.22,2.22,2.11,2.17,98720,2.17,2.48863841565592,2.8629754460268617,-0.3743370303709428,-0.3379617397705839
PIXY,2020-10-27,2.29,2.29,2.22,2.24,19458,2.24,2.546572673047905,2.918413481709011,-0.3718408086611063,-0.32886791712049435
PIXY,2020-10-26,2.31,2.34,2.23,2.34,138819,2.34,2.602313159056614,2.972686560245732,-0.3703734011891173,-0.31812469423534134
PIXY,2020-10-23,2.38,2.38,2.323,2.34,34423,2.34,2.6500064607032723,3.0233014850653905,-0.3732950243621183,-0.3050625174968972
PIXY,2020-10-22,2.35,2.38,2.325,2.36,31178,2.3599999999999994,2.706371271740231,3.077965603870622,-0.3715943321303907,-0.288004390780592
PIXY,2020-10-21,2.3553,2.41,2.315,2.315,169025,2.314999999999999,2.769347866602092,3.135402852180272,-0.3660549855781801,-0.2671069054431423
PIXY,2020-10-20,2.42,2.42,2.31,2.34,211742,2.3399999999999994,2.851956569620654,3.2010350803546936,-0.3490785107340395,-0.24236988540938287
PIXY,2020-10-19,2.58,2.59,2.5201,2.525,105103,2.5249999999999995,2.9450395822789552,3.2699178867830687,-0.3248783045041139,-0.21569272907821868
PIXY,2020-10-16,2.58,2.5978,2.5,2.51,397645,2.51,3.021410415420584,3.3295113177257147,-0.3081009023051311,-0.18839633522174498
PIXY,2020-10-15,2.79,3.0,2.66,2.66,2531821,2.66,3.114394127315235,3.395072223143772,-0.28067809582853664,-0.15847019345089855
PIXY,2020-10-14,2.65,2.6794,2.61,2.6616,85123,2.6616,3.1970112413725507,3.4538780009952736,-0.25686675962272304,-0.1279182178564889
PIXY,2020-10-13,2.63,2.63,2.54,2.5879,120972,2.5878999999999994,3.294358739803924,3.5172602410748954,-0.22290150127097166,-0.0956810824149304
PIXY,2020-10-12,2.84,2.85,2.73,2.74,179354,2.74,3.422805783404637,3.5916090603608866,-0.16880327695624953,-0.06387597770092009
PIXY,2020-10-09,2.69,2.79,2.68,2.745,844941,2.7449999999999988,3.546952289478208,3.6597377851897583,-0.11278549571155015,-0.03764415288708772
PIXY,2020-10-08,3.58,3.6,3.55,3.56,94707,3.56,3.692761796656064,3.732916808004939,-0.04015501134887512,-0.018858817180972105
PIXY,2020-10-07,3.63,3.64,3.55,3.56,18494,3.5599999999999987,3.7169003051389846,3.7467501526453337,-0.029849847506349118,-0.013534768638996466
PIXY,2020-10-06,3.66,3.74,3.64,3.6794,10009,3.679399999999999,3.7454276333460728,3.76169016485696,-0.016262531510887523,-0.009455998922158305
PIXY,2020-10-05,3.72,3.7293,3.65,3.65,6293,3.649999999999999,3.7574326575908135,3.768273378045517,-0.010840720454703856,-0.00775436577497611
PIXY,2020-10-02,3.87,3.87,3.7744,3.78,34001,3.779999999999999,3.7769658680618705,3.777735248289159,-0.0007693802272887852,-0.006982777105044284
PIXY,2020-10-01,3.83,3.85,3.81,3.83,8566,3.83,3.7764142077094816,3.777554068152292,-0.0011398604428092265,-0.00853612632448327
PIXY,2020-09-30,3.91,3.945,3.8364,3.89,21338,3.89,3.7666713363839337,3.7733583936044752,-0.006687057220541082,-0.010385192794901446
PIXY,2020-09-29,3.73,3.8,3.73,3.76,6532,3.7599999999999993,3.7442479429991935,3.764027065092833,-0.019779122093638524,-0.011309726688491426
PIXY,2020-09-28,3.68,3.76,3.66,3.6923,23909,3.6923,3.741383932635412,3.76434923030026,-0.02296529766484801,-0.00919237783720443
PIXY,2020-09-25,3.72,3.735,3.61,3.65,15976,3.65,3.750308284023668,3.77011316872428,-0.01980488470061204,-0.005749147880293536
PIXY,2020-09-24,3.61,3.7139,3.58,3.65,38197,3.65,3.768546153846153,3.7797222222222224,-0.011176068376069105,-0.0022352136752139097
PIXY,2020-09-23,3.86,3.86,3.77,3.7901,22810,3.7901,3.7901,3.7901,0.0,0.0
