Symbol,Date,Open,High,Low,Close,Volume,REI SMA,REI spanTwelveEMA,REI spanTwntySixEMA,REI_x,REI_y
REI,2020-11-10,0.5854,0.5854,0.5207,0.5496989999999999,301019,0.5496989999999999,0.5501602000408566,0.6072191078724216,-0.057058907831564976,-0.05162056241564188
REI,2020-11-09,0.54,0.56,0.5218,0.53,222595,0.53,0.5502440545937397,0.6118207165022154,-0.06157666190847566,-0.05026097606166109
REI,2020-11-06,0.4875,0.5,0.48200000000000004,0.4965,106601,0.4965,0.5539247917926015,0.6183663738223927,-0.06444158202979122,-0.047432054599957446
REI,2020-11-05,0.4701,0.4964,0.4701,0.4794,113702,0.4794,0.5643656630276199,0.6281156837281839,-0.06375002070056413,-0.043179672742499
REI,2020-11-04,0.5175,0.5175,0.4301100000000001,0.4789,193771,0.4789,0.5798139653962782,0.6400129384264387,-0.06019897303016052,-0.038037085752982744
REI,2020-11-03,0.5,0.515,0.485,0.5144,140518,0.5143999999999999,0.5981619591046924,0.6529019735005538,-0.0547400143958614,-0.0324966139336883
REI,2020-11-02,0.52,0.52,0.48,0.49,200970,0.49,0.6133914062146365,0.663982131380598,-0.050590725165961525,-0.026935763818145022
REI,2020-10-30,0.54,0.54,0.506,0.51,114113,0.51,0.6358262073445704,0.6779007018910459,-0.04207449454647549,-0.021022023481190893
REI,2020-10-29,0.56,0.569453,0.552,0.561365,110729,0.5613650000000001,0.6587036995890377,0.6913327580423295,-0.03262905845329178,-0.015758905714869743
REI,2020-10-28,0.5811,0.61,0.5811,0.5822,124855,0.5822000000000002,0.6764016449688628,0.7017301786857161,-0.02532853371685317,-0.011541367530264232
REI,2020-10-27,0.6,0.6099,0.5529999999999999,0.59,1031146,0.5900000000000001,0.6935292167813834,0.7112925929805732,-0.017763376199189884,-0.008094575983616969
REI,2020-10-26,0.72,0.72,0.685,0.6851,49321,0.6851000000000002,0.7123527107416349,0.7209960004190191,-0.008643289677384258,-0.00567737592972374
REI,2020-10-23,0.7333,0.76,0.73,0.735,89789,0.7350000000000001,0.7173077490582958,0.7238676804525407,-0.0065599313942449325,-0.00493589749280861
REI,2020-10-22,0.7269,0.73,0.691,0.696451,251418,0.696451,0.7140909761598041,0.7229770948887441,-0.008886118728939851,-0.004529889017449529
REI,2020-10-21,0.69,0.6986,0.6821,0.6940000000000001,29468,0.6940000000000001,0.7172982445524958,0.7250991824798434,-0.007800937927347595,-0.0034408315895769204
REI,2020-10-20,0.68,0.69,0.68,0.6845100000000001,67561,0.6845100000000001,0.7215342890165859,0.7275871170782308,-0.006052828061644755,-0.0023508050051342516
REI,2020-10-19,0.6979,0.6999,0.69,0.6999,8273,0.6998999999999999,0.7282659779286925,0.7310332864444892,-0.0027673085157966515,-0.001425299241006598
REI,2020-10-16,0.7001,0.721,0.6920000000000001,0.72,69900,0.7199999999999998,0.7334234284611819,0.7335239493600483,-0.00010052089886625204,-0.0010897969223090844
REI,2020-10-15,0.71,0.73,0.70501,0.705122,33991,0.7051219999999998,0.7358640518177606,0.7346058653088521,0.0012581865089085211,-0.0013371159281697648
REI,2020-10-14,0.755,0.755,0.72631,0.7440000000000001,79244,0.7440000000000001,0.7414535157846263,0.7369645745335602,0.004488941251066025,-0.0019859415374393363
REI,2020-10-13,0.7525,0.7699,0.7403,0.7442,32884,0.7441999999999999,0.7409905186545582,0.7364017404962451,0.004588778158313156,-0.0036046622345656766
REI,2020-10-12,0.83,0.83,0.762,0.762,125270,0.7619999999999998,0.7404069765917507,0.7357778797359447,0.004629096855806036,-0.005653022332785385
REI,2020-10-09,0.85,0.8799,0.8476,0.86,489857,0.8599999999999999,0.7364809723357054,0.7336801101148203,0.0028008622208851586,-0.00822355212993324
REI,2020-10-08,0.73,0.73,0.71001,0.715,28186,0.7149999999999997,0.7140229673058336,0.7235745189240059,-0.009551551618172338,-0.010979655717637838
REI,2020-10-07,0.7006,0.73,0.69,0.71545,14335,0.7154499999999998,0.7138453249978034,0.7242604804379263,-0.010415155440122949,-0.011336681742504212
REI,2020-10-06,0.715,0.7351,0.715,0.7340000000000001,46440,0.7339999999999999,0.7135535659064949,0.7249653188729605,-0.011411752966465571,-0.011567063318099527
REI,2020-10-05,0.72,0.73,0.711,0.711,40466,0.7109999999999997,0.7098360324349485,0.7242425443827972,-0.0144065119478487,-0.011605890906008014
REI,2020-10-02,0.67,0.7,0.66,0.695,98826,0.6949999999999997,0.7096244019685756,0.7253019479334211,-0.015677545964845496,-0.010905735645547842
REI,2020-10-01,0.6809,0.715,0.68,0.7051,118605,0.7050999999999997,0.7122833841446803,0.7277261037680948,-0.015442719623414482,-0.00971278306572343
REI,2020-09-30,0.69,0.6995,0.6801,0.6902699999999999,40897,0.6902699999999998,0.7135894539891676,0.7295361920695423,-0.015946738080374726,-0.008280298926300667
REI,2020-09-29,0.68,0.6909,0.6701,0.6701,23159,0.6700999999999999,0.7178293547144708,0.7326774874351057,-0.0148481327206349,-0.006363689137782151
REI,2020-09-28,0.67,0.7,0.67,0.691,64047,0.691,0.726507419208011,0.7376836864299142,-0.011176267221903236,-0.004242578242068963
REI,2020-09-25,0.71,0.71,0.69,0.6935,48401,0.6935000000000001,0.7329633136094675,0.7414183813443073,-0.008455067734839727,-0.002509155997110395
REI,2020-09-24,0.7,0.7,0.67061,0.6859,109627,0.6859,0.7401384615384615,0.7452518518518518,-0.005113390313390309,-0.001022678062678062
REI,2020-09-23,0.73,0.779,0.73,0.75,12381,0.75,0.75,0.75,0.0,0.0
