Symbol,Date,Open,High,Low,Close,Volume,NCTY SMA,NCTY spanTwelveEMA,NCTY spanTwntySixEMA,NCTY_x,NCTY_y
NCTY,2020-11-10,2.3,2.32,2.255,2.2839,24669,2.2839,2.339173467551701,2.8900213408897253,-0.5508478733380238,-0.7187748810367429
NCTY,2020-11-09,2.25,2.38,2.24,2.36,42855,2.3600000000000003,2.3492231889247384,2.938511048160904,-0.5892878592361651,-0.7607566329614226
NCTY,2020-11-06,2.5,2.61,2.42,2.4995,153507,2.4995000000000007,2.3472637687292357,2.9847919320137755,-0.6375281632845393,-0.8036238263927368
NCTY,2020-11-05,2.235,2.2999,2.18,2.23,49294,2.230000000000001,2.319584453952733,3.023615286574877,-0.7040308326221436,-0.8451477421697859
NCTY,2020-11-04,2.22,2.27,2.119,2.119,85855,2.119000000000001,2.3358725364895943,3.087104509500868,-0.7512319730112735,-0.8804269695566964
NCTY,2020-11-03,2.2,2.2399,2.16,2.2,29465,2.2000000000000006,2.375303906760429,3.1645528702609367,-0.7892489635005075,-0.912725718693052
NCTY,2020-11-02,2.14,2.19,2.12,2.14,33961,2.140000000000001,2.4071773443532343,3.241717099881812,-0.8345397555285774,-0.9435949074911879
NCTY,2020-10-30,2.11,2.28,2.04,2.2279,420966,2.2279000000000004,2.45575504332655,3.3298544678723565,-0.8740994245458067,-0.9708586954818403
NCTY,2020-10-29,2.14,2.15,2.11,2.13,24416,2.130000000000001,2.497183233022286,3.418010825302145,-0.920827592279859,-0.9950485132158486
NCTY,2020-10-28,2.2,2.35,2.08,2.09,327519,2.0900000000000007,2.56394382084452,3.521051691326317,-0.957107870481797,-1.013603743449846
NCTY,2020-10-27,2.15,2.2,2.12,2.1201,29800,2.1201000000000008,2.650115424634433,3.6355358266324234,-0.9854204019979896,-1.027727711691858
NCTY,2020-10-26,2.28,2.28,2.23,2.24,20612,2.240000000000001,2.7464818654770573,3.756770692763016,-1.0102888272859591,-1.0383045391153247
NCTY,2020-10-23,2.37,2.37,2.3,2.3179,12614,2.3179000000000007,2.8385694773819767,3.8781123481840583,-1.0395428708020809,-1.0453084670726662
NCTY,2020-10-22,2.18,2.3,2.18,2.26,47346,2.2600000000000007,2.933236655087791,4.002929336038783,-1.0696926809509917,-1.0467498661403123
NCTY,2020-10-21,2.26,2.35,2.21,2.29,49544,2.290000000000001,3.0556433196492083,4.142363682921885,-1.086720363272677,-1.041014162437642
NCTY,2020-10-20,2.36,2.48,2.3201,2.3999,65888,2.399900000000001,3.194851195949064,4.290552777555636,-1.0957015816065718,-1.0295876122288834
NCTY,2020-10-19,2.26,2.55,2.16,2.36,243086,2.3600000000000017,3.3393877770307117,4.4418049997600875,-1.1024172227293745,-1.0130591198844612
NCTY,2020-10-16,2.784,2.8369999999999997,2.615,2.835,52517,2.8350000000000017,3.5174582819453875,4.608349399740894,-1.0908911177955058,-0.9907195941732324
NCTY,2020-10-15,2.7560000000000002,2.7880000000000003,2.51,2.6439999999999997,252553,2.644000000000002,3.641541605935458,4.750217351720165,-1.1086757457847072,-0.9656767132676638
NCTY,2020-10-14,3.076,3.0989999999999998,3.043,3.052,34001,3.052000000000002,3.822912807014633,4.918714739857778,-1.0958019328431463,-0.9299269551384028
NCTY,2020-10-13,3.165,3.165,3.08,3.12767,71200,3.127670000000001,3.963078771926384,5.068051919046402,-1.1049731471200186,-0.8884582107122172
NCTY,2020-10-12,3.134,3.145,3.08,3.112,105871,3.112000000000002,4.114971275912998,5.223282472570116,-1.108311196657116,-0.8343294766102669
NCTY,2020-10-09,3.199,3.44,3.141,3.38,508320,3.3800000000000017,4.2973296897153626,5.392185070375724,-1.094855380660361,-0.7658340465985541
NCTY,2020-10-08,3.2089999999999996,3.23,3.13,3.207,90837,3.2070000000000016,4.464116906027248,5.553159876005782,-1.0890429699785351,-0.6835787130831023
NCTY,2020-10-07,3.2,3.21999,3.112,3.1450099999999996,121285,3.145010000000002,4.692683616214018,5.740852666086244,-1.0481690498722251,-0.5822126488592443
NCTY,2020-10-06,3.1889999999999996,3.196,3.1,3.153,81333,3.153000000000002,4.974078819162024,5.948520079373143,-0.97444126021112,-0.46572354860599874
NCTY,2020-10-05,3.199,3.28,3.1519999999999997,3.1801,188335,3.1801000000000017,5.305184059009664,6.172161685722995,-0.8669776267133305,-0.3385441207047186
NCTY,2020-10-02,3.03,3.12,3.03,3.05,75364,3.0500000000000016,5.691562978829602,6.411526620580835,-0.7199636417512316,-0.20643574420256564
NCTY,2020-10-01,3.08,3.1,3.0,3.06,150783,3.0600000000000023,6.171847156798623,6.680448750227303,-0.50860159342868,-0.0780537698153987
NCTY,2020-09-30,3.25,3.347,3.15,3.1630000000000003,592155,3.1630000000000025,6.737637548943826,6.970084650245487,-0.23244710130166,0.029583186087921633
NCTY,2020-09-29,6.644,6.999,6.6,6.803999999999999,10536,6.804000000000002,7.387571648751794,7.2746514222651255,0.11292022648666933,0.09509075793531727
NCTY,2020-09-28,6.6,7.35,6.5,7.151,42066,7.1510000000000025,7.493675584888483,7.312303536046334,0.18137204884214864,0.09063339079747948
NCTY,2020-09-25,9.3,10.2,8.0,8.666,223605,8.666000000000004,7.5559802366863895,7.325207818930043,0.2307724177563486,0.06794872628631218
NCTY,2020-09-24,7.2010000000000005,9.2,7.05,8.799,165315,8.799000000000003,7.3541584615384625,7.217944444444445,0.1362140170940167,0.02724280341880352
NCTY,2020-09-23,7.0,7.1,7.0,7.0914600000000005,530,7.091460000000005,7.0914600000000005,7.0914600000000005,0.0,0.0
