Symbol,Date,Open,High,Low,Close,Volume,GLOG SMA,GLOG spanTwelveEMA,GLOG spanTwntySixEMA,GLOG_x,GLOG_y
GLOG,2020-11-10,2.51,2.53,2.4,2.41,255460,2.41,2.483461694293392,2.6117196472129915,-0.12825795291959974,-0.10304936467182352
GLOG,2020-11-09,2.4,2.6183,2.37,2.45,522335,2.45,2.496818365983099,2.6278572189900307,-0.13103885300693152,-0.09674721760987946
GLOG,2020-11-06,2.32,2.35,2.3,2.319,159876,2.319,2.5053307961618443,2.642085796509233,-0.13675500034738874,-0.08817430876061644
GLOG,2020-11-05,2.32,2.32,2.27,2.29,143280,2.29,2.5392091227367253,2.667932660229972,-0.12872353749324628,-0.07602913586392335
GLOG,2020-11-04,2.39,2.39,2.3,2.35,152027,2.3500000000000005,2.5845198723252207,2.6981672730483695,-0.11364740072314786,-0.0628555354565925
GLOG,2020-11-03,2.45,2.465,2.43,2.435,100006,2.435,2.6271598491116253,2.7260206548922388,-0.09886080578061353,-0.05015756913995344
GLOG,2020-11-02,2.4,2.45,2.37,2.3968,83417,2.3968,2.6620980034955566,2.7493023072836182,-0.08720430378806078,-0.037981759979788414
GLOG,2020-10-30,2.51,2.54,2.42,2.465,79440,2.464999999999999,2.7103340041311133,2.777502491866308,-0.06716848773519457,-0.0256761240277201
GLOG,2020-10-29,2.53,2.5364,2.43,2.48,152602,2.4799999999999978,2.7549401867004053,2.802502691215612,-0.04756250451520572,-0.015303033100851477
GLOG,2020-10-28,2.59,2.66,2.5653,2.585,170888,2.5849999999999977,2.8049293115550253,2.8283029065128606,-0.02337359495783531,-0.007238165247262694
GLOG,2020-10-27,2.7,2.7433,2.67,2.69,60764,2.6899999999999986,2.8449164591104843,2.847767139033889,-0.002850679923405153,-0.00320430781961954
GLOG,2020-10-26,2.87,2.87,2.78,2.78,76071,2.779999999999999,2.8730830880396634,2.860388510156601,0.012694577883062495,-0.0032927147936732478
GLOG,2020-10-23,3.0,3.06,2.9899,3.01,108814,3.01,2.8900072858650567,2.8668195909691288,0.023187694895927532,-0.007289537962857184
GLOG,2020-10-22,2.96,3.0,2.94,2.975,66116,2.975,2.8681904287496125,2.8553651582466597,0.012825270502953234,-0.014908846177553475
GLOG,2020-10-21,2.95,3.03,2.93,3.02,72666,3.0199999999999987,2.848770506704088,2.8457943709063924,0.0029761357976956226,-0.021842375347680038
GLOG,2020-10-20,2.8,2.9,2.8,2.8815,91568,2.8814999999999986,2.8176378715593766,2.8318579205789036,-0.014220049019527004,-0.028047003134023953
GLOG,2020-10-19,2.87,2.87,2.8,2.83,51773,2.8299999999999987,2.8060265754792626,2.8278865542252154,-0.0218599787459528,-0.03150374166264819
GLOG,2020-10-16,2.85,2.86,2.77,2.85,103912,2.85,2.8016677710209468,2.8277174785632324,-0.026049707542285642,-0.03391468239182203
GLOG,2020-10-15,2.72,2.8,2.6882,2.7915,84281,2.7915,2.7928800930247557,2.825934876848291,-0.03305478382353577,-0.03588092610420612
GLOG,2020-10-14,2.75,2.8,2.75,2.7602,39743,2.7602,2.793131019029256,2.8286896669961537,-0.035558647966897894,-0.036587461674373815
GLOG,2020-10-13,2.75,2.7999,2.72,2.735,50111,2.7350000000000003,2.7991184770345754,2.8341688403558463,-0.03505036332127087,-0.0368446651012429
GLOG,2020-10-12,2.79,2.8309,2.75,2.76,100086,2.76,2.8107763819499527,2.842102347584314,-0.03132596563436118,-0.03729324054623591
GLOG,2020-10-09,2.92,2.92,2.865,2.8710000000000004,22505,2.8710000000000004,2.820008451395399,2.8486705353910584,-0.02866208399565995,-0.03878505927420459
GLOG,2020-10-08,2.77,2.82,2.77,2.795,35325,2.795,2.8107372607400167,2.8468841782223437,-0.03614691748232657,-0.04131580309384086
GLOG,2020-10-07,2.77,2.8178,2.74,2.76,35190,2.76,2.8135985808745647,2.8510349124801304,-0.03743633160556525,-0.04260802449671932
GLOG,2020-10-06,2.99,3.025,2.9410000000000003,2.9410000000000003,92722,2.9410000000000007,2.8233437773972136,2.8583177054785414,-0.034973928081327266,-0.04390094771950772
GLOG,2020-10-05,2.85,2.94,2.85,2.8799,72015,2.879900000000001,2.80195173692398,2.8517031219168243,-0.04975138499284437,-0.04613270262905272
GLOG,2020-10-02,2.78,2.78,2.73,2.76,72948,2.7600000000000007,2.787779325455612,2.8494473716701703,-0.061668046214558014,-0.0452280320381048
GLOG,2020-10-01,2.72,2.82,2.72,2.78,64582,2.780000000000001,2.7928301119020866,2.8566031614037835,-0.06377304950169682,-0.04111802849399138
GLOG,2020-09-30,2.61,2.6943,2.61,2.69,69690,2.6900000000000013,2.7951628595206484,2.8627314143160865,-0.06756855479543811,-0.03545427324206502
GLOG,2020-09-29,2.68,2.715,2.62,2.645,42410,2.645000000000001,2.814283379433493,2.8765499274613737,-0.062266548027880564,-0.02742570285372175
GLOG,2020-09-28,2.72,2.73,2.62,2.655,107036,2.6550000000000007,2.8450621756941277,2.8950739216582835,-0.05001174596415536,-0.018715491560182047
GLOG,2020-09-25,2.69,2.8399,2.66,2.755,174647,2.7550000000000003,2.8796189349112424,2.9142798353909463,-0.034660900479703834,-0.010891427959188606
GLOG,2020-09-24,2.8,2.8,2.53,2.6398,366051,2.6398,2.9022769230769234,2.9270222222222224,-0.02474529914529944,-0.004949059829059799
GLOG,2020-09-23,2.99,3.0,2.94,2.95,51694,2.95,2.95,2.95,0.0,0.0
