Symbol,Date,Open,High,Low,Close,Volume,ASC SMA,ASC spanTwelveEMA,ASC spanTwntySixEMA,ASC_x,ASC_y
ASC,2021-02-16,4.3,4.33,4.3,4.33,12752,4.33,3.826084377242031,3.6497896173608164,0.17629475988121435,0.08974691424444495
ASC,2021-02-12,3.89,4.05,3.89,4.05,47529,4.049999999999999,3.7344633549224007,3.5953727867496825,0.13909056817271814,0.0681099528352525
ASC,2021-02-11,3.94,3.99,3.91,3.96,90067,3.959999999999998,3.6770930558173833,3.559002609689657,0.11809044612772546,0.05036479900088607
ASC,2021-02-10,3.87,3.98,3.86,3.94,75562,3.9399999999999986,3.6256554296023618,3.52692281846483,0.09873261113753172,0.03343338721917599
ASC,2021-02-09,3.95,3.96,3.855,3.92,126079,3.9199999999999986,3.5685018713482464,3.493876643942017,0.07462522740622912,0.017108581239587053
ASC,2021-02-08,3.81,3.99,3.77,3.9411,127830,3.9410999999999987,3.5045931206842913,3.459786775457378,0.044806345226912736,0.002729419697926422
ASC,2021-02-05,3.6,3.645,3.57,3.59,57254,3.5899999999999985,3.42522823353598,3.4212817174939687,0.00394651604201135,-0.007789811684320267
ASC,2021-02-04,3.46,3.52,3.435,3.45,27893,3.45,3.395269730542522,3.4077842548934862,-0.01251452435096434,-0.01072389361590317
ASC,2021-02-03,3.37,3.5,3.37,3.5,81522,3.4999999999999987,3.3853187724593443,3.404406995284965,-0.019088222825620612,-0.010276235932137879
ASC,2021-02-02,3.37,3.42,3.29,3.31,32827,3.3099999999999987,3.364467640179225,3.3967595549077623,-0.032291914728537215,-0.008073239208767196
ASC,2021-02-01,3.26,3.33,3.25,3.3193,61294,3.319299999999999,3.3743708474845384,3.403700319300383,-0.029329471815844776,-0.002018570328824693
ASC,2021-01-29,3.19,3.33,3.19,3.2827,26223,3.2826999999999984,3.3843837288453638,3.4104523448444137,-0.02606861599905041,0.004809155042930328
ASC,2021-01-28,3.32,3.35,3.27,3.27,33576,3.2699999999999982,3.40287167954452,3.4206725324319667,-0.017800852887446702,0.012528597803425403
ASC,2021-01-27,3.33,3.59,3.33,3.41,95967,3.4099999999999984,3.4270301667344327,3.432726335026524,-0.005696168292091297,0.020110960476143427
ASC,2021-01-26,3.33,3.45,3.295,3.45,52901,3.449999999999997,3.430126560686148,3.434544441828647,-0.004417881142498192,0.02656274266820211
ASC,2021-01-25,3.31,3.35,3.24,3.28,78770,3.2799999999999967,3.4265132080836294,3.433307997174938,-0.006794789091308484,0.03430789862087729
ASC,2021-01-22,3.3,3.35,3.2686,3.3,23325,3.2999999999999967,3.4531519731897435,3.445572636948933,0.0075793362408114184,0.04458357054892373
ASC,2021-01-21,3.31,3.3473,3.25,3.25,21895,3.2499999999999973,3.48099778649697,3.4572184479048467,0.023779338592122997,0.05383462912595203
ASC,2021-01-20,3.29,3.35,3.23,3.28,40219,3.2799999999999976,3.522997384041874,3.4737959237372347,0.049201460304639344,0.061348451759409166
ASC,2021-01-19,3.63,3.64,3.5285,3.54,38798,3.5399999999999983,3.5671787265949417,3.4892995976362133,0.07787912895872884,0.06438519962310162
ASC,2021-01-19,3.63,3.64,3.5285,3.54,38798,3.5399999999999983,3.5721203132485684,3.48524356544711,0.08687674780145782,0.06101171728919491
ASC,2021-01-15,3.89,3.9,3.72,3.72,17170,3.7199999999999984,3.5779603702028533,3.4808630506828786,0.09709731951997423,0.05454545966112907
ASC,2021-01-14,3.65,3.7168,3.65,3.7168,5236,3.7167999999999983,3.5521349829670084,3.461732094737509,0.09040288822949892,0.043907494696417665
ASC,2021-01-13,3.83,3.8849,3.76,3.7781,63707,3.7780999999999976,3.5221958889610088,3.4413266623165093,0.08086922664449991,0.032283646313147236
ASC,2021-01-12,3.68,3.77,3.67,3.77,24308,3.7699999999999982,3.475667868772102,3.4143847953018303,0.06128307347027207,0.020137251230309176
ASC,2021-01-11,3.6,3.65,3.58,3.64,47442,3.6399999999999983,3.422152935821575,3.3859355789259764,0.036217356895598574,0.009850795670318565
ASC,2021-01-08,3.55,3.59,3.5,3.57,53074,3.569999999999998,3.382544378698225,3.3656104252400554,0.01693395345817006,0.0032591553639985628
ASC,2021-01-07,3.36,3.36,3.3,3.34,3980,3.3399999999999985,3.3484615384615384,3.3492592592592594,-0.000797720797720558,-0.00015954415954420043
ASC,2021-01-06,3.35,3.38,3.32,3.35,15048,3.3499999999999988,3.35,3.35,0.0,0.0
