Symbol,Date,Open,High,Low,Close,Volume,RIBT SMA,RIBT spanTwelveEMA,RIBT spanTwntySixEMA,RIBT_x,RIBT_y
RIBT,2020-09-16,0.4515,0.459899,0.4509,0.4538,5629,0.4538,0.4622424782201662,0.5252685242077659,-0.0630260459875997,-0.0704916116039709
RIBT,2020-09-15,0.46,0.46,0.44,0.46,6542,0.46,0.4637774742601965,0.5309860061443872,-0.06720853188419074,-0.07235800300806368
RIBT,2020-09-14,0.45,0.45,0.4234,0.43755,11979,0.43755,0.4644642877620503,0.5366648866359381,-0.07220059887388786,-0.07364537078903192
RIBT,2020-09-11,0.4352,0.44,0.4301,0.44,46038,0.44,0.4693577946278776,0.5445940775668132,-0.07523628293893557,-0.07400656376781793
RIBT,2020-09-10,0.4126,0.4211,0.41020100000000004,0.4106,5955,0.4106,0.47469557546931,0.5529616037721582,-0.07826602830284822,-0.0736991339750385
RIBT,2020-09-09,0.41600000000000004,0.4205,0.41020100000000004,0.4171,16846,0.4171000000000001,0.48634931646373,0.5643505320739308,-0.07800121561020085,-0.07255741039308608
RIBT,2020-09-08,0.41,0.4349,0.41,0.4272,44650,0.4272,0.4989401012753173,0.5761305746398453,-0.077190473364528,-0.0711964590888074
RIBT,2020-09-08,0.41,0.4349,0.41,0.4272,44650,0.4272,0.5119837560526477,0.5880450206110329,-0.07606126455838524,-0.06969795551987723
RIBT,2020-09-04,0.42,0.4373,0.42,0.4299,70000,0.4299,0.5273989844258563,0.6009126222599155,-0.07351363783405918,-0.06810712826025023
RIBT,2020-09-03,0.511,0.519,0.47,0.49,1156167,0.49,0.5451260725032847,0.6145936320407087,-0.069467559537424,-0.06675550086679799
RIBT,2020-09-02,0.4932,0.4999,0.49,0.49,15651,0.49,0.5551489947766092,0.6245611226039655,-0.06941212782735627,-0.06607748619914147
RIBT,2020-09-01,0.53,0.5371,0.53,0.5327,7279,0.5327,0.5669942665541745,0.6353260124122827,-0.0683317458581082,-0.06524382579208776
RIBT,2020-08-31,0.53,0.53015,0.53,0.53,24228,0.53,0.5732295877458425,0.6435360934052653,-0.07030650565942276,-0.06447184577558265
RIBT,2020-08-28,0.53,0.5373,0.53,0.5302,21449,0.5302,0.5810895127905412,0.6526189808776865,-0.07152946808714533,-0.06301318080462262
RIBT,2020-08-27,0.53,0.5328,0.53,0.53,4228,0.53,0.5903421514797306,0.6624124993479014,-0.07207034786817079,-0.06088410898399195
RIBT,2020-08-26,0.5373,0.5381,0.5301,0.5381,5235,0.5381,0.6013134517487725,0.6730054992957335,-0.07169204754696101,-0.05808754926294723
RIBT,2020-08-25,0.5514,0.5514,0.5301,0.5351,11817,0.5350999999999999,0.6128068066121858,0.6837979392393921,-0.07099113262720635,-0.05468642469194378
RIBT,2020-08-24,0.575,0.575,0.5501,0.564999,25229,0.5649989999999999,0.6269353169053105,0.6956937743785435,-0.06875845747323306,-0.05061024770812813
RIBT,2020-08-21,0.6021,0.6021,0.55,0.562646,153890,0.5626459999999998,0.6381964654335487,0.7061493563288269,-0.06795289089527823,-0.0460731952668519
RIBT,2020-08-20,0.5579999999999999,0.5579999999999999,0.55,0.5578,1564,0.5577999999999999,0.6519329136941939,0.7176296248351332,-0.06569671114093922,-0.04060327135974531
RIBT,2020-08-19,0.531,0.58,0.531,0.56,31643,0.5599999999999999,0.6690479889113201,0.7304159948219437,-0.061368005910623635,-0.03432991141444683
RIBT,2020-08-18,0.55,0.5611,0.5448,0.5448,229124,0.5448,0.6888748959861056,0.7440492744076993,-0.055174378421593666,-0.027570387790402627
RIBT,2020-08-17,0.57,0.5778989999999999,0.56,0.5677989999999999,49485,0.5677989999999999,0.7150703316199429,0.7599892163603152,-0.0449188847403722,-0.020669390132604864
RIBT,2020-08-14,0.584,0.63,0.56,0.589699,244567,0.589699,0.7418469373690236,0.7753644336691405,-0.03351749630011691,-0.014607016480663
RIBT,2020-08-13,0.65,0.65,0.56,0.593949,373692,0.5939489999999998,0.7695101987088461,0.7902176683626717,-0.020707469653825642,-0.00987939652579952
RIBT,2020-08-12,0.84,0.85,0.8240000000000001,0.840101,15110,0.8401009999999999,0.8014304166559091,0.8059191618316854,-0.004488745175776465,-0.00717237824379299
RIBT,2020-08-11,0.815,0.815,0.79001,0.8001010000000001,3980,0.8001010000000001,0.7943994015024378,0.8031846147782202,-0.008785213275782409,-0.007843286510797149
RIBT,2020-08-10,0.77,0.79,0.7601,0.7699,14322,0.7698999999999999,0.7933627472301538,0.8034313039604778,-0.01006855673032403,-0.007607804819550833
RIBT,2020-08-07,0.84,0.8504,0.83,0.833,23171,0.833,0.7976287012719999,0.8061138082773159,-0.008485107005316017,-0.006992616841857533
RIBT,2020-08-06,0.83,0.838,0.7701,0.784049,23422,0.784049,0.7911975560487271,0.8039629129395012,-0.012765356890774071,-0.006619494300992911
RIBT,2020-08-05,0.7801,0.7825,0.77,0.77,2701,0.77,0.7924972935121319,0.8055560259746612,-0.01305873246252931,-0.00508302865354762
RIBT,2020-08-04,0.78,0.8,0.7209,0.7209,1449,0.7208999999999999,0.7965877105143377,0.8084005080526342,-0.011812797538296449,-0.003089102701302197
RIBT,2020-08-03,0.8,0.8,0.7501,0.7505,28003,0.7504999999999998,0.8103491124260355,0.815400548696845,-0.005051436270809506,-0.0009081789920536343
RIBT,2020-07-31,0.8153,0.828,0.8153,0.828,817,0.8279999999999998,0.8212307692307692,0.8205925925925925,0.0006381766381766685,0.0001276353276353337
RIBT,2020-07-30,0.85,0.85,0.82,0.82,2790,0.8199999999999997,0.82,0.82,0.0,0.0
