Symbol,Date,Open,High,Low,Close,Volume,LIZI SMA,LIZI spanTwelveEMA,LIZI spanTwntySixEMA,LIZI_x,LIZI_y
LIZI,2020-09-16,3.58,3.66,3.58,3.58,12651,3.58,3.8203929457737584,4.192854067121632,-0.3724611213478735,-0.3541147532254108
LIZI,2020-09-15,3.52,3.58,3.52,3.53,4697,3.53,3.86410075409626,4.2418823924913625,-0.3777816383951018,-0.349528161194795
LIZI,2020-09-14,3.65,3.65,3.5,3.5,3377,3.5,3.924846345750125,4.29883298389067,-0.3739866381405452,-0.34246479189471823
LIZI,2020-09-11,3.7,3.79,3.7,3.79,700,3.789999999999999,4.002091135886511,4.362739622601923,-0.3606484867154123,-0.33458433033326146
LIZI,2020-09-10,3.89,3.94,3.86,3.94,470,3.9399999999999986,4.040653160593149,4.408558792410076,-0.367905631816928,-0.32806829123772374
LIZI,2020-09-09,3.63,3.68,3.63,3.68,1301,3.6799999999999993,4.058953735246448,4.446043495802884,-0.3870897605564343,-0.3181089560929229
LIZI,2020-09-08,3.73,3.7302,3.625,3.625,3175,3.625,4.127854414382167,4.507326975467115,-0.3794725610849481,-0.30086375497704476
LIZI,2020-09-08,3.73,3.7302,3.625,3.625,3175,3.625,4.219282489724379,4.5779131335044845,-0.35863064378010545,-0.2812115534500689
LIZI,2020-09-04,4.08,4.08,3.91,3.91,600,3.91,4.327333851492448,4.654146184184842,-0.32681233269239485,-0.2618567808675597
LIZI,2020-09-03,4.0,4.02,3.9,3.95,2203,3.95,4.4032127335819835,4.71367787891963,-0.3104651453376457,-0.24561789291135117
LIZI,2020-09-02,4.16,4.23,4.04,4.1399,11283,4.1399,4.485615048778709,4.7747721092332,-0.28915706045449063,-0.2294060798047773
LIZI,2020-09-01,4.31,4.35,4.04,4.19,7336,4.19,4.548472330374838,4.8255618779718565,-0.27708954759701765,-0.21446833464234896
LIZI,2020-08-31,4.27,4.3799,4.23,4.29,10738,4.29,4.613649117715718,4.876406828209603,-0.2627577104938865,-0.19881303140368156
LIZI,2020-08-28,4.22,4.47,4.22,4.335,700,4.335,4.6724944118458485,4.923319374466374,-0.25082496262052434,-0.18282686163113052
LIZI,2020-08-27,4.4,4.4,4.4,4.4,1000,4.4,4.733857032181457,4.9703849244236835,-0.2365278922422256,-0.1658273363837818
LIZI,2020-08-26,4.53,4.53,4.5,4.5,560,4.499999999999998,4.794558310759904,5.016015718377577,-0.22145740761767385,-0.14815219741917063
LIZI,2020-08-25,4.5,4.5,4.46,4.46,400,4.459999999999997,4.848114367261704,5.057296975847784,-0.2091826085860795,-0.12982589486954504
LIZI,2020-08-24,4.57,4.57,4.54,4.54,2342,4.5399999999999965,4.918680615854742,5.105080733915607,-0.18640011806086587,-0.10998671644041141
LIZI,2020-08-21,4.55,4.62,4.54,4.61,7342,4.609999999999997,4.987531636919239,5.1502871926288565,-0.16275555570961675,-0.09088336603529801
LIZI,2020-08-20,4.79,4.81,4.79,4.8,2826,4.799999999999996,5.056173752722737,5.1935101680391655,-0.13733641531642782,-0.07291531861671809
LIZI,2020-08-19,4.82,4.93,4.82,4.9,3200,4.899999999999996,5.102750798672325,5.224990981482298,-0.12224018280997305,-0.05681004444179043
LIZI,2020-08-18,4.95,4.965,4.72,4.96,2174,4.9599999999999955,5.139614580249113,5.250990260000882,-0.1113756797517702,-0.04045250984974476
LIZI,2020-08-17,4.73,4.73,4.6,4.6,2477,4.599999999999995,5.172271776658041,5.274269480800952,-0.10199770414291097,-0.022721717374238618
LIZI,2020-08-14,4.78,5.0,4.78,4.9295,1568,4.9294999999999956,5.2763211905958665,5.328211039265028,-0.05188984866916169,-0.002902720682070525
LIZI,2020-08-13,5.31,5.31,5.14,5.14,1239,5.139999999999994,5.339379588886024,5.360107922406231,-0.0207283335202062,0.009344061314702265
LIZI,2020-08-12,5.13,5.2499,5.1,5.2499,3145,5.249899999999994,5.3756304232289365,5.377716556198728,-0.0020861329697901,0.016862160023429603
LIZI,2020-08-11,5.4,5.4,5.4,5.4,10000,5.399999999999995,5.398490500179653,5.387941880694625,0.010548619485027722,0.021599233271734974
LIZI,2020-08-10,5.2,5.2,5.2,5.2,169,5.199999999999994,5.398216045666863,5.386977231150196,0.011238814516667972,0.024361886718411784
LIZI,2020-08-07,5.2297,5.3,5.2297,5.3,2366,5.299999999999994,5.434255326697202,5.40193540964221,0.03231991705499215,0.02764265476884796
LIZI,2020-08-06,5.42,5.5,5.42,5.5,4900,5.499999999999994,5.458665386096693,5.410090242413586,0.04857514368310767,0.02647333919731191
LIZI,2020-08-05,5.5,5.5,5.5,5.5,6050,5.499999999999993,5.451150001750639,5.402897461806673,0.04825253994396572,0.02094788807586319
LIZI,2020-08-04,5.5438,5.6999,5.5,5.6999,7574,5.699899999999992,5.442268183887119,5.395129258751208,0.047138925135912224,0.014121725108837553
LIZI,2020-08-03,5.46,5.6,5.42,5.6,3700,5.599999999999992,5.395426035502959,5.3707475994513025,0.024678436051655872,0.0058674251020691065
LIZI,2020-07-31,5.42,5.42,5.42,5.42,100,5.419999999999993,5.35823076923077,5.352407407407409,0.00582336182336185,0.0011646723646721925
LIZI,2020-07-30,5.3,5.59,5.3,5.347,534,5.346999999999992,5.347,5.347,0.0,0.0
