Symbol,Date,Open,High,Low,Close,Volume,LIVX SMA,LIVX spanTwelveEMA,LIVX spanTwntySixEMA,LIVX_x,LIVX_y
LIVX,2020-09-16,2.7,2.7002,2.5253,2.59,144443,2.59,2.5932426957533923,2.6802388034380167,-0.0869961076846244,-0.10304915862173607
LIVX,2020-09-15,2.68,2.7203,2.6297,2.64,58735,2.640000000000001,2.5938322767994637,2.687457907713058,-0.09362563091359456,-0.10706242135601397
LIVX,2020-09-14,2.6,2.63,2.47,2.63,101144,2.6300000000000003,2.5854381453084563,2.6912545403301027,-0.1058163950216464,-0.11042161896661894
LIVX,2020-09-11,2.56,2.61,2.54,2.56,28090,2.5600000000000005,2.5773359899099937,2.696154903556511,-0.1188189136465172,-0.11157292495286206
LIVX,2020-09-10,2.59,2.635,2.5647,2.5989999999999998,44032,2.5990000000000006,2.580487988075447,2.7070472958410314,-0.12655930776558444,-0.10976142777944826
LIVX,2020-09-09,2.5,2.5698,2.46,2.515,65127,2.515000000000001,2.5771221677255283,2.7156910795083142,-0.13856891178278552,-0.1055619577829142
LIVX,2020-09-08,2.38,2.43,2.24,2.4095,108904,2.409500000000001,2.5884171073119875,2.731746365868979,-0.1433292585569914,-0.09731021928294625
LIVX,2020-09-08,2.38,2.43,2.24,2.4095,108904,2.409500000000001,2.620947490459621,2.7575260751384976,-0.13657858467887565,-0.08580545946443496
LIVX,2020-09-04,2.4,2.4,2.261,2.27,76108,2.270000000000001,2.6593924887250067,2.785368161149577,-0.12597567242456975,-0.07311217816082458
LIVX,2020-09-03,2.55,2.56,2.41,2.4775,111926,2.4775000000000005,2.7301911230386446,2.8265976140415434,-0.09640649100289878,-0.05989630459488818
LIVX,2020-09-02,2.72,2.72,2.56,2.575,78107,2.575,2.776134963591125,2.8545254231648665,-0.07839045957374148,-0.05076875799288552
LIVX,2020-09-01,2.73,2.77,2.6691,2.68,102263,2.6800000000000006,2.8127049569713303,2.8768874570180563,-0.06418250004672599,-0.04386333259767153
LIVX,2020-08-31,2.78,2.83,2.76,2.79,30128,2.7900000000000005,2.836833130966118,2.8926384535795013,-0.055805322613382995,-0.03878354073540791
LIVX,2020-08-28,2.72,2.79,2.65,2.73,83381,2.7300000000000004,2.84534824568723,2.9008495298658614,-0.05550128417863087,-0.03452809526591403
LIVX,2020-08-27,2.83,2.8336,2.7,2.755,62009,2.7550000000000003,2.8663206539939994,2.9145174922551296,-0.048196838261130186,-0.0292847980377347
LIVX,2020-08-26,2.94,2.99,2.84,2.87,152495,2.87,2.8865607729019995,2.9272788916355403,-0.040718118733540816,-0.024556787981885826
LIVX,2020-08-25,2.78,2.8,2.7,2.76,100876,2.76,2.8895718225205447,2.9318612029663838,-0.04228938044583863,-0.02051645529397208
LIVX,2020-08-24,2.85,2.89,2.82,2.835,114630,2.835,2.9131303357060983,2.945610099203694,-0.03247976349759574,-0.015073224006005328
LIVX,2020-08-21,2.83,2.95,2.8201,2.915,129406,2.915,2.9273358512890253,2.9544589071399896,-0.027123055850964303,-0.010721589133107726
LIVX,2020-08-20,2.85,2.93,2.78,2.9078,175940,2.9078,2.9295787333415757,2.9576156197111887,-0.028036886369613438,-0.006621222453643579
LIVX,2020-08-19,2.93,2.99,2.83,2.89,102082,2.890000000000001,2.933538503040044,2.9616008692880835,-0.02806236624804015,-0.0012673064746512256
LIVX,2020-08-18,2.92,3.0,2.89,2.91,106640,2.9100000000000006,2.9414545945018693,2.9673289388311304,-0.025874344329261056,0.005431458468695895
LIVX,2020-08-17,2.83,2.85,2.78,2.845,93835,2.8450000000000006,2.9471736116840277,2.9719152539376212,-0.024741642253593543,0.013257909168185133
LIVX,2020-08-14,2.71,2.77,2.71,2.74,150721,2.7400000000000007,2.965750631990214,2.9820684742526304,-0.016317842262416615,0.022757797023629803
LIVX,2020-08-13,2.78,2.8,2.6344,2.73,160656,2.7300000000000004,3.00679620144298,3.0014339521928406,0.005362249250139506,0.032526706845141404
LIVX,2020-08-12,2.93,2.95,2.86,2.915,90217,2.9150000000000005,3.057122783523522,3.0231486683682682,0.033974115155254385,0.03931782124389188
LIVX,2020-08-11,3.15,3.17,3.115,3.1517,39043,3.1517000000000013,3.082963289618708,3.031800561837729,0.05116272778097919,0.04065374776605136
LIVX,2020-08-10,3.03,3.1,3.02,3.08,77474,3.0800000000000014,3.0704657059130183,3.022208606784748,0.04825709912827092,0.0380265027623194
LIVX,2020-08-07,3.04,3.08,2.9592,3.07,150734,3.0700000000000003,3.0687321978972038,3.0175852953275277,0.051146902569676016,0.03546885367083163
LIVX,2020-08-06,3.13,3.13,2.8,3.0367,281023,3.0367,3.0685016884239675,3.0133921189537296,0.05510956947023793,0.03154934144612053
LIVX,2020-08-05,3.22,3.3,3.1595,3.23,126284,3.23,3.0742838135919617,3.011527488470028,0.06275632512193408,0.025659284440091176
LIVX,2020-08-04,3.3,3.44,3.25,3.36,143863,3.36,3.0459717796995913,2.99404968754763,0.051922092151960975,0.01638502426963056
LIVX,2020-08-03,3.07,3.09,2.95,3.08,100867,3.08,2.9888757396449708,2.9647736625514405,0.02410207709353029,0.007500757299047845
LIVX,2020-07-31,3.16,3.205,3.14,3.15,58296,3.1499999999999995,2.9723076923076923,2.955555555555556,0.016752136752136604,0.003350427350427232
LIVX,2020-07-30,3.1,3.13,2.7,2.94,237748,2.94,2.94,2.94,0.0,0.0
