Symbol,Date,Open,High,Low,Close,Volume,PHX SMA,PHX spanTwelveEMA,PHX spanTwntySixEMA,PHX_x,PHX_y
PHX,2020-09-16,1.78,1.8116,1.77,1.81,9456,1.81,1.8478226129548203,1.9557545049506373,-0.107931891995817,-0.10747583998817388
PHX,2020-09-15,1.79,1.8,1.7899,1.8,7729,1.8000000000000005,1.8546994516738784,1.9674148653466883,-0.1127154136728099,-0.10736182698626309
PHX,2020-09-14,1.82,1.82,1.7993,1.7993,1876,1.7993000000000003,1.8646448065236747,1.9808080545744235,-0.11616324805074862,-0.10602343031462637
PHX,2020-09-11,1.77,1.77,1.73,1.73,2873,1.7300000000000002,1.87652568043707,1.995328698940377,-0.1188030185033071,-0.10348847588059575
PHX,2020-09-10,1.78,1.81,1.75,1.7866,12954,1.7866000000000004,1.90316671324381,2.0165549948556074,-0.11338828161179748,-0.09965984022491794
PHX,2020-09-09,1.92,1.92,1.82,1.84,15893,1.8400000000000007,1.9243606611063209,2.034951394444056,-0.11059073333773516,-0.09622772987819804
PHX,2020-09-08,1.89,1.91,1.82,1.82,27517,1.820000000000001,1.9396989631256518,2.050547505999581,-0.11084854287392876,-0.09263697901331375
PHX,2020-09-08,1.89,1.91,1.82,1.82,27517,1.820000000000001,1.96146241096668,2.068991306479547,-0.10752889551286747,-0.08808408804815993
PHX,2020-09-04,1.97,2.0,1.93,1.964,37984,1.9640000000000009,1.9871828493242576,2.0889106109979108,-0.10172776167365294,-0.08322288618198313
PHX,2020-09-03,2.04,2.2,1.8693,1.92,463656,1.9200000000000004,1.9913979128377592,2.098903459877744,-0.1075055470399846,-0.07859666730906562
PHX,2020-09-02,1.8,1.8201,1.8,1.81,14728,1.8100000000000005,2.0043793515355337,2.113215736667964,-0.10883638513242966,-0.07136944737633587
PHX,2020-09-01,1.89,1.89,1.8,1.8301,15989,1.8301000000000005,2.039721051814721,2.1374729956014,-0.09775194378667873,-0.0620027129373123
PHX,2020-08-31,1.91,1.93,1.87,1.88,10468,1.88,2.077833970326489,2.1620628352495124,-0.0842288649230234,-0.05306540522497068
PHX,2020-08-28,1.95,2.08,1.87,1.9,178505,1.9000000000000004,2.113803783113123,2.1846278620694735,-0.0708240789563499,-0.04527454030045749
PHX,2020-08-27,2.22,2.22,2.15,2.15,7515,2.150000000000001,2.1526771982246,2.2073980910350306,-0.054720892810430584,-0.038887155636484275
PHX,2020-08-26,2.11,2.11,2.0773,2.0773,3713,2.077300000000001,2.1531639615381635,2.2119899383178327,-0.058825976779669276,-0.0349287213429977
PHX,2020-08-25,2.02,2.05,2.01,2.05,8114,2.0500000000000016,2.166957409090557,2.2227651333832594,-0.05580772429270287,-0.028954407483829804
PHX,2020-08-24,2.07,2.1,2.05,2.07,19994,2.0700000000000007,2.188222392561567,2.23658634405392,-0.04836395149235306,-0.022241078281611648
PHX,2020-08-21,2.13,2.13,2.07,2.11,5936,2.1100000000000017,2.2097173730273063,2.2499132515782336,-0.04019587855092732,-0.01571035997892629
PHX,2020-08-20,2.12,2.134,2.0725,2.1092,16545,2.1092000000000017,2.2278478044868164,2.2611063117044923,-0.03325850721767587,-0.00958898033592603
PHX,2020-08-19,2.15,2.1708,2.15,2.16,6433,2.160000000000001,2.249420132575328,2.273258816640852,-0.023838684065523363,-0.0036715986154885714
PHX,2020-08-18,2.15,2.19,2.15,2.1701,6495,2.170100000000001,2.265678338498115,2.2823195219721195,-0.01664118347400434,0.0013701727470203486
PHX,2020-08-17,2.2,2.2,2.11,2.15,32218,2.1500000000000017,2.2830562182250453,2.291297083729889,-0.008240865504843597,0.00587301180227652
PHX,2020-08-14,2.21,2.29,2.15,2.2081,25159,2.208100000000002,2.307248257902326,2.30260085042828,0.00464740747404635,0.00940148112905655
PHX,2020-08-13,2.34,2.34,2.26,2.2968,7255,2.296800000000003,2.325275213884567,2.3101609184625422,0.015114295422024691,0.01058999954280921
PHX,2020-08-12,2.41,2.41,2.3,2.31,7923,2.310000000000003,2.3304525254999424,2.311229791939545,0.019222733560396943,0.009458925573005338
PHX,2020-08-11,2.43,2.48,2.42,2.45,5333,2.450000000000004,2.334171166499932,2.311328175294709,0.0228429912052226,0.007017973576157325
PHX,2020-08-10,2.39,2.4,2.36,2.3718,3922,2.371800000000003,2.313111378590828,2.300234429318285,0.012876949272542682,0.003061719168890896
PHX,2020-08-07,2.32,2.32,2.27,2.3,7128,2.300000000000003,2.3024407201527968,2.2945091836637483,0.00793153648904843,0.0006079116429778383
PHX,2020-08-06,2.37,2.4399,2.3301,2.38,8081,2.3800000000000034,2.302884487453305,2.2940699183568483,0.008814569096457614,-0.0012229945685398097
PHX,2020-08-05,2.42,2.44,2.4,2.42,11433,2.4200000000000035,2.2888634851720884,2.287195511825396,0.0016679733466924418,-0.0037323854847889433
PHX,2020-08-04,2.22,2.2899,2.22,2.25,5192,2.250000000000004,2.2650204824761038,2.2765711527714267,-0.011550670295322972,-0.005082475192659289
PHX,2020-08-03,2.25,2.279,2.2,2.23,45162,2.230000000000004,2.2677514792899407,2.2786968449931413,-0.01094536570320015,-0.0034654264169933667
PHX,2020-07-31,2.25,2.25,2.18,2.19,16156,2.1900000000000035,2.2746153846153847,2.2825925925925925,-0.0079772079772078,-0.0015954415954415602
PHX,2020-07-30,2.29,2.31,2.28,2.29,16207,2.290000000000004,2.29,2.29,0.0,0.0
