Symbol,Date,Open,High,Low,Close,Volume,GMHIW SMA,GMHIW spanTwelveEMA,GMHIW spanTwntySixEMA,GMHIW_x,GMHIW_y
GMHIW,2020-09-16,4.6,4.74,4.51,4.6571,46722,4.6571,3.787608086508428,3.1661609829156316,0.6214471035927964,0.4476074694516675
GMHIW,2020-09-15,5.0,5.0,4.61,4.65,54288,4.65,3.6295186476917785,3.0468858615488816,0.5826327861428964,0.40414756091638526
GMHIW,2020-09-14,4.4,4.5,4.2,4.4999,125775,4.4999,3.4439765836357377,2.918636730472792,0.5253398531629458,0.35952625460975735
GMHIW,2020-09-11,4.25,4.25,4.02,4.15,71431,4.15,3.2519905079331446,2.7921356689106154,0.4598548390225297,0.3180728549714602
GMHIW,2020-09-10,4.18,4.18,3.78,3.9932,131846,3.9932,3.0887160548300803,2.6835065224234635,0.40520953240661584,0.28262735895869295
GMHIW,2020-09-09,3.4,3.66,3.35,3.66,102632,3.66,2.924264428435549,2.578731044217341,0.34553338421820806,0.25198181559671196
GMHIW,2020-09-08,3.25,3.25,3.09,3.1,41455,3.1,2.79049432451474,2.4922295277547293,0.2982647967600114,0.22859392344133794
GMHIW,2020-09-08,3.25,3.25,3.09,3.1,41455,3.0999999999999988,2.734220565335602,2.443607889975107,0.2906126753604949,0.21117620511166968
GMHIW,2020-09-04,3.35,3.35,2.98,2.98,89697,2.979999999999998,2.6677152135784388,2.391096521173116,0.2766186924053229,0.19131708754946333
GMHIW,2020-09-03,3.3,3.3,3.1,3.15,40746,3.149999999999999,2.610936161501792,2.343984242866965,0.2669519186348266,0.1699916863354984
GMHIW,2020-09-02,3.12,3.5,2.9,2.9,154699,2.899999999999999,2.512924554502117,2.2795029822963215,0.2334215722057955,0.14575162826066623
GMHIW,2020-09-01,2.75,2.75,2.6,2.63,29140,2.6299999999999994,2.4425472007752296,2.2298632208800284,0.2126839798952016,0.12383414227438391
GMHIW,2020-08-31,2.9,2.9,2.6647,2.7,27208,2.7,2.408464873643453,2.1978522785504304,0.21061259509302266,0.10162168286917961
GMHIW,2020-08-28,2.96,2.96,2.75,2.75,29086,2.75,2.355458487033172,2.157680460834465,0.1977780261987068,0.07437395481321885
GMHIW,2020-08-27,3.0,3.0,2.7,2.76,36401,2.76,2.283723666493748,2.1102948977012224,0.17342876879252556,0.04352293696684674
GMHIW,2020-08-26,3.42,3.42,2.91,2.91,47292,2.91,2.1971279694926107,2.0583184895173203,0.1388094799752908,0.011046479010427029
GMHIW,2020-08-25,3.2,3.3,2.94,2.98,201611,2.9800000000000004,2.067514873036722,1.990183968678706,0.07733090435801615,-0.020894271230788804
GMHIW,2020-08-24,2.59,2.6,2.1,2.3645,212390,2.3645,1.9016084863161264,1.9109986861730024,-0.009390199856876169,-0.04545056512799004
GMHIW,2020-08-21,1.73,2.1,1.73,1.9502,25432,1.9502,1.8174463929190583,1.8747185810668427,-0.057272188147784675,-0.05446565644576856
GMHIW,2020-08-20,1.6913,1.6913,1.65,1.6801,1500,1.6801,1.7933093734497958,1.8686800675521904,-0.07537069410239416,-0.05376402352026458
GMHIW,2020-08-19,1.725,1.725,1.725,1.725,333,1.725,1.8138928958952136,1.8837664729563652,-0.06987357706115183,-0.048362355874732074
GMHIW,2020-08-18,1.74,1.74,1.74,1.74,7781,1.7399999999999998,1.8300552406034345,1.8964677907928744,-0.06641255018944038,-0.042984550578127195
GMHIW,2020-08-17,1.72,1.76,1.72,1.75,10164,1.7499999999999998,1.8464289207131497,1.9089852140563048,-0.06255629334315492,-0.03712755067529901
GMHIW,2020-08-14,1.75,1.75,1.75,1.75,300,1.75,1.863961451751904,1.921704031180809,-0.05774257942890504,-0.030770365008334976
GMHIW,2020-08-13,1.85,1.85,1.75,1.75,5300,1.75,1.884681715706796,1.9354403536752742,-0.05075863796847835,-0.024027311403192513
GMHIW,2020-08-13,1.85,1.85,1.75,1.75,5300,1.75,1.9091693003807584,1.950275581969296,-0.041106281588537685,-0.017344479761871107
GMHIW,2020-08-11,1.9,1.9,1.9,1.9,200,1.9,1.93810917317726,1.96629762852684,-0.028188455349579918,-0.011404029305204462
GMHIW,2020-08-10,1.91,1.91,1.75,1.75,3877,1.75,1.9450381137549435,1.9716014388089875,-0.0265633250540438,-0.00720792279411054
GMHIW,2020-08-07,1.95,1.95,1.85,1.8521,51352,1.8521,1.9804995889831152,1.9893295539137064,-0.008829964930591183,-0.0023690722291271693
GMHIW,2020-08-06,1.97,1.97,1.97,1.97,500,1.97,2.003844968798227,2.0003079182268033,0.0035370505714240608,-0.0007538490537611658
GMHIW,2020-08-05,1.98,2.09,1.98,2.09,47000,2.09,2.0099985994888137,2.0027325516849466,0.007266047803866638,-0.0018265739600573615
GMHIW,2020-08-04,2.14,2.14,2.14,2.14,100,2.140000000000001,1.995452890304961,1.9957511558197434,-0.000298265514781626,-0.004099729401038472
GMHIW,2020-08-03,2.19,2.19,1.935,1.935,600,1.935000000000001,1.9691715976331359,1.9842112482853225,-0.015039650652186374,-0.0050500953726025175
GMHIW,2020-07-31,1.75,1.84,1.75,1.84,1700,1.8400000000000007,1.9753846153846155,1.988148148148148,-0.012763532763532924,-0.0025527065527064965
GMHIW,2020-07-30,1.87,2.1,1.87,2.0,17392,2.000000000000001,2.0,2.0,0.0,0.0
