Symbol,Date,Open,High,Low,Close,Volume,REFR SMA,REFR spanTwelveEMA,REFR spanTwntySixEMA,REFR_x,REFR_y
REFR,2021-02-23,4.6,4.672,4.01,4.36,86380,4.36,4.783939422760093,4.577347687707486,0.20659173505260675,0.21537028981328593
REFR,2021-02-22,5.03,5.3597,4.83,5.21,20365,5.21,4.861019317807382,4.594735502724085,0.2662838150832973,0.21756492850345574
REFR,2021-02-19,5.33,5.45,5.25,5.26,28704,5.259999999999999,4.797568284681452,4.545514342942012,0.2520539417394403,0.20538520685849532
REFR,2021-02-18,5.12,5.228,5.02,5.2,36823,5.199999999999998,4.713489790987171,4.488355490377373,0.2251343006097981,0.1937180231382593
REFR,2021-02-17,4.72,4.79,4.65,4.68,13952,4.679999999999999,4.6250333893484745,4.431423929607561,0.1936094597409124,0.18586395377037462
REFR,2021-02-16,4.79,4.8899,4.72,4.79,12831,4.789999999999999,4.615039460139107,4.411537843976167,0.2035016161629386,0.18392757727773995
REFR,2021-02-16,4.79,4.8899,4.72,4.79,12831,4.789999999999998,4.583228452891671,4.381260871494261,0.20196758139741,0.17903406755644005
REFR,2021-02-12,4.46,4.53,4.4,4.5,10057,4.499999999999999,4.545633626144703,4.348561741213802,0.19707188493090036,0.17330068909619756
REFR,2021-02-11,4.53,4.65,4.53,4.61,5978,4.609999999999999,4.553930649080102,4.336446680510906,0.21748396856919605,0.16735789013752164
REFR,2021-02-10,4.99,4.99,4.83,4.83,27257,4.829999999999999,4.5437362216401205,4.314562414951778,0.2291738066883422,0.15482637052960302
REFR,2021-02-09,4.91,5.1,4.81,5.1,70418,5.1,4.491688261938324,4.273327408147922,0.21836085379040335,0.1362395114899182
REFR,2021-02-08,5.39,5.4899,5.18,5.21,44865,5.209999999999999,4.381086127745292,4.207193600799755,0.17389252694553736,0.11570917591479712
REFR,2021-02-05,4.95,5.1,4.78,4.8051,97878,4.8051,4.230374514608073,4.126969088863737,0.10340542574433707,0.10116333815711205
REFR,2021-02-04,4.05,4.08,3.95,3.965,22098,3.964999999999999,4.1258789718095406,4.072718615972835,0.053160355836705975,0.10060281626030601
REFR,2021-02-03,3.97,4.02,3.92,4.01,26420,4.009999999999999,4.15512969395673,4.081336105250662,0.073793588706069,0.112463431366206
REFR,2021-02-02,4.15,4.15,3.95,3.95,27016,3.9499999999999993,4.181516911039772,4.087042993670714,0.09447391736905786,0.12213089203124046
REFR,2021-02-01,4.1,4.27,3.92,3.92,50999,3.919999999999999,4.2236108948651845,4.098006433164371,0.12560446170081366,0.1290451356967861
REFR,2021-01-29,3.93,4.15,3.8712,4.15,41374,4.15,4.278812875749764,4.11224694781752,0.16656592793224334,0.1299053041957792
REFR,2021-01-28,4.28,4.2868,4.21,4.28,19414,4.279999999999999,4.302233398613357,4.109226703642922,0.19300669497043452,0.12074014826166314
REFR,2021-01-27,4.78,4.81,4.6401,4.79,40232,4.79,4.306275834724876,4.095564839934355,0.2107109947905208,0.10267351158447029
REFR,2021-01-26,4.99,5.02,4.81,4.84,105160,4.839999999999999,4.218325986493035,4.040010027129104,0.17831595936393094,0.07566414078295765
REFR,2021-01-25,4.61,4.68,4.42,4.6,82699,4.599999999999998,4.1052943476735875,3.9760108292994314,0.12928351837415475,0.050001186137714315
REFR,2021-01-22,4.45,4.49,4.25,4.49,29487,4.489999999999998,4.015347865432422,3.9260916956433856,0.08925616978903461,0.030180603078603867
REFR,2021-01-21,4.3,4.35,4.04,4.2695,77804,4.269499999999999,3.9290474773292248,3.880979031294857,0.04806844603436744,0.015411711400995736
REFR,2021-01-20,3.94,4.0,3.87,3.9181,22030,3.9181,3.8671470186618113,3.849897353798446,0.017249664863365318,0.007247527742652699
REFR,2021-01-19,3.94,4.05,3.9075,3.9075,65133,3.9075,3.857882840236686,3.844441142102322,0.013441698134363909,0.004746993462474543
REFR,2021-01-19,3.94,4.05,3.9075,3.9075,65133,3.9074999999999993,3.8488615384615374,3.839396433470508,0.009465104991030593,0.0025733172945022
REFR,2021-01-15,3.95,3.95,3.845,3.8833,29256,3.883299999999999,3.8382,3.833948148148148,0.004251851851851729,0.0008503703703704347
REFR,2021-01-14,3.91,3.95,3.56,3.83,311302,3.8299999999999983,3.83,3.83,0.0,0.0
