Symbol,Date,Open,High,Low,Close,Volume,BKCC SMA,BKCC spanTwelveEMA,BKCC spanTwntySixEMA,BKCC_x,BKCC_y
BKCC,2021-02-23,3.36,3.4,3.25,3.28,130124,3.28,3.230169751586662,3.1317199865457868,0.09844976504087466,0.10685786945466774
BKCC,2021-02-22,3.3,3.38,3.3,3.36,48255,3.36,3.2211097064206005,3.1198575854694504,0.10125212095115056,0.10895989555811589
BKCC,2021-02-19,3.32,3.3434,3.26,3.27,46270,3.27,3.1958569257698004,3.100646192307006,0.0952107334627943,0.11088683920985734
BKCC,2021-02-18,3.21,3.21,3.1955,3.2028,23594,3.2027999999999994,3.182376366818855,3.0870978876915665,0.09527847912728847,0.11480586564662311
BKCC,2021-02-17,3.15,3.175,3.15,3.175,10615,3.174999999999999,3.1786629789677376,3.077841718706892,0.10082126026084604,0.11968771227645675
BKCC,2021-02-16,3.2,3.2,3.16,3.1728,66762,3.1728,3.1793289751436897,3.0700690562034425,0.10925991894024722,0.12440432528035952
BKCC,2021-02-16,3.2,3.2,3.16,3.1728,66762,3.1727999999999987,3.180516061533451,3.061850580699718,0.1186654808337333,0.1281904268653876
BKCC,2021-02-12,3.18,3.2,3.1614,3.17,24788,3.1699999999999986,3.1819189818122604,3.0529746271556952,0.12894435465656515,0.13057166337330114
BKCC,2021-02-11,3.17,3.205,3.14,3.2007,26566,3.2006999999999985,3.1840860694144903,3.0436125973281514,0.14047347208633898,0.13097849055248512
BKCC,2021-02-10,3.2,3.235,3.19,3.19,48546,3.1899999999999986,3.1810653547625787,3.0310456051144032,0.15001974964817588,0.12860474516902165
BKCC,2021-02-09,3.36,3.36,3.28,3.33,38301,3.33,3.179440873810321,3.0183292535235555,0.1611116202867655,0.12325099404923319
BKCC,2021-02-08,3.4,3.42,3.38,3.38,64948,3.379999999999999,3.152066487230379,2.99339559380544,0.15867089342493926,0.1137858374898501
BKCC,2021-02-05,3.37,3.44,3.37,3.37,39657,3.3699999999999988,3.110624030363176,2.962467241309876,0.1481567890533002,0.10256457350607781
BKCC,2021-02-04,3.28,3.35,3.28,3.34,72434,3.339999999999999,3.06346476315648,2.9298646206146657,0.1336001425418143,0.0911665196192722
BKCC,2021-02-03,3.19,3.2396,3.19,3.21,33633,3.209999999999998,3.013185629184931,2.897053790263839,0.11613183892109193,0.08055811388863668
BKCC,2021-02-02,3.15,3.17,3.1101,3.1581,25954,3.1580999999999992,2.9774011981276454,2.8720180934849466,0.10538310464269918,0.07166468263052286
BKCC,2021-02-01,3.0,3.06,3.0,3.0,48558,2.9999999999999987,2.94454687051449,2.8491315409637417,0.09541532955074804,0.06323507712747889
BKCC,2021-01-29,3.19,3.19,3.13,3.15,38270,3.1499999999999986,2.934464483335306,2.837062064240841,0.09740241909446468,0.05519001402166149
BKCC,2021-01-28,3.05,3.07,3.05,3.07,49898,3.069999999999999,2.8952762075780885,2.8120270293801086,0.08324917819798028,0.04463691275346057
BKCC,2021-01-27,3.05,3.08,3.05,3.0598,73065,3.0598,2.86350824531956,2.7913891917305174,0.07211905358904236,0.03498384639233075
BKCC,2021-01-26,3.03,3.06,3.0,3.04,36479,3.04,2.827818835377661,2.769916327068959,0.057902508308702576,0.025700044593152734
BKCC,2021-01-25,2.89,2.9058,2.88,2.905,16906,2.905,2.789240441809964,2.7483096332344754,0.04093080857548825,0.017649428664265384
BKCC,2021-01-22,2.91,2.91,2.88,2.9,42165,2.9,2.768193249411776,2.735774403893233,0.032418845518542135,0.011829083686459553
BKCC,2021-01-21,2.79,2.9399,2.76,2.91,201341,2.9100000000000006,2.7442283856684617,2.722636356204692,0.021592029463769702,0.0066816432284386865
BKCC,2021-01-20,2.68,2.72,2.68,2.72,22252,2.7200000000000006,2.714088092153637,2.7076472647010674,0.006440827452569131,0.0029540466696059324
BKCC,2021-01-19,2.75,2.75,2.72,2.74,83866,2.7400000000000007,2.713013199817934,2.7066590458771533,0.006354153940780982,0.0020823514738650215
BKCC,2021-01-19,2.75,2.75,2.72,2.74,83866,2.74,2.70810650887574,2.703991769547325,0.004114739328414885,0.001014400857136142
BKCC,2021-01-15,2.72,2.75,2.7037,2.715,18355,2.715,2.7023076923076927,2.701111111111111,0.0011965811965817252,0.00023931623931634506
BKCC,2021-01-14,2.72,2.7362,2.7,2.7,20210,2.7,2.7,2.7,0.0,0.0
