Symbol,Date,Open,High,Low,Close,Volume,KERN SMA,KERN spanTwelveEMA,KERN spanTwntySixEMA,KERN_x,KERN_y
KERN,2020-12-14,3.52,3.56,3.52,3.53,66641,3.53,3.609198166290313,3.5900647706491076,0.0191333956412052,0.01815463036536612
KERN,2020-12-11,3.77,3.79,3.55,3.5901,136684,3.5901,3.623597832888552,3.5948699523010372,0.028727880587515294,0.01790993904640624
KERN,2020-12-10,3.43,3.5013,3.37,3.48,60441,3.48,3.629688347959198,3.59525154848512,0.034436799474078406,0.015205453661129086
KERN,2020-12-09,3.73,3.77,3.6,3.67,44949,3.67,3.6569044112245073,3.6044716723639296,0.0524327388605772,0.010397617207891867
KERN,2020-12-08,3.5,3.65,3.48,3.58,140205,3.58,3.6545233950835083,3.5992294061530443,0.05529398893046401,-0.00011116320527957899
KERN,2020-12-07,3.75,3.8,3.41,3.5201,361486,3.5201,3.6680731032805096,3.6007677586452878,0.06730534463522231,-0.013962451239215473
KERN,2020-12-04,4.05,4.35,3.99,4.145,702056,4.145,3.6949773038769664,3.607221179336911,0.08775612454005532,-0.03427940020782481
KERN,2020-12-03,4.04,4.07,3.865,3.9967,128698,3.9967000000000006,3.61315499549096,3.564198873683864,0.048956121807096416,-0.06478828139479484
KERN,2020-12-02,3.7535,3.89,3.71,3.8,168963,3.8,3.5434195401256803,3.5295987835785727,0.013820756547107571,-0.09322438219526755
KERN,2020-12-01,4.33,4.39,3.85,3.9221,585584,3.9221,3.4967685474212584,3.5079666862648584,-0.011198138843599992,-0.11998566688086132
KERN,2020-11-30,4.19,4.2,3.84,4.0,941881,4.0,3.419435556043305,3.474836021166047,-0.05540046512274177,-0.14718254889017665
KERN,2020-11-27,3.5,3.5499,3.36,3.39,100678,3.390000000000001,3.3138783844148154,3.4328229028593307,-0.11894451844451524,-0.17012806983203538
KERN,2020-11-27,3.5,3.5499,3.36,3.39,100678,3.390000000000001,3.3000380906720546,3.4362487350880766,-0.13621064441602249,-0.1829239576789154
KERN,2020-11-25,3.47,3.4987,3.35,3.4379,144703,3.4379000000000013,3.283681379885155,3.439948633895123,-0.15626725400996788,-0.19460228599463872
KERN,2020-11-24,3.84,3.98,3.6,3.96,755477,3.9600000000000017,3.2556416307733653,3.440112524606733,-0.1844708938333679,-0.20418604399080642
KERN,2020-11-23,3.28,3.34,3.1504,3.18,231723,3.1800000000000024,3.127576472732158,3.3985215265752715,-0.27094505384311285,-0.20911483153016613
KERN,2020-11-20,2.75,2.79,2.7,2.75,54368,2.7500000000000018,3.1180449223198234,3.416003248701293,-0.2979583263814693,-0.19365727595192933
KERN,2020-11-19,2.75,2.7632,2.61,2.67,287437,2.6700000000000017,3.184962180923428,3.4692835085973965,-0.2843213276739682,-0.1675820133445443
KERN,2020-11-18,2.86,2.95,2.7901,2.8201,144933,2.820100000000002,3.278591668364051,3.5332261892851875,-0.25463452092113714,-0.13839718476218824
KERN,2020-11-17,2.83,2.95,2.76,2.9013,390946,2.9013000000000018,3.3619537898847875,3.5902762844280027,-0.22832249454321565,-0.10933785072245111
KERN,2020-11-16,2.88,3.04,2.8,2.845,226465,2.845000000000001,3.445709024409294,3.6453943871822427,-0.19968536277294915,-0.07959168976726008
KERN,2020-11-13,2.86,2.87,2.74,2.83,183587,2.8300000000000014,3.5549288470291653,3.7094259381568233,-0.15449709112765753,-0.049568271515837925
KERN,2020-11-12,3.0,3.12,2.76,3.1,508388,3.1000000000000014,3.68673409194356,3.779780013209368,-0.09304592126580903,-0.023336066612882917
KERN,2020-11-11,3.5,3.5,3.17,3.2236,464630,3.2236000000000007,3.7934130177514787,3.8341624142661184,-0.040749396514638825,-0.00590860294965161
KERN,2020-11-10,3.72,4.19,3.65,4.0456,690836,4.045600000000002,3.897015384615385,3.883007407407408,0.014007977207977085,0.002801595441595417
KERN,2020-11-09,4.76,4.86,3.8,3.87,1513545,3.870000000000002,3.87,3.87,0.0,0.0
