Symbol,Date,Open,High,Low,Close,Volume,RUBY SMA,RUBY spanTwelveEMA,RUBY spanTwntySixEMA,RUBY_x,RUBY_y
RUBY,2020-12-14,6.44,8.81,6.44,8.81,516583,8.81,7.28972399644641,6.552603039558107,0.7371209568883009,0.5780938776374078
RUBY,2020-12-11,7.67,7.75,7.39,7.39,26529,7.389999999999999,7.013310177618486,6.372011282722758,0.6412988948957272,0.538337107824684
RUBY,2020-12-10,7.56,7.58,7.04,7.5093,35409,7.509299999999999,6.944821119003664,6.2905721853405785,0.6542489336630855,0.512596661056923
RUBY,2020-12-09,8.12,8.165,7.9,8.06,31447,8.059999999999999,6.8421885951861485,6.193073960167824,0.6491146350183241,0.4771835929053824
RUBY,2020-12-08,7.55,7.7932,7.55,7.69,25327,7.689999999999999,6.620768339765448,6.0437198769812515,0.5770484627841972,0.43420083237714696
RUBY,2020-12-07,7.13,7.19,7.13,7.155,5452,7.1549999999999985,6.4263625833591655,5.9120174671397505,0.5143451162194141,0.3984889247753846
RUBY,2020-12-04,6.82,7.0,6.65,6.925,3721,6.924999999999998,6.293883053060832,5.812578864510932,0.4813041885499008,0.36952487691437697
RUBY,2020-12-03,6.59,6.79,6.59,6.79,8893,6.789999999999997,6.179134517253711,5.723585173671807,0.4555493435819047,0.3415800490054962
RUBY,2020-12-02,6.54,6.54,6.3005,6.345,7703,6.344999999999998,6.068068065845297,5.638271987565553,0.4297960782797441,0.31308772536139406
RUBY,2020-12-01,6.25,6.39,6.24,6.35,8854,6.349999999999998,6.0177168050898935,5.581733746570796,0.43598305851909824,0.28391063713180675
RUBY,2020-11-30,6.91,6.91,6.6608,6.6608,16229,6.6607999999999965,5.957301678742603,5.5202724462964605,0.4370292324461422,0.24589253178498405
RUBY,2020-11-27,6.61,6.78,6.57,6.73,13490,6.729999999999998,5.829392893059438,5.429030242000177,0.4003626510592619,0.1981083566196945
RUBY,2020-11-27,6.61,6.78,6.57,6.73,13490,6.729999999999998,5.665646146342972,5.324952661360192,0.34069348498278185,0.14754478300980287
RUBY,2020-11-25,6.44,6.47,6.4,6.46,4028,6.459999999999997,5.472127263859877,5.212548874269007,0.2595783895908701,0.09925760751655856
RUBY,2020-11-24,5.99,6.16,5.9301,6.1,9574,6.099999999999998,5.292514039107127,5.112752784210527,0.1797612548965999,0.05917741199798089
RUBY,2020-11-23,5.6,5.76,5.56,5.76,25895,5.759999999999996,5.1456984098538765,5.033773006947369,0.11192540290650843,0.02903145127332614
RUBY,2020-11-20,5.37,5.37,5.2648,5.31,12225,5.309999999999997,5.034007211645492,4.975674847503158,0.058332364142334114,0.008307963365030788
RUBY,2020-11-19,5.23,5.263999999999999,5.01,5.21,5971,5.209999999999996,4.983826704671945,4.948928835303411,0.03489786936853445,-0.004198136829295044
RUBY,2020-11-18,5.28,5.33,5.18,5.28,25399,5.279999999999997,4.942704287339573,4.9280431421276845,0.014661145211887215,-0.013972138378752417
RUBY,2020-11-17,4.98,5.0,4.9238,4.94,7664,4.939999999999997,4.881377794128585,4.899886593497898,-0.018508799369314488,-0.021130459276412546
RUBY,2020-11-16,5.04,5.1013,4.935,4.935,44613,4.934999999999996,4.870719211242873,4.896677520977732,-0.025958309734857462,-0.02178587425318728
RUBY,2020-11-13,4.94,5.0469,4.86,4.97,87574,4.969999999999996,4.8590317951052135,4.893611722655949,-0.03457992755073569,-0.02074276538276951
RUBY,2020-11-12,4.7,4.815,4.5985,4.5985,3093,4.598499999999997,4.838855757851616,4.887500660468424,-0.048644902616809205,-0.017283474840777965
RUBY,2020-11-11,4.8,4.82,4.755,4.82,2676,4.8199999999999985,4.882556804733729,4.9106207133058986,-0.02806390857217167,-0.009443117896770374
RUBY,2020-11-10,4.76,4.81,4.64,4.64,17730,4.639999999999997,4.893930769230769,4.9178703703703714,-0.023939601139601585,-0.004787920227920495
RUBY,2020-11-09,5.07,5.2373,4.7401,4.9401,42346,4.940099999999998,4.9401,4.9401,0.0,0.0
