Symbol,Date,Open,High,Low,Close,Volume,GLOG SMA,GLOG spanTwelveEMA,GLOG spanTwntySixEMA,GLOG_x,GLOG_y
GLOG,2020-12-14,3.56,3.58,3.48,3.4958,101813,3.4958,3.300007656049228,3.088219320996524,0.21178833505270367,0.1905541577535648
GLOG,2020-12-11,3.53,3.53,3.435,3.47,67932,3.47,3.2644090480581784,3.055612866676246,0.20879618138193254,0.18524561342877993
GLOG,2020-12-10,3.35,3.47,3.3304,3.44,81443,3.44,3.227028874977848,3.0224618960103458,0.204566978967502,0.1793579714404918
GLOG,2020-12-09,3.4,3.445,3.3902,3.445,51052,3.445,3.1883068522465465,2.989058847691173,0.19924800455537373,0.17305571955873914
GLOG,2020-12-08,3.29,3.4115,3.29,3.3967,78685,3.3967,3.1416353708368283,2.9525835555064672,0.18905181533036108,0.16650764830958048
GLOG,2020-12-07,3.42,3.42,3.32,3.33,69409,3.3299999999999987,3.095259983716252,2.9170542399469848,0.1782057437692668,0.16087160655438532
GLOG,2020-12-04,3.18,3.37,3.165,3.365,235058,3.365,3.05257998075557,2.884018579142744,0.16856140161282607,0.15653807225066485
GLOG,2020-12-03,3.05,3.1,3.0,3.0233,38980,3.023299999999999,2.995776340892946,2.845540065474163,0.15023627541878293,0.15353223991012466
GLOG,2020-12-02,2.92,2.96,2.915,2.93,50211,2.929999999999999,2.990772039237118,2.8313192707120964,0.15945276852502174,0.1543562310329601
GLOG,2020-12-01,3.04,3.0995,3.0001,3.045,90961,3.0449999999999986,3.0018215009165945,2.823424812369064,0.17839668854753032,0.15308209665994466
GLOG,2020-11-30,3.22,3.22,3.15,3.19,63642,3.1899999999999986,2.993970864719612,2.8056987973585885,0.18827206736102295,0.14675344868804824
GLOG,2020-11-27,3.16,3.16,3.05,3.1413,172642,3.141299999999999,2.9583292037595417,2.7749547011472764,0.18337450261226573,0.13637379401980443
GLOG,2020-11-27,3.16,3.16,3.05,3.1413,172642,3.1412999999999984,2.9250617862612764,2.745647077239058,0.1794147090222178,0.12462361687168921
GLOG,2020-11-25,3.13,3.14,3.05,3.1,129235,3.0999999999999988,2.8857457473996897,2.7139948434181833,0.17175090398150686,0.11092584383405696
GLOG,2020-11-24,3.18,3.188,3.01,3.1,339123,3.0999999999999988,2.846790428745088,2.6831144308916377,0.1636759978534501,0.09571957879719459
GLOG,2020-11-23,3.07,3.23,3.06,3.23,211444,3.229999999999998,2.800752324880558,2.6497635853629693,0.1509887395175893,0.07873047403313069
GLOG,2020-11-20,2.96,3.02,2.96,2.9863,71496,2.986299999999998,2.7227072930406595,2.6033446721920064,0.11936262084865312,0.06066590766201615
GLOG,2020-11-19,2.89,2.935,2.83,2.93,58372,2.929999999999999,2.6747813463207795,2.572708245967367,0.10207310035341256,0.045991729365356906
GLOG,2020-11-18,2.96,3.01,2.96,2.9969,108851,2.996899999999999,2.628377954742739,2.544124905644757,0.08425304909798248,0.03197138661834299
GLOG,2020-11-17,2.84,2.89,2.76,2.805,126704,2.804999999999999,2.5613739465141463,2.507902898096337,0.053471048417809364,0.018900970998433228
GLOG,2020-11-16,2.74,2.79,2.68,2.72,234019,2.7199999999999984,2.5170783004258093,2.484135129944044,0.03294317048176554,0.010258451643589192
GLOG,2020-11-13,2.52,2.57,2.45,2.5601,133466,2.560099999999998,2.4801834459577745,2.4652659403395667,0.014917505618207372,0.0045872719340452174
GLOG,2020-11-12,2.56,2.56,2.48,2.5,118208,2.4999999999999987,2.465653163404643,2.4576792155667326,0.007973947837910167,0.0020047135130045676
GLOG,2020-11-11,2.61,2.61,2.47,2.545,123659,2.5449999999999977,2.459408284023669,2.4542935528120715,0.005114731211597334,0.0005124049317781675
GLOG,2020-11-10,2.51,2.53,2.4,2.41,255460,2.4099999999999984,2.4438461538461542,2.4470370370370373,-0.0031908831908831203,-0.0006381766381766241
GLOG,2020-11-09,2.4,2.6183,2.37,2.45,522335,2.4499999999999984,2.45,2.45,0.0,0.0
