Symbol,Date,Open,High,Low,Close,Volume,CHKKF SMA,CHKKF spanTwelveEMA,CHKKF spanTwntySixEMA,CHKKF_x,CHKKF_y
CHKKF,2020-08-18,0.42,0.4277,0.4,0.412975,24900,0.412975,0.412975,0.412975,0.0,0.0
CHKKF,2020-08-17,0.400806,0.41,0.3856,0.4095,11631,0.4095,0.41244038461538457,0.41271759259259255,-0.0002772079772079828,-5.544159544159656e-05
CHKKF,2020-08-17,0.400806,0.41,0.3856,0.4095,11631,0.4095,0.4119880177514793,0.4124792524005487,-0.0004912346490694164,-0.00014260020616716054
CHKKF,2020-08-17,0.400806,0.41,0.3856,0.4095,11631,0.4095,0.4116052457897132,0.41225856703754493,-0.0006533212478318506,-0.00024474441450009855
CHKKF,2020-08-14,0.40399999999999997,0.40399999999999997,0.4,0.4,2300,0.4,0.4098198233605265,0.411350525034764,-0.0015307016742374113,-0.0005019358664475612
CHKKF,2020-08-13,0.42925,0.4347,0.41229,0.42,13500,0.42,0.411386004381984,0.4119912268840407,-0.0006052225020566904,-0.0005225931935693871
CHKKF,2020-08-12,0.44143000000000004,0.44154,0.43,0.43,52597,0.4300000000000001,0.4142496960155249,0.4133252100778154,0.000924485937709496,-0.00023317736731361046
CHKKF,2020-08-11,0.46,0.47,0.4348,0.4348,47900,0.4348000000000001,0.4174112812439057,0.4149159352572365,0.002495345986669173,0.0003125273034829462
CHKKF,2020-08-10,0.5,0.506,0.48,0.4887,14200,0.4887000000000002,0.428378776437151,0.4203814215344783,0.007997354902672726,0.0018494928233209024
CHKKF,2020-08-10,0.5,0.506,0.48,0.4887,14200,0.4887000000000002,0.4376589646775893,0.4254420569763688,0.012216907701220523,0.003922975798900827
CHKKF,2020-08-10,0.5,0.506,0.48,0.4887,14200,0.4887000000000002,0.4455114316502679,0.4301278305336748,0.015383601116593091,0.006215100862439281
CHKKF,2020-08-07,0.442,0.4526,0.42996,0.45,24720,0.4500000000000003,0.4462019806271498,0.4315998430867359,0.01460213754041384,0.007892508198034193
CHKKF,2020-08-06,0.48,0.504,0.4778600000000001,0.4952,32219,0.4952000000000002,0.4537401374537421,0.4363109658210518,0.01742917163269031,0.009799840884965418
CHKKF,2020-08-05,0.42,0.42,0.41,0.41848,3350,0.4184800000000003,0.4483155009223971,0.4349901535380109,0.01332534738438623,0.010504942184849582
CHKKF,2020-08-04,0.397,0.397,0.375,0.3805,50500,0.3805000000000002,0.437882346934336,0.43095384586852864,0.006928501065807391,0.009789653961041143
CHKKF,2020-08-03,0.3859,0.4079,0.3859,0.395,49775,0.3950000000000003,0.431285062790592,0.4282905980264154,0.002994464764176641,0.008430616121668243
CHKKF,2020-08-03,0.3859,0.4079,0.3859,0.395,49775,0.3950000000000001,0.4257027454381933,0.4258246278022365,-0.00012188236404314656,0.0067201164245259655
CHKKF,2020-08-03,0.3859,0.4079,0.3859,0.395,49775,0.3950000000000001,0.42097924614000976,0.4235413220391078,-0.002562075899098071,0.004863677959801158
CHKKF,2020-07-31,0.37,0.37,0.35270999999999997,0.3652,8655,0.3652000000000002,0.41239782365693134,0.4192197426288035,-0.006821918971872175,0.0025265585734664912
CHKKF,2020-07-30,0.3725,0.3725,0.355,0.355,9000,0.3550000000000001,0.4035673892481727,0.4144627246562996,-0.010895335408126929,-0.00015782022285219278
CHKKF,2020-07-29,0.364944,0.37906,0.36,0.37345300000000003,33300,0.37345300000000026,0.3989344062869153,0.41142496727435146,-0.012490560987436172,-0.002624368375768989
CHKKF,2020-07-28,0.3338,0.3338,0.3338,0.3338,316,0.3338000000000002,0.3889137283966206,0.4056749696984736,-0.01676124130185297,-0.005451742960985785
CHKKF,2020-07-27,0.32,0.3235,0.312,0.31775,32643,0.3177500000000002,0.3779654624894482,0.3991620089800681,-0.02119654649061992,-0.008600703666912613
CHKKF,2020-07-27,0.32,0.3235,0.312,0.31775,32643,0.3177500000000002,0.3687015451833792,0.3931314897963593,-0.02442994461298009,-0.011766551856126108
CHKKF,2020-07-27,0.32,0.3235,0.312,0.31775,32643,0.3177500000000002,0.36086284592439777,0.3875476757373697,-0.02668482981297193,-0.014750207447495271
CHKKF,2020-07-24,0.32092600000000004,0.32092600000000004,0.319125,0.319125,4000,0.3191250000000002,0.3544416388591058,0.3824793293864534,-0.028037690527347614,-0.017407704063465743
CHKKF,2020-07-23,0.373,0.373,0.34,0.34504,5430,0.34504000000000024,0.35299523288078183,0.3797060457281976,-0.026710812847415773,-0.01926832582025575
CHKKF,2020-07-22,0.361,0.361,0.3321,0.3321,56600,0.3321000000000003,0.34978058166835385,0.37617967197055335,-0.0263990903021995,-0.020694478716644503
CHKKF,2020-07-21,0.361,0.368,0.3501,0.35472800000000004,45300,0.3547280000000003,0.3505417229501456,0.37459065923199386,-0.024048936281848288,-0.021365370229685262
CHKKF,2020-07-20,0.35,0.366,0.3283,0.3572,48636,0.3572000000000003,0.3515660732655078,0.37330246225184616,-0.02173638898633834,-0.02143957398101588
CHKKF,2020-07-20,0.35,0.366,0.3283,0.3572,48636,0.35720000000000035,0.3524328312246605,0.3721096872702279,-0.019676856045567404,-0.021087030393926183
CHKKF,2020-07-20,0.35,0.366,0.3283,0.3572,48636,0.35720000000000035,0.35316624180548195,0.3710052659909517,-0.017839024185469787,-0.020437429152234905
CHKKF,2020-07-17,0.369,0.369,0.35,0.36,56200,0.36000000000000026,0.3542175892200232,0.3701900611027331,-0.01597247188270995,-0.019544437698329916
CHKKF,2020-07-16,0.3655,0.3793,0.3576,0.3576,93916,0.35760000000000025,0.3547379601092504,0.36925746398401216,-0.014519503874761754,-0.018539450933616284
CHKKF,2020-07-15,0.3865,0.418,0.3865,0.418,27254,0.4180000000000003,0.3644705816309042,0.37286802220741866,-0.008397440576514481,-0.016511048862195923
CHKKF,2020-07-14,0.3925,0.4363,0.3924,0.41,142275,0.4100000000000003,0.37147510753384205,0.3756185390809432,-0.004143431547101228,-0.014037525399176983
CHKKF,2020-07-13,0.41,0.4317,0.40196,0.4302,111010,0.4302000000000003,0.38050970637478937,0.3796616102601326,0.0008480961146567488,-0.011060401096410238
CHKKF,2020-07-13,0.41,0.4317,0.40196,0.4302,111010,0.43020000000000025,0.3881543669325141,0.383405194685308,0.0047491722472061135,-0.007898486427686969
CHKKF,2020-07-13,0.41,0.4317,0.40196,0.4302,111010,0.43020000000000025,0.3946229258659735,0.3868714765604703,0.007751449305503144,-0.004768499281048946
CHKKF,2020-08-19,0.48,0.48,0.4270000000000001,0.4607,2700,0.4607000000000002,0.4047886295789006,0.3923402560745095,0.012448373504391095,-0.001325124723960938
CHKKF,2020-08-19,0.48,0.48,0.4270000000000001,0.4607,2700,0.4607000000000002,0.4133903788744544,0.3974039408097311,0.015986438064723333,0.0021371878337759164
CHKKF,2020-07-08,0.22371300000000002,0.2445,0.2235,0.237119,48900,0.2371190000000002,0.3862717052014614,0.3855309822312325,0.0007407229702289242,0.001857894861066518
CHKKF,2020-07-07,0.2059,0.2059,0.20171,0.20248,26485,0.2024800000000002,0.35799605824739045,0.37197165021410417,-0.01397559196671372,-0.00130880250448953
CHKKF,2020-07-06,0.2,0.2,0.18100000000000002,0.2,35800,0.20000000000000012,0.3336889723631765,0.35923300945750386,-0.025544037094327343,-0.006155849422457093
