Symbol,Date,Open,High,Low,Close,Volume,IDCBF SMA,IDCBF spanTwelveEMA,IDCBF spanTwntySixEMA,IDCBF_x,IDCBF_y
IDCBF,2020-08-18,0.6104,0.6104,0.6104,0.6104,1000,0.6104,0.6104,0.6104,0.0,0.0
IDCBF,2020-08-17,0.611,0.611,0.598,0.598,50000,0.5980000000000001,0.6084923076923077,0.6094814814814815,-0.0009891737891738472,-0.00019783475783476947
IDCBF,2020-08-17,0.611,0.611,0.598,0.598,50000,0.5980000000000002,0.6068781065088756,0.6086310013717421,-0.0017528948628664498,-0.0005088467788411055
IDCBF,2020-08-17,0.611,0.611,0.598,0.598,50000,0.5980000000000002,0.6055122439690486,0.60784351978865,-0.0023312758196014642,-0.0008733325869931773
IDCBF,2020-08-14,0.60215,0.60215,0.5833,0.5833,50000,0.5833000000000003,0.6020949756661179,0.606025481285787,-0.003930505619669011,-0.001484767193528344
IDCBF,2020-08-14,0.60215,0.60215,0.5833,0.5833,50000,0.5833000000000003,0.5992034409482537,0.6043421123016546,-0.005138671353400848,-0.002215548025502845
IDCBF,2020-08-12,0.618,0.618,0.618,0.618,1000,0.6180000000000002,0.602095219263907,0.6053538076867172,-0.003258588422810238,-0.002424156104964324
IDCBF,2020-08-11,0.5993,0.5993,0.5993,0.5993,1000,0.5993000000000003,0.6016651855309982,0.6049053774877011,-0.003240191956702887,-0.0025873632753120367
IDCBF,2020-08-10,0.55,0.55,0.55,0.55,100,0.5500000000000002,0.5937166954493063,0.6008383124886122,-0.0071216170393059155,-0.0034942140281108125
IDCBF,2020-08-10,0.55,0.55,0.55,0.55,100,0.55,0.5869910499955668,0.5970725115635298,-0.010081461567962968,-0.004811663536081244
IDCBF,2020-08-10,0.55,0.55,0.55,0.55,100,0.55,0.5813001192270181,0.5935856588551202,-0.01228553962810208,-0.006306438754485412
IDCBF,2020-08-07,0.59224,0.59224,0.59,0.59,10145,0.5900000000000001,0.5826385624228614,0.5933200544954816,-0.010681492072620258,-0.007181449418112381
IDCBF,2020-08-06,0.59,0.59,0.59,0.59,1000,0.5900000000000002,0.5837710912808827,0.5930741245328534,-0.009303033251970684,-0.007605766184884042
IDCBF,2020-08-05,0.600468,0.600468,0.600468,0.600468,900,0.6004680000000001,0.5863398464684392,0.5936218190119013,-0.007281972543462078,-0.007541007456599649
IDCBF,2020-08-05,0.600468,0.600468,0.600468,0.600468,900,0.600468,0.5885134085502177,0.5941289435295383,-0.005615534979320547,-0.007155912961143829
IDCBF,2020-08-05,0.600468,0.600468,0.600468,0.600468,900,0.600468,0.5903525764655688,0.594598503268091,-0.0042459268025222255,-0.006573915729419509
IDCBF,2020-08-05,0.600468,0.600468,0.600468,0.600468,900,0.600468,0.591908795470866,0.5950332808037879,-0.003124485332922089,-0.005884029650120025
IDCBF,2020-08-05,0.600468,0.600468,0.600468,0.600468,900,0.600468,0.5932255961676558,0.5954358525961001,-0.0022102564284443016,-0.005149275005784881
IDCBF,2020-07-31,0.59,0.59,0.59,0.59,9000,0.5900000000000001,0.592729350603401,0.5950331968482409,-0.002303846244839813,-0.0045801892535958675
IDCBF,2020-07-31,0.59,0.59,0.59,0.59,9000,0.5900000000000002,0.5923094505105702,0.5946603674520748,-0.002350916941504688,-0.004134334791177632
IDCBF,2020-07-31,0.59,0.59,0.59,0.59,9000,0.5900000000000002,0.5919541504320209,0.5943151550482174,-0.0023610046161964826,-0.003779668756181402
IDCBF,2020-07-28,0.619,0.619,0.619,0.619,1000,0.6190000000000001,0.5961150503655561,0.5961436620816828,-2.8611716126669684e-05,-0.003029457348170456
IDCBF,2020-07-28,0.619,0.619,0.619,0.619,1000,0.619,0.5996358118477783,0.5978367241497062,0.0017990876980720214,-0.0020637483389219606
IDCBF,2020-07-28,0.619,0.619,0.619,0.619,1000,0.619,0.6026149177173509,0.5994043742126909,0.0032105435046599906,-0.0010088899702055704
IDCBF,2020-07-28,0.619,0.619,0.619,0.619,1000,0.619,0.6051356996069892,0.6008559020487878,0.004279797558201404,4.884753547582446e-05
IDCBF,2020-07-24,0.61,0.62,0.5953,0.62,9825,0.6199999999999999,0.6074225150520678,0.6022739833785072,0.005148531673560552,0.00106878436309277
IDCBF,2020-07-23,0.65,0.65,0.65,0.65,1000,0.65,0.6139728973517496,0.6058092438689882,0.00816365348276149,0.002487758187026514
IDCBF,2020-07-22,0.615,0.615,0.615,0.615,500,0.6150000000000001,0.6141309131437882,0.6064900406194335,0.007640872524354747,0.003518381054492161
IDCBF,2020-07-22,0.615,0.615,0.615,0.615,500,0.615,0.6142646188139746,0.6071204079809569,0.00714421083301775,0.004243547010197279
