Symbol,Date,Open,High,Low,Close,Volume,ENKS SMA,ENKS spanTwelveEMA,ENKS spanTwntySixEMA,ENKS_x,ENKS_y
ENKS,2020-07-28,0.085,0.085,0.085,0.085,1000,0.08500000000000002,0.07989364507352986,0.07630652054435648,0.0035871245291733828,0.001985692342253083
ENKS,2020-07-27,0.08,0.08,0.075,0.075,713000,0.07500000000000002,0.07914077660067911,0.07620974124477453,0.002931035355904596,0.002174760944983386
ENKS,2020-07-27,0.08,0.08,0.075,0.075,713000,0.07500000000000002,0.07850373404672847,0.07612013078219862,0.002383603264529855,0.0022165294088926798
ENKS,2020-07-27,0.08,0.08,0.075,0.075,713000,0.07500000000000002,0.07796469803953948,0.07603715813166538,0.0019275399078741008,0.0021587315086889643
ENKS,2020-07-24,0.08,0.08,0.078,0.078,600000,0.07800000000000003,0.07797012911037955,0.07618255382561609,0.0017875752847634626,0.002084500263903864
ENKS,2020-07-23,0.075,0.0799,0.075,0.0799,54200,0.07990000000000004,0.07826703232416732,0.07645792020890378,0.0018091121152635364,0.0020294226341757986
ENKS,2020-07-22,0.07,0.075,0.07,0.07,247000,0.07000000000000002,0.07699518119737234,0.07597955574898498,0.0010156254483873613,0.001826663197018111
ENKS,2020-07-21,0.094,0.094,0.094,0.094,13244,0.09400000000000004,0.07961130716700737,0.07731440347128238,0.0022969036957249944,0.001920711296759488
ENKS,2020-07-21,0.094,0.094,0.094,0.094,13244,0.09400000000000004,0.08182495221823702,0.07855037358452073,0.003274578633716302,0.0021914847641508507
ENKS,2020-07-21,0.094,0.094,0.094,0.094,13244,0.09400000000000004,0.08369803649235441,0.0796947903560377,0.00400324613631671,0.0025538370385840225
ENKS,2020-07-21,0.094,0.094,0.094,0.094,13244,0.09400000000000004,0.08528295395506913,0.08075443551484973,0.004528518440219412,0.0029487733189111007
ENKS,2020-07-17,0.076,0.095,0.076,0.094,21200,0.09400000000000004,0.08662403796198156,0.08173558843967567,0.004888449522305896,0.00333670855959006
ENKS,2020-07-16,0.083,0.09,0.0679,0.0679,856200,0.06790000000000004,0.08374341673706133,0.08071073003673672,0.0030326867003245828,0.003275904187736965
ENKS,2020-07-15,0.06,0.06,0.06,0.06,85000,0.06000000000000004,0.08009058339289804,0.07917660188586735,0.0009139815070306897,0.0028035196515957097
ENKS,2020-07-14,0.081,0.081,0.081,0.081,10000,0.08100000000000004,0.0802304936401445,0.07931166841284014,0.000918825227304368,0.0024265807667374416
ENKS,2020-07-13,0.075,0.08,0.075,0.08,86500,0.08000000000000003,0.08019503308012227,0.07936265593781495,0.0008323771423073277,0.002107740041851419
ENKS,2020-07-13,0.075,0.08,0.075,0.08,86500,0.08000000000000003,0.0801650279908727,0.07940986660908793,0.0007551613817847747,0.0018372243098380902
ENKS,2020-07-13,0.075,0.08,0.075,0.08,86500,0.08000000000000003,0.08013963906919998,0.07945358019359994,0.0006860588756000402,0.0016069912229904804
ENKS,2020-07-10,0.09,0.09,0.09,0.09,4088,0.09000000000000004,0.08165661767393842,0.0802347964755555,0.0014218211983829387,0.001569957218068972
ENKS,2020-07-09,0.0973,0.0973,0.0973,0.0973,500,0.09730000000000004,0.0840632918779479,0.08149888562551436,0.0025644062524335376,0.0017688470249418852
ENKS,2020-07-08,0.087,0.087,0.087,0.087,10000,0.08700000000000002,0.08451509312749438,0.08190637557917996,0.002608717548314418,0.0019368211296163919
ENKS,2020-07-07,0.09,0.09,0.08900000000000001,0.08900000000000001,30394,0.08900000000000005,0.08520507880018756,0.08243182923998145,0.002773249560206109,0.0021041068157343357
ENKS,2020-07-06,0.1145,0.1145,0.1145,0.1145,300,0.11450000000000005,0.08971198975400485,0.08480724929627911,0.004904740457725737,0.002664233544132616
