Symbol,Date,Open,High,Low,Close,Volume,DOCRF SMA,DOCRF spanTwelveEMA,DOCRF spanTwntySixEMA,DOCRF_x,DOCRF_y
DOCRF,2020-08-03,0.5709,0.5720000000000001,0.54,0.5615,183625,0.5615000000000002,0.6092439069753296,0.6365218725606406,-0.02727796558531104,-0.016301387899715844
DOCRF,2020-07-31,0.473,0.4805100000000001,0.4658,0.47,93734,0.4700000000000003,0.5878217674406635,0.6241869190376302,-0.03636515159696674,-0.020314140639166024
DOCRF,2020-07-30,0.46,0.4672,0.455,0.4584,22316,0.4584000000000004,0.5679107262959461,0.6119064065163242,-0.043995680220378135,-0.025050448555408448
DOCRF,2020-07-29,0.431,0.43995,0.4253,0.4371,209300,0.4371000000000004,0.5477859991734928,0.5989577838114113,-0.051171784637918494,-0.03027471577191046
DOCRF,2020-07-28,0.4370000000000001,0.4370000000000001,0.40547,0.4355,11050,0.4355000000000005,0.5305112300698785,0.5868497998253808,-0.05633856975550223,-0.035487486568628816
DOCRF,2020-07-27,0.43881000000000003,0.43881000000000003,0.43671000000000004,0.43671000000000004,5700,0.4367100000000006,0.5160802715975895,0.5757283331716488,-0.05964806157405932,-0.04031960156971492
DOCRF,2020-07-27,0.43881000000000003,0.43881000000000003,0.43671000000000004,0.43671000000000004,5700,0.4367100000000006,0.5038694605825758,0.5654306788626378,-0.061561218280062,-0.04456792491178434
DOCRF,2020-07-27,0.43881000000000003,0.43881000000000003,0.43671000000000004,0.43671000000000004,5700,0.4367100000000006,0.4935372358775641,0.5558958137617016,-0.06235857788413751,-0.048126055506254976
DOCRF,2020-07-24,0.39899999999999997,0.4266,0.39899999999999997,0.4129,2902,0.4129000000000006,0.4811315072810157,0.5453035312608348,-0.06417202397981903,-0.051335249200967784
DOCRF,2020-07-23,0.384,0.42,0.384,0.42,4950,0.4200000000000007,0.4717266600070133,0.5360217882044767,-0.06429512819746336,-0.0539272250002669
DOCRF,2020-07-22,0.42925,0.4424,0.42,0.4265,157950,0.4265000000000007,0.4647687123136266,0.5279090631522932,-0.06314035083866659,-0.05576985016794684
DOCRF,2020-07-21,0.4425,0.456,0.4361,0.4368,11450,0.4368000000000008,0.4604658334961457,0.5211602436595307,-0.06069441016338506,-0.056754762167034484
DOCRF,2020-07-20,0.49,0.49,0.47589,0.47600000000000003,4850,0.4760000000000007,0.4628557052659694,0.5178150404254914,-0.054959335159522005,-0.05639567676553199
DOCRF,2020-07-20,0.49,0.49,0.47589,0.47600000000000003,4850,0.4760000000000007,0.4648779044558203,0.5147176300236032,-0.04983972556778282,-0.05508448652598216
DOCRF,2020-07-20,0.49,0.49,0.47589,0.47600000000000003,4850,0.4760000000000007,0.4665889960780018,0.5118496574292621,-0.04526066135126028,-0.05311972149103779
DOCRF,2020-07-17,0.49,0.49,0.46799999999999997,0.46799999999999997,36260,0.4680000000000006,0.4668060736044631,0.5086015346567242,-0.04179546105226106,-0.050854869403282446
DOCRF,2020-07-16,0.47985,0.47985,0.47985,0.47985,5250,0.4798500000000006,0.4688128315114688,0.5064717913488187,-0.037658959837349903,-0.04821568749009594
DOCRF,2020-07-15,0.4714,0.4838,0.4714,0.475,3136,0.4750000000000005,0.4697647035866275,0.5041405475452025,-0.03437584395857507,-0.04544771878379177
DOCRF,2020-07-14,0.4674,0.4674,0.4509,0.4509,2850,0.4509000000000006,0.4668624414963771,0.500196803282595,-0.03333436178621785,-0.04302504738427699
DOCRF,2020-07-13,0.502921,0.502921,0.48378000000000004,0.485,85299,0.4850000000000006,0.4696528351123192,0.4990711141505509,-0.029418279038231743,-0.04030369371506794
DOCRF,2020-07-13,0.502921,0.502921,0.48378000000000004,0.485,85299,0.4850000000000007,0.4720139374027316,0.4980288093986582,-0.02601487199592667,-0.03744592937123969
DOCRF,2020-07-13,0.502921,0.502921,0.48378000000000004,0.485,85299,0.4850000000000007,0.4740117931869266,0.497063712406165,-0.02305191921923838,-0.03456712734083943
DOCRF,2020-07-10,0.445,0.4685,0.445,0.461,3020,0.4610000000000006,0.4720099788504764,0.4943923263020047,-0.022382347451528284,-0.0321301713629772
DOCRF,2020-07-09,0.4848,0.4848,0.4761,0.4761,6700,0.4761000000000007,0.47263921287348,0.4930373391685229,-0.02039812629504284,-0.02978376234939033
DOCRF,2020-07-08,0.429,0.4519,0.429,0.45,29350,0.4500000000000007,0.4691562570467908,0.4898493881190026,-0.020693131072211882,-0.02796563609395464
DOCRF,2020-07-07,0.44799999999999995,0.475346,0.44799999999999995,0.4652,7519,0.4652000000000007,0.4685476021165153,0.4880235075175951,-0.0194759054010798,-0.026267689955379675
DOCRF,2020-07-06,0.48,0.5048,0.48,0.49882,3214,0.4988200000000007,0.4732048940985898,0.4888232477014769,-0.015618353602887047,-0.02413782268488115
