Symbol,Date,Open,High,Low,Close,Volume,OPTT SMA,OPTT spanTwelveEMA,OPTT spanTwntySixEMA,OPTT_x,OPTT_y
OPTT,2020-08-18,1.22,1.23,1.04,1.111,1100845,1.111,1.111,1.111,0.0,0.0
OPTT,2020-08-17,1.5,1.64,1.35,1.54,2681334,1.5399999999999998,1.177,1.1427777777777777,0.034222222222222376,0.006844444444444476
OPTT,2020-08-17,1.5,1.64,1.35,1.54,2681334,1.54,1.2328461538461541,1.172201646090535,0.06064450775561904,0.01760445710667939
OPTT,2020-08-17,1.5,1.64,1.35,1.54,2681334,1.54,1.2801005917159765,1.1994459686023469,0.08065462311362936,0.030214490308069386
OPTT,2020-08-14,1.38,1.44,1.35,1.4307,219019,1.4307,1.30326973145198,1.216575896854025,0.0866938345979551,0.041510359166046534
OPTT,2020-08-13,1.47,1.52,1.29,1.3,1750726,1.2999999999999996,1.3027666958439832,1.2227554600500232,0.08001123579395998,0.049210534491629224
OPTT,2020-08-12,1.16,1.18,1.13,1.1407,205140,1.1406999999999996,1.2778333580218315,1.2166772778240955,0.061156080197736225,0.05159964363285063
OPTT,2020-08-11,1.06,1.08,1.03,1.08,138634,1.0799999999999998,1.2473974567877038,1.2065530350223108,0.040844421765392935,0.04944859925935909
OPTT,2020-08-10,0.99,0.99,0.9105,0.950001,435676,0.950001,1.2016441557434416,1.1875491805762135,0.01409497516722791,0.04237787444093286
OPTT,2020-08-10,0.99,0.99,0.9105,0.950001,435676,0.9500009999999998,1.1629298240906043,1.1699530190520495,-0.0070231949614454345,0.032497660560457206
OPTT,2020-08-10,0.99,0.99,0.9105,0.950001,435676,0.9500009999999998,1.130171543461281,1.153660276900046,-0.02348873343876523,0.02130038176061272
OPTT,2020-08-07,1.14,1.17,1.1,1.1632,245315,1.1631999999999998,1.1352528444672376,1.1543669230555982,-0.019114078588360558,0.013217489690818063
OPTT,2020-08-06,0.9790000000000001,0.98,0.932,0.96,129740,0.9599999999999996,1.108290868395355,1.139969373199628,-0.031678504804272915,0.0042382907917998675
OPTT,2020-08-05,0.8925,0.97,0.8802,0.92,424255,0.92,1.0793230424883773,1.1236753455552109,-0.044352303066833576,-0.005479827979926822
OPTT,2020-08-04,0.8925,0.8925,0.85,0.8699,86988,0.8698999999999998,1.047104112874781,1.1048771718103805,-0.057773058935599586,-0.015938474171061374
OPTT,2020-08-03,0.83,0.8358,0.772,0.78,157559,0.7799999999999997,1.0060111724325072,1.0808121961207229,-0.07480102368821573,-0.027710984074492247
OPTT,2020-08-03,0.83,0.8358,0.772,0.78,157559,0.7799999999999996,0.971240222827506,1.0585298112228914,-0.08728958839538548,-0.0396267049386709
OPTT,2020-08-03,0.83,0.8358,0.772,0.78,157559,0.7799999999999996,0.9418186500848128,1.037897973354529,-0.09607932326971637,-0.050917228604879995
OPTT,2020-07-31,0.825,0.84,0.8220000000000001,0.823399,53742,0.8233989999999995,0.9236002423794568,1.0220091605134531,-0.0984089181339961,-0.06041556651070322
OPTT,2020-07-30,0.7390000000000001,0.77,0.7301,0.7695,256374,0.7694999999999996,0.8998925127826173,1.0033047782531972,-0.10341226547057993,-0.06901490630267856
OPTT,2020-07-29,0.779,0.7899,0.755,0.7606,185052,0.7605999999999996,0.8784628954314454,0.985326646530738,-0.10686375109929268,-0.07658467526200138
OPTT,2020-07-28,0.78,0.782,0.7601,0.769299,99284,0.7692989999999994,0.8616684499804538,0.9693245986395724,-0.10765614865911853,-0.08279896994142481
OPTT,2020-07-27,0.82,0.82,0.81,0.8113,88407,0.8112999999999995,0.8539194576757686,0.9576190728144188,-0.10369961513865024,-0.0869790989808699
OPTT,2020-07-27,0.82,0.82,0.81,0.8113,88407,0.8112999999999994,0.8473626180333427,0.9467806229763136,-0.09941800494297104,-0.08946688017329013
OPTT,2020-07-27,0.82,0.82,0.81,0.8113,88407,0.8112999999999994,0.84181452295129,0.9367450212743644,-0.09493049832307454,-0.09055960380324701
OPTT,2020-07-24,0.83,0.8691,0.7659999999999999,0.8220000000000001,393954,0.8219999999999993,0.8387661348049378,0.928245390068856,-0.08947925526391831,-0.09034353409538129
OPTT,2020-07-23,0.77,0.777,0.7542,0.7659,285146,0.7658999999999994,0.8275559602195628,0.9162198056193112,-0.08866384539974836,-0.09000759635625472
OPTT,2020-07-22,0.7,0.71,0.7,0.7,140730,0.6999999999999993,0.80793196633963,0.9002035237215844,-0.09227155738195436,-0.09046038856139464
OPTT,2020-07-21,0.69,0.69,0.68,0.6813,52777,0.6812999999999994,0.7884501253643024,0.8839884478903559,-0.09553832252605354,-0.09147597535432642
OPTT,2020-07-20,0.6841,0.69,0.675,0.6899,72953,0.6898999999999993,0.7732885676159481,0.8696115258244036,-0.09632295820845548,-0.09244537192515223
