Symbol,Date,Open,High,Low,Close,Volume,AAPL SMA,AAPL spanTwelveEMA,AAPL spanTwntySixEMA,AAPL_x,AAPL_y
AAPL,2021-06-07,126.17,126.2,126.04,126.08,902485,126.08,125.66750825513007,127.1988765027656,-1.5313682476354984,-1.7215097161739357
AAPL,2021-06-04,124.07,124.1,123.85,124.03,919725,124.03,125.59250975606284,127.28838662298683,-1.695876866923996,-1.7690450833085376
AAPL,2021-06-03,124.66,124.85,124.51,124.65,1468684,124.65,125.87660243898334,127.5490575528258,-1.672455113842446,-1.787337137404673
AAPL,2021-06-02,124.29,124.59,124.11,124.51,1124439,124.51,126.09962106425304,127.78098215705184,-1.6813610927988094,-1.816057643295226
AAPL,2021-06-01,125.07,125.35,125.05,125.27,1616299,125.27,126.3886430759354,128.042660729616,-1.654017653680583,-1.8497317809193337
AAPL,2021-06-01,125.07,125.35,125.05,125.27,1616299,125.27,126.59203272610549,128.26447358798526,-1.672440861879778,-1.8986603127290214
AAPL,2021-05-28,125.57,125.65,125.35,125.5674,1205367,125.5674,126.83240231267013,128.50403147502408,-1.671629162353952,-1.955215175441332
AAPL,2021-05-27,126.36,127.08,126.36,127.04,1189907,127.04,127.0624027331556,128.738961993026,-1.6765592598704018,-2.026111678713177
AAPL,2021-05-26,126.93,127.29,126.85,127.2858,891208,127.2858,127.06647595736572,128.8748789524681,-1.8084029951023692,-2.113499783423867
AAPL,2021-05-25,127.84,127.87,127.6401,127.79,1034503,127.79,127.02659885870494,129.00200526866553,-1.975406409960584,-2.189773980504241
AAPL,2021-05-24,126.01,126.22,125.97,126.05,995135,126.05,126.88779865119672,129.09896569015876,-2.2111670389620315,-2.243365873140155
AAPL,2021-05-21,127.85,128.0,127.6735,127.82,3093097,127.82,127.04012567868703,129.34288294537146,-2.3027572666844094,-2.2514155816846824
AAPL,2021-05-20,125.23,125.52,125.1,125.44,1161132,125.44,126.89833034753924,129.46471358100118,-2.5663832334619343,-2.238580160434747
AAPL,2021-05-19,123.16,123.47,122.86,123.45,1630302,123.45,127.16348131981913,129.78669066748128,-2.6232093476621685,-2.15662939217795
AAPL,2021-05-18,126.56,126.63,126.3,126.41,974191,126.41,127.83865974160442,130.29362592087978,-2.45496617927536,-2.0399844033068986
AAPL,2021-05-17,126.82,126.92,126.41,126.69,1544797,126.69,128.09841605825977,130.60431599455015,-2.505899936290376,-1.936238959314783
AAPL,2021-05-14,126.27,126.62,126.24,126.51,1210385,126.51,128.3544917052161,130.91746127411415,-2.5629695688980405,-1.7938237150708845
AAPL,2021-05-13,124.58,124.85,124.43,124.85,1999409,124.85,128.6898538334372,131.27005817604328,-2.5802043426060663,-1.6015372516140953
AAPL,2021-05-12,123.52,124.01,123.31,123.885,1731172,123.885,129.38800907588035,131.78366283012676,-2.3956537542464105,-1.3568704788661023
AAPL,2021-05-11,123.5,123.8,122.77,123.67,3595473,123.67,130.38855618058585,132.41555585653688,-2.026999675951032,-1.0971746600210253
AAPL,2021-05-10,129.4,129.54,129.12,129.2184,1370113,129.2184,131.61011184978327,133.11520032505985,-1.5050884752765796,-0.8647184060385236
AAPL,2021-05-07,130.84,130.99,130.06,130.09,1377358,130.09,132.04496854974388,133.42694435106463,-1.381975801320749,-0.7046258887290096
AAPL,2021-05-06,127.9,128.01,127.63,127.69,998792,127.69,132.40041737697004,133.69389989914978,-1.293482522179744,-0.5352884105810746
AAPL,2021-05-05,129.21,129.6,129.19,129.48,1581947,129.48,133.2568569000555,134.17421189108177,-0.917354991026258,-0.3457398826814072
AAPL,2021-05-04,131.18,131.41,130.94,131.38,1649469,131.38,133.94355815461105,134.5497488423683,-0.6061906877572483,-0.20283610559519452
AAPL,2021-05-03,132.01,132.12,131.83,132.0601,1128011,132.0601,134.4096596372676,134.80332874975775,-0.3936691124901585,-0.10199746005468106
AAPL,2021-04-30,131.8,132.19,131.36,132.01,1896412,132.01,134.83685229858898,135.02278704973835,-0.1859347511493752,-0.02907954694581167
AAPL,2021-04-29,136.47,137.07,136.42,136.72,3844913,136.72,135.350825443787,135.26381001371743,0.087015430069556,0.010134254105079208
AAPL,2021-04-28,134.29,134.67,134.25,134.62,1340836,134.62,135.10188461538462,135.14731481481482,-0.0454301994301999,-0.009086039886039999
AAPL,2021-04-27,135.06,135.41,135.01,135.1895,1303363,135.1895,135.1895,135.1895,0.0,0.0
