Symbol,Date,Open,High,Low,Close,Volume,NGD SMA,NGD spanTwelveEMA,NGD spanTwntySixEMA,NGD_x,NGD_y
NGD,2021-07-16,1.7,1.72,1.7,1.71,77523,1.71,1.7690554840409458,1.8427642547381569,-0.0737087706972108,-0.07373432924568098
NGD,2021-07-15,1.75,1.7582,1.74,1.75,28581,1.75,1.7797928447756632,1.853385395117209,-0.0735925503415457,-0.07374071888279846
NGD,2021-07-14,1.78,1.78,1.76,1.775,153284,1.775,1.785209725643966,1.8616562267265857,-0.0764465010826198,-0.07377776101811163
NGD,2021-07-13,1.71,1.71,1.7,1.7,18361,1.7,1.7870660393974145,1.8685887248647128,-0.0815226854672983,-0.07311057600198463
NGD,2021-07-12,1.74,1.74,1.73,1.73,57770,1.73,1.8028962283787624,1.8820758228538896,-0.0791795944751272,-0.0710075486356562
NGD,2021-07-09,1.7,1.7101,1.7,1.7101,29631,1.7101,1.816150088083992,1.8942418886822008,-0.0780918005982089,-0.06896453717578845
NGD,2021-07-08,1.76,1.77,1.7411,1.75,44060,1.75,1.835431922281081,1.908973239776777,-0.0735413174956955,-0.06668272132018337
NGD,2021-07-07,1.8,1.8,1.79,1.794,24270,1.794,1.8509649990594592,1.9216910989589189,-0.0707260998994596,-0.06496807227630526
NGD,2021-07-06,1.83,1.8382,1.825,1.838,91946,1.838,1.8613222716157245,1.9319063868756323,-0.0705841152599078,-0.06352856537051665
NGD,2021-07-06,1.83,1.8382,1.825,1.838,91946,1.838,1.8655626846367648,1.939418897825683,-0.0738562131889177,-0.061764677898168856
NGD,2021-07-02,1.8,1.82,1.8,1.8099,60487,1.8099,1.8705740818434495,1.9475324096517377,-0.0769583278082879,-0.05874179407548152
NGD,2021-07-01,1.85,1.85,1.835,1.84,23010,1.84,1.8816057330877127,1.9585430024238768,-0.0769372693361634,-0.05418766064227986
NGD,2021-06-30,1.77,1.78,1.7514,1.7608,32953,1.7608,1.8891704118309336,1.9680264426177867,-0.0788560307868531,-0.0485002584688088
NGD,2021-06-29,1.77,1.77,1.74,1.75,46097,1.75,1.912510486709285,1.9846045580272096,-0.0720940713179245,-0.04091131538929772
NGD,2021-06-28,1.81,1.82,1.8,1.82,17920,1.82,1.9420578479291548,2.0033729226693864,-0.0613150747402315,-0.03311562640714101
NGD,2021-06-25,1.87,1.88,1.86,1.86,24933,1.86,1.9642501839162736,2.018042756482937,-0.0537925725666632,-0.026065764323868368
NGD,2021-06-24,1.86,1.88,1.85,1.85,31400,1.85,1.9832047628101417,2.0306861770015723,-0.0474814141914305,-0.01913406226316959
NGD,2021-06-23,1.88,1.88,1.88,1.88,4123,1.88,2.007423810593804,2.045141071161698,-0.0377172605678941,-0.01204722428110434
NGD,2021-06-22,1.91,1.93,1.89,1.92,74993,1.92,2.0305917761563137,2.0583523568546336,-0.0277605806983198,-0.005629715209406888
NGD,2021-06-21,1.89,1.9,1.885,1.8985,58059,1.8985,2.0506993718210977,2.069420545403005,-0.0187211735819068,-9.69988371786394e-05
NGD,2021-06-18,1.98,1.99,1.97,1.975,30384,1.975,2.078371984879479,2.083094189035245,-0.0047222041557661,0.004559044849003521
NGD,2021-06-17,2.0,2.03,1.98,2.0,346265,2.0,2.0971668912212023,2.091741724158065,0.0054251670631373,0.006879357100195836
NGD,2021-06-16,2.14,2.14,2.12,2.1399,48609,2.1399,2.1148335987159665,2.0990810620907103,0.0157525366252562,0.00724290460946046
NGD,2021-06-15,2.19,2.19,2.18,2.18,33040,2.18,2.110276071209779,2.095815547057967,0.0144605241518118,0.00511549660551152
NGD,2021-06-14,2.12,2.1315,2.11,2.1315,133330,2.1315,2.0975989932479204,2.0890807908226043,0.008518202425316,0.0027792397189364314
NGD,2021-06-11,2.16,2.18,2.16,2.17,65496,2.17,2.091435173838452,2.0856872540884126,0.0057479197500387,0.0013444990423415164
NGD,2021-06-10,2.0,2.04,2.0,2.04,414535,2.04,2.077150659990897,2.0789422344154858,-0.0017915744245886,0.0002436438654170986
NGD,2021-06-09,2.07,2.08,2.07,2.08,67065,2.08,2.083905325443787,2.0820576131687245,0.0018477122750626,0.0007524484379185382
NGD,2021-06-08,2.11,2.12,2.1,2.11,47938,2.11,2.0846153846153848,2.082222222222222,0.0023931623931625,0.00047863247863251247
NGD,2021-06-07,2.09,2.1,2.07,2.08,71249,2.08,2.08,2.08,0.0,0.0
