Symbol,Date,Open,High,Low,Close,Volume,GALT SMA,GALT spanTwelveEMA,GALT spanTwntySixEMA,GALT_x,GALT_y
GALT,2021-07-16,2.6,2.6,2.55,2.56,24474,2.56,3.073788400584553,3.26841981833482,-0.1946314177502666,-0.1513237617832795
GALT,2021-07-15,2.74,2.77,2.7,2.76,27652,2.76,3.167204473418108,3.325093403801605,-0.1578889303834967,-0.14049684779153263
GALT,2021-07-14,2.95,3.0,2.95,2.9984,47326,2.9984,3.241241650403219,3.370300876105733,-0.1290592257025142,-0.1361488271435416
GALT,2021-07-13,3.19,3.21,3.15,3.2066,18708,3.2066,3.285394677749258,3.400052946194192,-0.1146582684449333,-0.13792122750379843
GALT,2021-07-12,3.32,3.34,3.27,3.27,136454,3.27,3.2997209827945784,3.4155291818897275,-0.1158081990951491,-0.14373696726851456
GALT,2021-07-09,3.96,4.04,3.85,3.94,1147775,3.94,3.3051247978481384,3.4271715164409056,-0.1220467185927671,-0.1507191593118559
GALT,2021-07-08,2.8,2.84,2.7915,2.84,9420,2.84,3.1896929429114365,3.3861452377561783,-0.1964522948447418,-0.15788726949162807
GALT,2021-07-07,2.9,2.9,2.86,2.86,4729,2.86,3.253273477986243,3.429836856776672,-0.176563378790429,-0.14824601315334962
GALT,2021-07-06,3.17,3.17,3.17,3.17,917,3.17,3.324777746711015,3.4754238053188056,-0.1506460586077906,-0.14116667174407976
GALT,2021-07-06,3.17,3.17,3.17,3.17,917,3.17,3.352919155203927,3.49985770974431,-0.1469385545403829,-0.13879682502815202
GALT,2021-07-02,3.27,3.36,3.27,3.3,1343,3.3,3.386177183422823,3.5262463265238546,-0.1400691431010314,-0.1367613926500943
GALT,2021-07-01,3.21,3.2117,3.21,3.2117,5835,3.2117,3.401845762226973,3.544346032645763,-0.1425002704187901,-0.13593445503736
GALT,2021-06-30,3.51,3.51,3.4,3.4,8358,3.4,3.436417718995513,3.5709577152574243,-0.1345399962619113,-0.1342930011920025
GALT,2021-06-29,3.53,3.53,3.46,3.461,11808,3.461,3.4430391224492425,3.584634332478018,-0.1415952100287754,-0.13423125242452527
GALT,2021-06-28,3.45,3.46,3.45,3.46,3892,3.46,3.439773508349105,3.5945250790762597,-0.1547515707271545,-0.1323902630234627
GALT,2021-06-25,3.37,3.37,3.37,3.37,3502,3.37,3.436095964412578,3.60528708540236,-0.1691911209897818,-0.12679993609753965
GALT,2021-06-24,3.27,3.285,3.27,3.285,3238,3.285,3.4481134124875923,3.624110052234549,-0.1759966397469567,-0.11620213987447908
GALT,2021-06-23,3.28,3.28,3.271,3.278,2313,3.278,3.477770396576245,3.651238856413314,-0.1734684598370681,-0.10125351490635964
GALT,2021-06-22,3.13,3.145,3.13,3.145,3657,3.145,3.5140922868628355,3.681097964926378,-0.1670056780635427,-0.08319977867368239
GALT,2021-06-21,3.14,3.14,3.0616,3.102,12803,3.102,3.581199975383351,3.723985802120489,-0.1427858267371373,-0.0622483038262173
GALT,2021-06-18,3.3,3.3,3.3,3.3,39000,3.3,3.6683272436348697,3.773744666290128,-0.105417422655258,-0.042113923098487174
GALT,2021-06-17,3.47,3.47,3.47,3.47,2390,3.47,3.735295833386664,3.811644239593338,-0.0763484062066734,-0.026288048209294354
GALT,2021-06-16,3.46,3.48,3.45,3.45,9411,3.45,3.7835314394569672,3.838975778760805,-0.0554443393038379,-0.01377295870994946
GALT,2021-06-15,3.63,3.67,3.63,3.67,10470,3.67,3.844173519358234,3.870093841061669,-0.0259203217034351,-0.0033551135614773332
GALT,2021-06-14,3.7,3.745,3.7,3.745,4276,3.745,3.8758414319688224,3.8861013483466023,-0.0102599163777803,0.0022861884740121258
GALT,2021-06-11,3.79,3.82,3.79,3.8,2738,3.8,3.8996307832358807,3.8973894562143303,0.0022413270215499,0.0054227146869601315
GALT,2021-06-10,3.88,3.88,3.88,3.88,1730,3.88,3.91774547109695,3.905180612711477,0.0125648583854727,0.006218061603312553
GALT,2021-06-09,4.05,4.05,4.0058,4.0388,6608,4.0388,3.9246082840236687,3.907195061728396,0.0174132222952732,0.00463136240777251
GALT,2021-06-08,3.97,3.98,3.9597,3.98,4526,3.98,3.903846153846154,3.896666666666667,0.0071794871794872,0.0014358974358974486
GALT,2021-06-07,3.88,3.89,3.88,3.89,1266,3.89,3.89,3.89,0.0,0.0
