Symbol,Date,Open,High,Low,Close,Volume,RIOT SMA,RIOT spanTwelveEMA,RIOT spanTwntySixEMA,RIOT_x,RIOT_y
RIOT,2020-11-02,3.26,3.39,3.19,3.31,768422,3.31,3.548299177246133,3.384357673030076,0.16394150421605724,0.20130193513467176
RIOT,2020-10-30,3.4804,3.54,3.32,3.415,1122461,3.415,3.591626300381793,3.3903062868724816,0.20132001350931186,0.2106420428643255
RIOT,2020-10-29,3.5,3.59,3.44,3.5863,710849,3.5863,3.623740173178483,3.3883307898222803,0.2354093833562025,0.212972550203079
RIOT,2020-10-28,3.71,3.83,3.5,3.5787,2487796,3.5786999999999987,3.630547477392752,3.372493253008063,0.2580542243846895,0.20736334191479813
RIOT,2020-10-27,4.03,4.03,3.89,3.9283,883971,3.9283,3.6399742914641617,3.3559967132487083,0.2839775782154539,0.1946906212973254
RIOT,2020-10-26,3.98,4.03,3.84,3.96,1549321,3.959999999999999,3.587551435366737,3.310212450308605,0.2773389850581318,0.17236888206779338
RIOT,2020-10-23,3.98,4.01,3.86,3.87,1049084,3.869999999999999,3.519833514524325,3.2582294463332926,0.2616040681910321,0.14612635632020876
RIOT,2020-10-22,4.18,4.26,4.06,4.12,2200418,4.119999999999999,3.456166880801475,3.2092878020399564,0.2468790787615185,0.11725692835250279
RIOT,2020-10-21,3.93,4.06,3.8,4.02,4799367,4.019999999999999,3.335469950038106,3.1364308262031533,0.1990391238349538,0.08485139075024886
RIOT,2020-10-20,3.45,3.72,3.41,3.6689,3341018,3.668899999999999,3.211009940954127,3.0657452922994053,0.14526464865472066,0.056304457479072846
RIOT,2020-10-19,3.32,3.44,3.26,3.3653,1587757,3.365299999999998,3.1277572029457854,3.017492915683357,0.11026428726242797,0.03406440968516067
RIOT,2020-10-16,3.37,3.37,3.25,3.3167,660746,3.316699999999998,3.0845676034813825,2.9896683489380265,0.09489925454335646,0.015014440290843721
RIOT,2020-10-15,3.1758,3.2352,3.0757,3.195,517524,3.1949999999999985,3.0423617132052705,2.9635058168530684,0.07885589635220258,-0.004956763272284354
RIOT,2020-10-14,3.33,3.49,3.32,3.48,761475,3.479999999999998,3.0146092974244105,2.9449862822013126,0.06962301522309744,-0.025909928178405976
RIOT,2020-10-13,3.46,3.47,3.22,3.31,1469632,3.3099999999999987,2.9299928060470313,2.9021851847774176,0.02780762126961278,-0.04979316402878194
RIOT,2020-10-12,3.18,3.37,3.16,3.37,2352563,3.37,2.8609005889646726,2.869559999559612,-0.008659410594939132,-0.06919336035338085
RIOT,2020-10-09,3.15,3.15,3.03,3.0660000000000003,1390311,3.0660000000000003,2.7683370596855226,2.8295247995243806,-0.061187739838858064,-0.08432684779299116
RIOT,2020-10-08,2.77,2.83,2.725,2.75,973266,2.75,2.7142165250828905,2.8106067834863313,-0.0963902584034404,-0.09011162478152443
RIOT,2020-10-07,2.57,2.63,2.5473,2.59,322261,2.59,2.7077104387343254,2.815455326165237,-0.1077448874309126,-0.08854196637604532
RIOT,2020-10-06,2.66,2.67,2.6,2.6454,221653,2.6454000000000004,2.7291123366860197,2.8334917522584564,-0.10437941557243624,-0.08374123611232873
RIOT,2020-10-05,2.63,2.65,2.57,2.6172,281007,2.617200000000001,2.744332761538024,2.8485390924391334,-0.1042063309011092,-0.07858169124730174
RIOT,2020-10-02,2.53,2.61,2.5,2.585,646365,2.5850000000000013,2.767447809090392,2.8670462198342634,-0.09959841074387166,-0.07217553133384987
RIOT,2020-10-01,2.71,2.74,2.6819,2.72,253742,2.720000000000001,2.800620138015917,2.8896099174210046,-0.08898977940508734,-0.06531981148134441
RIOT,2020-09-30,2.73,2.7567,2.675,2.74,166000,2.740000000000001,2.8152783449279015,2.9031787108146854,-0.08790036588678296,-0.05940231950040857
RIOT,2020-09-29,2.7,2.7319,2.66,2.72,249781,2.720000000000001,2.828965316732975,2.9162330076798595,-0.08726769094688436,-0.05227780790381475
RIOT,2020-09-28,2.79,2.79,2.71,2.75,519037,2.7500000000000013,2.8487771925026073,2.931931648294248,-0.08315445579164127,-0.04353033714304734
RIOT,2020-09-25,2.66,2.6943,2.6,2.6602,374956,2.660200000000001,2.866736682048536,2.946486180157788,-0.07974949810925214,-0.033624307480898966
RIOT,2020-09-24,2.55,2.55,2.35,2.4911,1017662,2.4911000000000008,2.9042888060573606,2.969389074570411,-0.06510026851305017,-0.02209300982381067
RIOT,2020-09-23,2.9,2.92,2.85,2.8699,333346,2.869900000000001,2.9794140435223357,3.0076522005360435,-0.028238157013708243,-0.011341195151500793
RIOT,2020-09-22,2.95,2.96,2.835,2.915,577004,2.9150000000000005,2.999325687799124,3.018672376578927,-0.0193466887798035,-0.007116954685949041
RIOT,2020-09-21,2.85,3.03,2.85,2.9401,629590,2.9401,3.0146576310353277,3.026966166705241,-0.012308535669912857,-0.004059521162485536
RIOT,2020-09-18,3.03,3.06,2.97,3.0135,320503,3.0135,3.028213563950842,3.03391546004166,-0.00570189609081817,-0.001997267535628595
RIOT,2020-09-17,2.92,3.02,2.9,2.99,564543,2.99,3.0308887573964496,3.035548696844993,-0.004659939448543593,-0.0010711103968313119
RIOT,2020-09-16,3.02,3.03,2.96,3.0291,563216,3.0291,3.0383230769230765,3.0391925925925927,-0.0008695156695157634,-0.00017390313390324154
RIOT,2020-09-15,3.11,3.13,3.0301,3.04,540836,3.04,3.04,3.04,0.0,0.0
