Symbol,Date,Open,High,Low,Close,Volume,SSFT SMA,SSFT spanTwelveEMA,SSFT spanTwntySixEMA,SSFT_x,SSFT_y
SSFT,2020-11-02,0.063,0.068,0.061,0.068,18313,0.068,0.0700274644926842,0.0767312708864715,-0.006703806393787301,-0.006887390593109546
SSFT,2020-10-30,0.061,0.068,0.061,0.068,14665,0.068,0.07039609440044496,0.07742977255738923,-0.007033678156944265,-0.006933286642940107
SSFT,2020-10-29,0.075,0.075,0.061,0.07,50317,0.07,0.07083174792779859,0.07818415436198038,-0.00735240643418178,-0.006908188764439067
SSFT,2020-10-28,0.0593,0.0625,0.0593,0.0625,37833,0.0625,0.07098297482376198,0.0788388867109388,-0.007855911887176839,-0.006797134347003385
SSFT,2020-10-27,0.0626,0.0626,0.055,0.055,95564,0.05499999999999999,0.07252533388262777,0.0801459976478139,-0.007620663765186122,-0.006532439961960025
SSFT,2020-10-26,0.078,0.08,0.07,0.0705,80750,0.07050000000000001,0.07571175822492374,0.082157677459639,-0.0064459192347152685,-0.0062603840111535
SSFT,2020-10-23,0.077,0.078,0.07,0.07,59000,0.07000000000000002,0.07665935062945532,0.08309029165641013,-0.006430941026954795,-0.006214000205263057
SSFT,2020-10-22,0.07,0.076,0.0675,0.076,41500,0.07600000000000001,0.07787014165299266,0.08413751498892293,-0.006267373335930263,-0.0061597649998401185
SSFT,2020-10-21,0.077,0.077,0.07,0.07,13290,0.07000000000000002,0.07821016740808223,0.08478851618803676,-0.006578348779954529,-0.006132862915817583
SSFT,2020-10-20,0.078,0.078,0.07,0.078,11100,0.07800000000000001,0.07970292511864265,0.0859715974830797,-0.006268672364437053,-0.0060214914497833455
SSFT,2020-10-19,0.075,0.075,0.07,0.0725,24629,0.07250000000000002,0.08001254786748678,0.08660932528172607,-0.006596777414239308,-0.005959696221119918
SSFT,2020-10-16,0.071,0.075,0.071,0.075,21100,0.07500000000000002,0.08137846566157526,0.08773807130426416,-0.006359605642688893,-0.005800425922840073
SSFT,2020-10-15,0.08,0.08,0.07400000000000001,0.08,16499,0.08000000000000003,0.08253818669095259,0.0887571170086053,-0.006218930317652707,-0.005660630992877867
SSFT,2020-10-14,0.075,0.08,0.075,0.0775,85784,0.07750000000000003,0.08299967518021667,0.08945768636929373,-0.006458011189077031,-0.005521056161684157
SSFT,2020-10-13,0.075,0.075,0.075,0.075,3500,0.07500000000000002,0.08399961612207428,0.0904143012788372,-0.006414685156762939,-0.005286817404835932
SSFT,2020-10-12,0.075,0.08,0.075,0.08,29425,0.08000000000000003,0.0856359099624514,0.0916474453811442,-0.006011535418692786,-0.005004850466854184
SSFT,2020-10-09,0.083,0.083,0.075,0.083,27200,0.08300000000000002,0.0866606208647153,0.09257924101163573,-0.0059186201469204345,-0.004753179228894533
SSFT,2020-10-08,0.083,0.083,0.083,0.083,130,0.08300000000000002,0.08732618829466353,0.09334558029256658,-0.006019391997903051,-0.004461818999388058
SSFT,2020-10-07,0.077,0.081,0.077,0.081,19000,0.08100000000000003,0.08811276798460235,0.0941732267159719,-0.006060458731369553,-0.0040724257497593095
