Symbol,Date,Open,High,Low,Close,Volume,NCTY SMA,NCTY spanTwelveEMA,NCTY spanTwntySixEMA,NCTY_x,NCTY_y
NCTY,2020-11-02,2.14,2.19,2.12,2.14,33961,2.14,2.400284264858775,3.109176635656886,-0.708892370798111,-0.7715286959831649
NCTY,2020-10-30,2.11,2.28,2.04,2.2279,420966,2.2279000000000004,2.44760867665128,3.1867107665094365,-0.7391020898581568,-0.7871877772794283
NCTY,2020-10-29,2.14,2.15,2.11,2.13,24416,2.130000000000001,2.487555708769694,3.263415627830192,-0.7758599190604976,-0.7992091991347463
NCTY,2020-10-28,2.2,2.35,2.08,2.09,327519,2.0900000000000007,2.552565837636912,3.3540888780566065,-0.8015230404196956,-0.8050465191533083
NCTY,2020-10-27,2.15,2.2,2.12,2.1201,29800,2.1201000000000008,2.636668717207259,3.4552159883011355,-0.8185472710938764,-0.8059273888367116
NCTY,2020-10-26,2.28,2.28,2.23,2.24,20612,2.240000000000001,2.7305903021540345,3.5620252673652266,-0.8314349652111925,-0.8027724182724203
NCTY,2020-10-23,2.37,2.37,2.3,2.3179,12614,2.3179000000000007,2.819788538909313,3.667787288754445,-0.8479987498451318,-0.7956067815377272
NCTY,2020-10-22,2.18,2.3,2.18,2.26,47346,2.2600000000000007,2.9110410005291887,3.7757782718548007,-0.8647372713256121,-0.782508789460876
NCTY,2020-10-21,2.26,2.35,2.21,2.29,49544,2.290000000000001,3.0294120915344958,3.897040533603185,-0.8676284420686886,-0.7619516689946919
NCTY,2020-10-20,2.36,2.48,2.3201,2.3999,65888,2.399900000000001,3.1638506536316777,4.0256037762914385,-0.8617531226597617,-0.7355324757261926
NCTY,2020-10-19,2.26,2.55,2.16,2.36,243086,2.3600000000000017,3.3027507724738014,4.155660078394755,-0.8529093059209538,-0.7039773139928006
NCTY,2020-10-16,2.784,2.8369999999999997,2.615,2.835,52517,2.8350000000000017,3.4741600038326736,4.299312884666335,-0.8251528808336617,-0.6667443160107623
NCTY,2020-10-15,2.7560000000000002,2.7880000000000003,2.51,2.6439999999999997,252553,2.644000000000002,3.5903709136204327,4.4164579154396435,-0.8260870018192099,-0.6271421748050375
NCTY,2020-10-14,3.076,3.0989999999999998,3.043,3.052,34001,3.052000000000002,3.762438352460512,4.558254548674816,-0.7958161962143029,-0.5774059680514942
NCTY,2020-10-13,3.165,3.165,3.08,3.12767,71200,3.127670000000001,3.8916089619987866,4.678754912568801,-0.787145950570014,-0.5228034110107918
NCTY,2020-10-12,3.134,3.145,3.08,3.112,105871,3.112000000000002,4.030506955089475,4.802841705574305,-0.7723347504848297,-0.4567177761209862
NCTY,2020-10-09,3.199,3.44,3.141,3.38,508320,3.3800000000000017,4.197508219651199,4.9381090420202485,-0.7406008223690508,-0.3778135325300252
NCTY,2020-10-08,3.2089999999999996,3.23,3.13,3.207,90837,3.2070000000000016,4.346146077769596,5.0627577653818685,-0.7166116876122715,-0.287116710070269
NCTY,2020-10-07,3.2,3.21999,3.112,3.1450099999999996,121285,3.145010000000002,4.553263546454978,5.211218386612417,-0.6579548401574389,-0.17974296568476816
NCTY,2020-10-06,3.1889999999999996,3.196,3.1,3.153,81333,3.153000000000002,4.80930964581043,5.376515057541409,-0.5672054117309804,-0.06018999706660047
NCTY,2020-10-05,3.199,3.28,3.1519999999999997,3.1801,188335,3.1801000000000017,5.110456854139598,5.554396262144723,-0.4439394080051242,0.06656385659949429
NCTY,2020-10-02,3.03,3.12,3.03,3.05,75364,3.0500000000000016,5.461430827619527,5.7443399631163015,-0.28290913549677565,0.19418967275064913
