Symbol,Date,Open,High,Low,Close,Volume,GSAT SMA,GSAT spanTwelveEMA,GSAT spanTwntySixEMA,GSAT_x,GSAT_y
GSAT,2020-12-21,0.3301,0.339999,0.3301,0.3325,267103,0.3325,0.3335035922188975,0.3278578338632524,0.0056457583556450705,0.0023908366316285875
GSAT,2020-12-18,0.36,0.368,0.355,0.3637,524937,0.3637,0.3336860635314243,0.3274864605723126,0.00619960295911165,0.0015771062006244528
GSAT,2020-12-17,0.34,0.37,0.34,0.3623,1169344,0.3623,0.32822898417350144,0.3245893774180976,0.0036396067554038134,0.0004214820110026396
GSAT,2020-12-16,0.3241,0.3298,0.3222,0.32799999999999996,221325,0.3279999999999999,0.322034254023229,0.3215725276115454,0.00046172641168357176,-0.00038304917509765366
GSAT,2020-12-15,0.318,0.32,0.318,0.3199,75791,0.3199,0.32094957293654336,0.32105832982046906,-0.00010875688392569803,-0.00059424307179296
GSAT,2020-12-14,0.3212,0.324,0.3204,0.3219,144923,0.3218999999999999,0.3211404043795513,0.3211509962061066,-1.0591826555328419e-05,-0.0007156146187597755
GSAT,2020-12-11,0.3227,0.326949,0.3213,0.325999,161688,0.3259989999999999,0.3210022960849242,0.3210910759025951,-8.877981767091425e-05,-0.000891870316810901
GSAT,2020-12-10,0.3224,0.3236,0.3142,0.3142,300749,0.3141999999999999,0.3200938044640014,0.3206984419748027,-0.0006046375108013091,-0.0010926429415958976
GSAT,2020-12-09,0.33,0.33,0.32,0.3236,344123,0.32359999999999994,0.321165405275638,0.3212183173327869,-5.2912057148968294e-05,-0.0012146442992945446
GSAT,2020-12-08,0.32,0.32,0.315,0.3152,101364,0.3151999999999999,0.32072275168939035,0.3210277827194099,-0.0003050310300195536,-0.0015050773598309663
GSAT,2020-12-07,0.34,0.34,0.33,0.332,246692,0.332,0.32172688836018865,0.32149400533696265,0.0002328830232259937,-0.0018050889422838194
GSAT,2020-12-04,0.32,0.33,0.317,0.32381,228308,0.32381,0.31985904988022296,0.32065352576391964,-0.0007944758836966881,-0.0023145819336612724
GSAT,2020-12-03,0.327,0.3296,0.325,0.3251,94795,0.3251,0.3191406953129908,0.3204010078250332,-0.0012603125120424494,-0.002694608446152418
GSAT,2020-12-02,0.337,0.337,0.3275,0.3313,131708,0.3313,0.3180571853698982,0.3200250884510359,-0.0019679030811377007,-0.0030531824296799103
GSAT,2020-12-01,0.32,0.325,0.317,0.318,192328,0.318,0.31564940089169785,0.3191230955271188,-0.0034736946354209093,-0.0033245022668154625
GSAT,2020-11-30,0.314,0.316899,0.311,0.3122,179053,0.3122,0.3152220192356429,0.3192129431692883,-0.003990923933645364,-0.0032872041746640867
GSAT,2020-11-27,0.315,0.31969899999999996,0.3089,0.3136,89863,0.31359999999999993,0.3157714772784871,0.3197739786228313,-0.0040025013443442115,-0.0031112742349187674
GSAT,2020-11-27,0.315,0.31969899999999996,0.3089,0.3136,89863,0.3136,0.3161662913291211,0.3202678969126578,-0.004101605583536672,-0.0028884674575624064
GSAT,2020-11-25,0.31,0.31,0.3063,0.3082,144978,0.3081999999999999,0.3166328897525977,0.32080132866567035,-0.0041684389130726696,-0.0025851829260688398
GSAT,2020-11-24,0.312,0.3147,0.308,0.31065,234489,0.3106499999999999,0.31816614243488817,0.32180943495892395,-0.003643292524035779,-0.0021893689293178823
GSAT,2020-11-23,0.3189,0.3189,0.312,0.316,182553,0.31599999999999995,0.319532713786686,0.32270218975563786,-0.003169475968951841,-0.0018258880306384077
GSAT,2020-11-20,0.3149,0.316399,0.313,0.31515,73892,0.3151499999999999,0.3201750253842653,0.3232383649360889,-0.003063339551823585,-0.0014899910460600494
GSAT,2020-11-19,0.3163,0.3188,0.3123,0.314,90179,0.3139999999999999,0.3210886663632226,0.32388543413097604,-0.002796767767753394,-0.0010966539196191653
GSAT,2020-11-18,0.312,0.3124,0.31,0.311,56291,0.3109999999999999,0.3223775147928994,0.3246762688614541,-0.0022987540685546763,-0.0006716254575855941
GSAT,2020-11-17,0.315,0.32,0.305,0.3104,277477,0.31039999999999995,0.32444615384615383,0.3257703703703704,-0.0013242165242165482,-0.0002648433048433097
GSAT,2020-11-16,0.33,0.33,0.32,0.327,258343,0.327,0.327,0.327,0.0,0.0
