Symbol,Date,Open,High,Low,Close,Volume,GRTS SMA,GRTS spanTwelveEMA,GRTS spanTwntySixEMA,GRTS_x,GRTS_y
GRTS,2020-12-21,3.37,3.4018,3.25,3.27,31899,3.27,3.1118077902136787,3.0494166386069663,0.062391151606712374,0.048281357529647226
GRTS,2020-12-18,3.13,3.29,3.1210000000000004,3.27,128745,3.27,3.083045570252529,3.031769969695524,0.05127560055700586,0.04475390901038094
GRTS,2020-12-17,3.04,3.07,3.0,3.02,30046,3.02,3.0490538557529896,3.012711567271165,0.03634228848182408,0.043123486123724936
GRTS,2020-12-16,3.08,3.13,3.08,3.1,11872,3.1,3.0543363749808057,3.012128492652858,0.04220788232794703,0.04481878553420004
GRTS,2020-12-15,3.05,3.11,3.0,3.11,15194,3.11,3.0460338977045884,3.005098772065088,0.04093512563950075,0.04547151133576317
GRTS,2020-12-14,3.01,3.15,2.971,3.12,41470,3.120000000000001,3.034403697287241,2.9967066738302948,0.03769702345694581,0.04660560775982889
GRTS,2020-12-11,3.0,3.01,2.96,3.0,16141,3.0000000000000013,3.018840733157648,2.986843207736718,0.03199752542092993,0.04883275383554954
GRTS,2020-12-10,3.065,3.065,2.9,2.94,7622,2.9400000000000013,3.0222663210044933,2.9857906643556547,0.03647565664883778,0.05304156093920444
GRTS,2020-12-09,3.08,3.1,3.0,3.0,17416,3.0000000000000013,3.0372238339144007,2.9894539175041075,0.04776991641029316,0.057183037011795876
GRTS,2020-12-08,3.0,3.07,2.9649,3.0104,25618,3.010400000000001,3.0439918037170184,2.988610230904436,0.05538157281258282,0.05953631716217155
GRTS,2020-12-07,2.96,3.12,2.9571,3.12,30700,3.120000000000001,3.0500994043928404,2.9868670493767917,0.06323235501604918,0.06057500324956884
GRTS,2020-12-04,2.94,2.98,2.92,2.96,26297,2.9600000000000017,3.0373902051915387,2.9762164133269344,0.06117379186460425,0.059910665307948856
GRTS,2020-12-03,3.0,3.02,2.98,2.99,5729,2.990000000000002,3.0514611515900003,2.9775137263930893,0.073947425196911,0.059594883668785
GRTS,2020-12-02,2.98,3.04,2.87,3.04,31975,3.040000000000002,3.0626359064245463,2.9765148245045365,0.08612108192000932,0.05600674828675349
GRTS,2020-12-01,3.09,3.22,3.09,3.22,15372,3.220000000000001,3.0667515257744635,2.9714360104649,0.09531551530956417,0.048478164878439416
GRTS,2020-11-30,3.31,3.3369999999999997,3.13,3.1499,85718,3.149900000000001,3.0388881668243664,2.951550891302092,0.08733727552227455,0.03676882727065833
GRTS,2020-11-27,3.37,3.46,3.3,3.31,121875,3.3100000000000014,3.018704197156069,2.9356829626062586,0.08302123454981025,0.024126715207754272
GRTS,2020-11-27,3.37,3.46,3.3,3.31,121875,3.3100000000000014,2.9657413239117183,2.9057375996147594,0.06000372429695844,0.009403085372240277
GRTS,2020-11-25,2.98,3.21,2.9601,3.21,91717,3.2100000000000013,2.903148837350212,2.87339660758394,0.02975222976627156,-0.0032470743589393747
GRTS,2020-11-24,3.06,3.115,3.02,3.07,61647,3.070000000000001,2.8473577168684314,2.8464683361906555,0.0008893806777763302,-0.011496900390242221
GRTS,2020-11-23,2.83,2.89,2.8,2.89,15159,2.890000000000001,2.8068773017536013,2.8285858030859083,-0.021708501332306614,-0.014593470657246747
GRTS,2020-11-20,2.69,2.7314,2.63,2.661,28673,2.661000000000001,2.79176408389062,2.8236726673327803,-0.03190858344216041,-0.012814712988481667
GRTS,2020-11-19,2.76,2.84,2.75,2.75,2593,2.7500000000000013,2.8155393718707327,2.8366864807194028,-0.021147108848670104,-0.00804124537506198
GRTS,2020-11-18,2.75,2.7967,2.71,2.75,19165,2.7500000000000018,2.827455621301775,2.8436213991769552,-0.01616577787517981,-0.004764779506659949
GRTS,2020-11-17,2.85,2.85,2.74,2.74,23435,2.740000000000002,2.8415384615384616,2.851111111111111,-0.00957264957264936,-0.0019145299145298723
GRTS,2020-11-16,2.87,2.87,2.76,2.86,16632,2.860000000000001,2.86,2.86,0.0,0.0
