Symbol,Date,Open,High,Low,Close,Volume,AAPL SMA,AAPL spanTwelveEMA,AAPL spanTwntySixEMA,AAPL_x,AAPL_y
AAPL,2021-06-04,124.07,124.1,123.97,124.03,650245,124.03,125.59042787301408,127.25999849417065,-1.6695706211565522,-1.7340325646663342
AAPL,2021-06-03,124.66,124.85,124.51,124.65,1468684,124.65,125.87414203174392,127.51839837370429,-1.6442563419603715,-1.7501480505437759
AAPL,2021-06-02,124.29,124.59,124.11,124.51,1124439,124.51,126.0967133102428,127.74787024360064,-1.651156933357825,-1.776620977689627
AAPL,2021-06-01,125.07,125.35,125.05,125.27,1616299,125.27,126.38520663937786,128.00689986308868,-1.621693223710821,-1.8079869887725737
AAPL,2021-06-01,125.07,125.35,125.05,125.27,1616299,125.27,126.58797148290112,128.22585185213578,-1.637880369234665,-1.8545604300380119
AAPL,2021-05-28,125.57,125.65,125.35,125.5674,1205367,125.5674,126.8276026616104,128.46232000030665,-1.634717338696248,-1.9087304452388518
AAPL,2021-05-27,126.36,127.08,126.36,127.04,1189907,127.04,127.05673041826684,128.69391360033117,-1.6371831820643337,-1.9772337218745026
AAPL,2021-05-26,126.93,127.29,126.85,127.2858,891208,127.2858,127.05977231249716,128.82622668835768,-1.766454375860505,-2.062246356827045
AAPL,2021-05-25,127.84,127.87,127.6401,127.79,1034503,127.79,127.01867636931485,128.94946082342628,-1.930784454111432,-2.136194352068676
AAPL,2021-05-24,126.01,126.22,125.97,126.05,995135,126.05,126.87843570919026,129.04221768930037,-2.163781980110116,-2.187546826557987
AAPL,2021-05-21,127.85,128.0,127.6735,127.82,3093097,127.82,127.02906038358849,129.2815951044444,-2.252534720855905,-2.193488038169955
AAPL,2021-05-20,125.23,125.52,125.1,125.44,1161132,125.44,126.88525318060458,129.39852271279997,-2.513269532195366,-2.1787263674984674
AAPL,2021-05-19,123.16,123.47,122.86,123.45,1630302,123.45,127.14802648616904,129.71520452982395,-2.5671780436549057,-2.095090576324236
AAPL,2021-05-18,126.56,126.63,126.3,126.41,974191,126.41,127.82039493819978,130.21642089220987,-2.396025954010085,-1.9770687094915684
AAPL,2021-05-17,126.82,126.92,126.41,126.69,1544797,126.69,128.07683038150884,130.52093456358665,-2.444104182077808,-1.8723293983619391
AAPL,2021-05-14,126.27,126.62,126.24,126.51,1210385,126.51,128.32898135996498,130.82740932867358,-2.4984279687085973,-1.7293857024329715
AAPL,2021-05-13,124.58,124.85,124.43,124.85,1999409,124.85,128.659705243595,131.17280207496748,-2.5130968313724797,-1.537125135864065
AAPL,2021-05-12,123.52,124.01,123.31,123.885,1731172,123.885,129.35237892424863,131.6786262409649,-2.3262473167162625,-1.293132211986961
AAPL,2021-05-11,123.5,123.8,122.77,123.67,3595473,123.67,130.34644781956655,132.3021163402421,-1.955668520675516,-1.0348534358046355
AAPL,2021-05-10,129.4,129.54,129.12,129.2184,1370113,129.2184,131.5603474231241,132.99268564746143,-1.4323382243373146,-0.8046496645869083
AAPL,2021-05-07,130.84,130.99,130.06,130.09,1377358,130.09,131.9861560455103,133.29462849925835,-1.3084724537480383,-0.6477275246493066
AAPL,2021-05-06,127.9,128.01,127.63,127.69,998792,127.69,132.33091169014855,133.550998779199,-1.2200870890504518,-0.4825412923746236
AAPL,2021-05-05,129.21,129.6,129.19,129.48,1581947,129.48,133.1747138156301,134.01987868153492,-0.8451648659048203,-0.29815484320566654
AAPL,2021-05-04,131.18,131.41,130.94,131.38,1649469,131.38,133.8464799639265,134.3830689760577,-0.536589012131202,-0.16140233753087807
AAPL,2021-05-03,132.01,132.12,131.83,132.0601,1128011,132.0601,134.2949308664586,134.6233144941423,-0.3283836276837064,-0.06760566888079707
AAPL,2021-04-30,131.8,132.19,131.36,132.01,1896412,132.01,134.70126375126924,134.82837165367368,-0.1271079024044468,-0.002411179180069712
AAPL,2021-04-29,136.47,137.07,136.42,136.72,3844913,136.72,135.19058443331818,135.0538413859676,0.1367430473505919,0.028763001626024562
AAPL,2021-04-28,134.29,134.67,134.25,134.62,1340836,134.62,134.91250887573966,134.920548696845,-0.008039821105342,0.0017679901948827138
AAPL,2021-04-27,135.06,135.41,135.01,135.1895,1303363,135.1895,134.9656923076923,134.9445925925926,0.0210997150996945,0.00421994301993891
AAPL,2021-04-26,134.83,134.96,134.5,134.925,1617712,134.925,134.925,134.925,0.0,0.0
