Symbol,Date,Open,High,Low,Close,Volume,AAPL SMA,AAPL spanTwelveEMA,AAPL spanTwntySixEMA,AAPL_x,AAPL_y
AAPL,2021-05-14,126.27,126.62,126.24,126.51,1210385,126.51,128.09058602128414,129.0899588321471,-0.9993728108629512,0.12773705927132084
AAPL,2021-05-13,124.58,124.85,124.43,124.85,1999409,124.85,128.37796529788125,129.29635553871884,-0.9183902408375956,0.4095145268048888
AAPL,2021-05-12,123.52,124.01,123.31,123.885,1731172,123.885,129.01941353385965,129.65206398181635,-0.6326504479567063,0.7414907187155099
AAPL,2021-05-11,123.5,123.8,122.77,123.67,3595473,123.67,129.95294326728867,130.11342910036166,-0.1604858330729826,1.0850260103835638
AAPL,2021-05-10,129.4,129.54,129.12,129.2184,1370113,129.2184,131.09529658861388,130.62890342839057,0.4663931602233049,1.3964039712477005
AAPL,2021-05-07,130.84,130.99,130.06,130.09,1377358,130.09,131.4365505138164,130.7417437026618,0.6948068111545922,1.6289066740037992
AAPL,2021-05-06,127.9,128.01,127.63,127.69,998792,127.69,131.68137787996483,130.79388319887474,0.8874946810900894,1.8624316397161007
AAPL,2021-05-05,129.21,129.6,129.19,129.48,1581947,129.48,132.40708294904934,131.0421938547847,1.3648890942646403,2.1061658793726035
AAPL,2021-05-04,131.18,131.41,130.94,131.38,1649469,131.38,132.9392798488765,131.16716936316746,1.7721104857090495,2.291485075649594
AAPL,2021-05-03,132.01,132.12,131.83,132.0601,1128011,132.0601,133.22278527594497,131.15014291222084,2.072642363724128,2.4213287231347302
AAPL,2021-04-30,131.8,132.19,131.36,132.01,1896412,132.01,133.43418259884405,131.0773463451985,2.356836253645554,2.5085003129873806
AAPL,2021-04-29,136.47,137.07,136.42,136.72,3844913,136.72,133.69312488954296,131.00273405281436,2.6903908367285965,2.546416327822837
AAPL,2021-04-28,134.29,134.67,134.25,134.62,1340836,134.62,133.14278396036894,130.5453527770395,2.5974311833294337,2.510422700596397
AAPL,2021-04-27,135.06,135.41,135.01,135.1895,1303363,135.1895,132.87419922589058,130.21938099920266,2.6548182266879223,2.488670579913138
AAPL,2021-04-26,134.83,134.96,134.5,134.925,1617712,134.925,132.45323544877976,129.82177147913887,2.6314639696408904,2.4471336682194416
AAPL,2021-04-23,132.19,132.75,132.16,132.72,896678,132.72,132.00382371219425,129.41351319746997,2.59031051472428,2.401051092864079
AAPL,2021-04-22,132.86,133.26,132.7,132.99,1253185,132.99,131.8736098416841,129.14899425326757,2.724615588416526,2.3537362373990285
AAPL,2021-04-21,132.39,132.75,132.21,132.585,1187563,132.585,131.6706298128994,128.84171379352898,2.8289160193704106,2.261016399644654
AAPL,2021-04-20,135.02,135.43,134.92,135.395,1455455,135.395,131.504380687972,128.5422508970113,2.9621297909607165,2.1190414947132146
AAPL,2021-04-19,133.47,133.75,133.34,133.73,1226999,133.73,130.79699535851236,127.99403096877218,2.8029643897401826,1.9082694206513389
AAPL,2021-04-16,134.3,134.67,134.24,134.32,4465876,134.32,130.2637217873328,127.53515344627397,2.728568341058846,1.6845956783791278
AAPL,2021-04-15,133.82,134.25,133.64,134.1338,1506507,134.1338,129.52621665775695,126.99236572197589,2.533850935781075,1.423602512709202
AAPL,2021-04-14,134.94,135.0,134.37,134.4796,1548127,134.4796,128.6884742318946,126.42105097973396,2.26742325216064,1.1460404069412373
AAPL,2021-04-13,132.49,132.5374,131.93,132.365,1640580,132.365,127.63554227405726,125.77636705811268,1.859175215944589,0.8656946956363902
AAPL,2021-04-12,132.57,132.85,132.3,132.61,1768894,132.61,126.7756408693404,125.24927642276168,1.526364446578711,0.617324565559344
AAPL,2021-04-09,129.9,130.19,129.8,130.02,1630606,130.02,125.71484830012956,124.6604185365826,1.0544297635469349,0.3900645953044988
AAPL,2021-04-08,128.91,129.05,128.81,128.9299,1578055,128.9299,124.93209344560763,124.23165201950924,0.700441426098422,0.2239733032438826
AAPL,2021-04-07,125.82,125.92,125.68,125.765,1028640,125.765,124.20521952662722,123.85579218106996,0.3494273455572596,0.10485627253025484
AAPL,2021-04-06,126.49,126.61,126.01,126.24,1714545,126.24,123.92162307692308,123.70305555555557,0.2185675213675324,0.04371350427350365
AAPL,2021-04-05,123.74,123.93,123.29,123.5001,1513005,123.5001,123.5001,123.5001,0.0,0.0
