Symbol,Date,Open,High,Low,Close,Volume,LMNL SMA,LMNL spanTwelveEMA,LMNL spanTwntySixEMA,LMNL_x,LMNL_y
LMNL,2020-12-30,4.35,4.4184,4.32,4.395,41268,4.395,4.456629251824059,4.366500696155016,0.09012855566904232,0.11236613024375273
LMNL,2020-12-29,4.36,4.3955,4.163,4.2001,74329,4.200099999999999,4.467834570337523,4.364220751847417,0.10361381849010608,0.1179255238874301
LMNL,2020-12-28,4.72,4.8246,4.5,4.52,126475,4.519999999999999,4.516513583126164,4.37735041199521,0.13916317113095378,0.12150345023676111
LMNL,2020-12-28,4.72,4.8246,4.5,4.52,126475,4.52,4.515879689149104,4.365938444954828,0.14994124419427554,0.11708852001321293
LMNL,2020-12-24,4.95,5.01,4.76,4.8369,94321,4.8369,4.5151305417216685,4.353613520551214,0.16151702117045375,0.10887533896794727
LMNL,2020-12-23,4.72,4.9199,4.7,4.89,142231,4.8900000000000015,4.45662700385288,4.314950602195311,0.1416764016575689,0.09571491841732041
LMNL,2020-12-22,5.25,5.37,4.8,4.9,551282,4.900000000000001,4.377831913644314,4.268946650370936,0.10888526327337722,0.08422454760725828
LMNL,2020-12-21,4.5592,4.83,4.4,4.5088,273611,4.508800000000001,4.282892261579642,4.21846238240061,0.06442987917903142,0.07805936869072855
LMNL,2020-12-18,4.1,4.15,4.03,4.13,28295,4.13,4.2418181273213955,4.195235372992658,0.046582754328735376,0.0814667410686526
LMNL,2020-12-17,4.11,4.17,4.08,4.14,45285,4.14,4.2621486959252834,4.200454202832073,0.061694493093211726,0.09018773775363148
LMNL,2020-12-16,4.2,4.23,4.1163,4.16,29018,4.160000000000001,4.284357549729881,4.205290539058638,0.07906701067124278,0.09731104891873664
LMNL,2020-12-15,4.24,4.34,4.17,4.2,52700,4.200000000000001,4.3069680133171335,4.2089137821833305,0.09805423113380307,0.1018720584806101
LMNL,2020-12-14,4.3,4.337,4.21,4.2641,35922,4.264100000000002,4.326416743011157,4.209626884757996,0.1167898582531608,0.10282651531731185
LMNL,2020-12-11,4.35,4.37,4.25,4.325,25131,4.325000000000002,4.337747059922276,4.205269035538636,0.13247802438364076,0.0993356795833496
LMNL,2020-12-10,4.24,4.4406,4.22,4.3475,19366,4.347500000000003,4.340064707180872,4.195690558381727,0.14437414879914545,0.09105009338327703
LMNL,2020-12-09,4.75,4.8,4.52,4.5886,47590,4.588600000000003,4.338712835759213,4.183545803052263,0.15516703270694876,0.07771907952931015
LMNL,2020-12-08,4.88,4.95,4.65,4.71,81814,4.710000000000004,4.293278805897252,4.151141467296447,0.14213733860080602,0.05835709123490027
LMNL,2020-12-07,4.63,4.66,4.5205,4.6,39793,4.600000000000004,4.2175113160603885,4.1064327846801625,0.11107853138022694,0.03741202939342406
LMNL,2020-12-04,4.65,4.76,4.55,4.75,98312,4.750000000000004,4.147967918980459,4.066947407454576,0.08102051152588441,0.018995403896723554
LMNL,2020-12-03,4.25,4.58,4.2,4.425,241019,4.425000000000004,4.0385075406132716,4.0123032000509395,0.02620434056233023,0.0034891269894335598
LMNL,2020-12-02,3.86,3.87,3.75,3.8201,90962,3.820100000000005,3.9682361843611385,3.9792874560550153,-0.011051271693877318,-0.002189676403791052
LMNL,2020-12-01,4.0,4.08,4.0,4.0337,60897,4.033700000000004,3.9951700360631635,3.992022452539417,0.0031475835237464445,2.5722418730403916e-05
LMNL,2020-11-30,4.06,4.13,3.95,4.0101,95619,4.010100000000005,3.988164588074647,3.98868824874257,-0.000523660667922865,-0.0007547428575236062
LMNL,2020-11-27,4.0012,4.04,3.97,3.97,71532,3.9700000000000046,3.9841763313609455,3.9869753086419752,-0.0027989772810288467,-0.0008125134049237915
LMNL,2020-11-27,4.0012,4.04,3.97,3.97,71532,3.9700000000000046,3.9867538461538463,3.988333333333333,-0.0015794871794874155,-0.0003158974358973055
LMNL,2020-11-25,3.9,4.06,3.88,3.9898,93421,3.9898000000000047,3.9898,3.9898,0.0,0.0
