Symbol,Date,Open,High,Low,Close,Volume,KTRA SMA,KTRA spanTwelveEMA,KTRA spanTwntySixEMA,KTRA_x,KTRA_y
KTRA,2020-12-30,1.34,1.3648,1.3252,1.3401,14634,1.3401,1.3697486546993372,1.3717765750354645,-0.002027920336127309,0.0015404682503332484
KTRA,2020-12-29,1.4,1.4092,1.3467,1.35,24303,1.35,1.3751393191901256,1.3743107010383016,0.000828618151824001,0.0024325653969483876
KTRA,2020-12-28,1.37,1.41,1.37,1.4,82602,1.4,1.3797101044974212,1.3762555571213655,0.003454547376055661,0.002833552208229484
KTRA,2020-12-28,1.37,1.41,1.37,1.4,82602,1.4,1.3760210325878617,1.3743560016910747,0.0016650308967867122,0.0026783034162729397
KTRA,2020-12-24,1.36,1.41,1.36,1.4,89954,1.4,1.3716612203311092,1.3723044818263608,-0.0006432614952518456,0.002931621546144441
KTRA,2020-12-23,1.36,1.36,1.32,1.3284,17000,1.3283999999999998,1.3665087149367652,1.3700888403724698,-0.003580125435704629,0.003825342306493457
KTRA,2020-12-22,1.32,1.37,1.32,1.36,14065,1.3599999999999997,1.3734375721979952,1.3734239476022674,1.3624595727623754e-05,0.005676709242042979
KTRA,2020-12-21,1.33,1.39,1.33,1.3401,35709,1.3400999999999998,1.3758807671430848,1.3744978634104488,0.0013829037326360538,0.007092480403621761
KTRA,2020-12-18,1.31,1.37,1.31,1.36,47188,1.36,1.3823863611691,1.3772496924832849,0.0051366686858154145,0.008519874571368187
KTRA,2020-12-17,1.4,1.4,1.3438,1.37,17989,1.37,1.3864566086543908,1.3786296678819474,0.007826940772443614,0.009365676042756435
KTRA,2020-12-16,1.38,1.38,1.35,1.36,18486,1.36,1.3894487193188256,1.3793200413125029,0.010128678006322556,0.009750359860334696
KTRA,2020-12-15,1.39,1.4,1.365,1.38,43466,1.3799999999999997,1.3948030319222484,1.3808656446175032,0.013937387304745252,0.009655780323837675
KTRA,2020-12-14,1.47,1.47,1.38,1.4,86350,1.3999999999999997,1.3974944922717485,1.3809348961869037,0.01655959608484481,0.008585378578610778
KTRA,2020-12-11,1.56,1.56,1.37,1.4309,209093,1.4308999999999998,1.397038945412066,1.3794096878818558,0.017629257530210163,0.00659182420205227
KTRA,2020-12-10,1.48,1.5,1.46,1.49,34632,1.4899999999999995,1.3908823900324414,1.3752904629124043,0.015591927120037097,0.003832465870012796
KTRA,2020-12-09,1.46,1.46,1.43,1.43,17735,1.4299999999999995,1.3728610064019762,1.3661136999453969,0.006747306456579505,0.0008926005575067206
KTRA,2020-12-08,1.41,1.4101,1.38,1.39,27337,1.3899999999999997,1.362472098475063,1.3610027959410282,0.0014693025340346555,-0.00057107591726142
KTRA,2020-12-07,1.37,1.43,1.37,1.39,57435,1.3899999999999997,1.3574670254705292,1.3586830196163104,-0.0012159941457814405,-0.0010811705300854389
KTRA,2020-12-31,1.34,1.34,1.34,1.34,3914,1.3399999999999996,1.351551939192443,1.3561776611856151,-0.004625721993172015,-0.0010474646261614939
KTRA,2020-12-31,1.34,1.34,1.34,1.34,3914,1.3399999999999996,1.3536522917728877,1.3574718740804643,-0.0038195823075768405,-0.00015290028440886308
KTRA,2020-12-02,1.3,1.32,1.27,1.29,109629,1.2899999999999998,1.3561345266406857,1.3588696240069018,-0.002735097366216355,0.0007637702213830758
KTRA,2020-12-01,1.4,1.4,1.3646,1.3702,76145,1.3701999999999996,1.3681589860299008,1.364379193927454,0.0037797921024471655,0.001638487118282878
KTRA,2020-11-30,1.38,1.4,1.3701,1.395,38787,1.3949999999999996,1.367787892580792,1.3639135294416502,0.003874363139141801,0.0011031608722419169
KTRA,2020-11-27,1.36,1.37,1.33,1.37,38310,1.3699999999999997,1.3628402366863903,1.3614266117969822,0.001413624889408327,0.00041036030551694586
KTRA,2020-11-27,1.36,1.37,1.33,1.37,38310,1.3699999999999997,1.3615384615384616,1.3607407407407408,0.0007977207977207801,0.00015954415954415603
KTRA,2020-11-25,1.34,1.3699,1.34,1.36,7128,1.3599999999999994,1.36,1.36,0.0,0.0
