Symbol,Date,Open,High,Low,Close,Volume,CPPKF SMA,CPPKF spanTwelveEMA,CPPKF spanTwntySixEMA,CPPKF_x,CPPKF_y
CPPKF,2020-12-30,0.1782,0.1782,0.17800000000000002,0.17800000000000002,23700,0.17800000000000002,0.17850012411042399,0.17780777084633534,0.0006923532640886465,0.0021029602992830125
CPPKF,2020-12-29,0.1786,0.183,0.1751,0.1782,11321,0.1782,0.17859105576686474,0.1777923925140422,0.0007986632528225457,0.0024556120580816036
CPPKF,2020-12-28,0.1705,0.18600000000000005,0.15,0.17,2134,0.17,0.1786621568153856,0.1777597839151656,0.000902372900220022,0.002869849259396368
CPPKF,2020-12-28,0.1705,0.18600000000000005,0.15,0.17,2134,0.17,0.18023709441818295,0.1783805666283788,0.0018565277898041632,0.003361718349190454
CPPKF,2020-12-24,0.182,0.182,0.1738,0.18100000000000002,21000,0.18100000000000002,0.18209838431239805,0.17905101195864911,0.0030473723537489394,0.0037380159890370336
CPPKF,2020-12-23,0.182,0.182,0.18,0.182,15300,0.182,0.18229809055101587,0.17889509291534106,0.003402997635674809,0.003910676897859057
CPPKF,2020-12-22,0.18100000000000002,0.18100000000000002,0.18,0.18100000000000002,5918,0.181,0.1823522888330188,0.17864670034856833,0.0037055884844504343,0.004037596713405119
CPPKF,2020-12-21,0.18193299999999998,0.1901,0.18179,0.18179,44904,0.18179,0.18259815952993125,0.1784584363764538,0.004139723153477437,0.004120598770643784
CPPKF,2020-12-18,0.1972,0.1972,0.1857,0.1857,4197,0.1857,0.1827450976262824,0.1781919112865701,0.004553186339712273,0.00411581767493537
CPPKF,2020-12-17,0.18921,0.1894,0.18921,0.1894,4347,0.1894,0.18220784264924286,0.17759126418949572,0.0046165784597471116,0.004006475508741137
CPPKF,2020-12-16,0.17125,0.1908,0.17125,0.18245,16261,0.18245,0.1809001776763779,0.17664656532465536,0.00425361235172253,0.003853949770989635
CPPKF,2020-12-15,0.19,0.1905,0.18775,0.1905,3000,0.1905,0.1806183917993557,0.17618229055062778,0.004436101248727925,0.0037540341258064116
CPPKF,2020-12-14,0.1885,0.1885,0.187,0.187,6078,0.187,0.17882173576287494,0.17503687379467806,0.0037848619681969116,0.003583517345076033
CPPKF,2020-12-11,0.17800000000000002,0.18,0.17800000000000002,0.18,62109,0.18,0.1773347786288522,0.17407982369825228,0.003254954930599907,0.0035331811892958197
CPPKF,2020-12-10,0.17800000000000002,0.17800000000000002,0.17800000000000002,0.17800000000000002,500,0.17800000000000002,0.17685019292500714,0.17360620959411247,0.0032439833308946786,0.0036027377539697976
CPPKF,2020-12-09,0.1785,0.17945999999999998,0.1785,0.17945999999999998,2469,0.17945999999999998,0.17664113709319024,0.17325470636164145,0.0033864307315487896,0.003692426359738577
CPPKF,2020-12-08,0.17605,0.17605,0.17,0.17,1689,0.17,0.17612861656467935,0.17275828287057274,0.003370333694106609,0.0037689252667860236
CPPKF,2020-12-07,0.1669,0.1669,0.1669,0.1669,880,0.16689999999999994,0.17724291048553015,0.17297894550021858,0.004263964985311564,0.003868573159955877
CPPKF,2020-12-04,0.18,0.18,0.18,0.18,22178,0.18,0.17912343966471747,0.17346526114023608,0.005658178524481389,0.003769725203616955
CPPKF,2020-12-03,0.1899,0.1899,0.18,0.18,26525,0.18,0.17896406505830248,0.17294248203145496,0.006021583026847521,0.003297611873400846
CPPKF,2020-12-02,0.191,0.195,0.191,0.195,13000,0.195,0.1787757132507211,0.17237788059397136,0.006397832656749758,0.002616619085039177
CPPKF,2020-12-01,0.2,0.2087,0.19712000000000002,0.2,62326,0.2,0.1758258429326704,0.17056811104148906,0.005257731891181339,0.0016713156921115313
CPPKF,2020-11-30,0.1933,0.2047,0.19,0.2,75484,0.2,0.17143054164770138,0.1682135599248082,0.003216981722893197,0.0007747116423440793
CPPKF,2020-11-27,0.1776,0.1788,0.1691,0.1691,70160,0.16909999999999994,0.1662360946745562,0.16567064471879284,0.000565449955763353,0.00016414412220679963
CPPKF,2020-11-27,0.1776,0.1788,0.1691,0.1691,70160,0.16909999999999994,0.1657153846153846,0.1653962962962963,0.0003190883190883065,6.38176638176613e-05
CPPKF,2020-11-25,0.165,0.1712,0.165,0.1651,41490,0.16509999999999994,0.1651,0.1651,0.0,0.0
