Symbol,Date,Open,High,Low,Close,Volume,TCDA SMA,TCDA spanTwelveEMA,TCDA spanTwntySixEMA,TCDA_x,TCDA_y
TCDA,2021-03-10,4.79,4.79,4.69,4.7,16821,4.7,5.3093321501081485,5.929384482680034,-0.6200523325718859,-0.4557312158717829
TCDA,2021-03-09,4.75,4.98,4.75,4.98,38958,4.98,5.420119813764176,6.027735241294437,-0.607615427530261,-0.4146509366967571
TCDA,2021-03-08,4.7,4.7,4.7,4.7,5907,4.7,5.500141598084935,6.111554060597992,-0.6114124625130568,-0.3664098139883812
TCDA,2021-03-05,4.5,4.5,4.4,4.44,10864,4.44,5.645621888645832,6.22447838544583,-0.5788564967999985,-0.30515915185721204
TCDA,2021-03-04,4.6,4.63,4.51,4.51,31117,4.51,5.86482586839962,6.367236656281497,-0.5024107878818773,-0.2367348156215154
TCDA,2021-03-03,5.14,5.148,5.07,5.1207,24049,5.1207,6.111157844472277,6.515815588784016,-0.4046577443117387,-0.17031582255642513
TCDA,2021-03-02,4.8,4.9299,4.79,4.92,44583,4.92,6.291241088921782,6.627424835886737,-0.3361837469649549,-0.11173034211759669
TCDA,2021-03-01,5.23,5.23,5.12,5.13,24258,5.13,6.540557650543924,6.764018822757676,-0.223461172213752,-0.05561699090575713
TCDA,2021-02-26,5.19,5.36,5.0,5.31,120619,5.31,6.797022677915547,6.89474032857829,-0.0977176506627435,-0.013655945578758386
TCDA,2021-02-25,7.78,7.78,7.68,7.751,12244,7.751,7.067390437536556,7.021519554864553,0.0458708826720029,0.007359480692237677
TCDA,2021-02-24,7.08,7.08,7.03,7.03,5519,7.03,6.94309778981593,6.9631611192537175,-0.0200633294377876,-0.0022683698027036294
TCDA,2021-02-23,7.0,7.0,6.94,6.975,8379,6.975,6.9272973879642805,6.957814008794015,-0.0305166208297347,0.002180370106067378
TCDA,2021-02-22,6.9,6.93,6.83,6.83,14262,6.83,6.918624185775968,6.956439129497537,-0.0378149437215684,0.010354617840017902
TCDA,2021-02-19,6.63,6.63,6.61,6.61,4548,6.61,6.934737674098871,6.96655425985734,-0.0318165857584684,0.022397008230414496
TCDA,2021-02-18,6.9,6.9,6.84,6.84,4958,6.84,6.993780887571393,6.995078600645927,-0.0012977130745337,0.035950406727635234
TCDA,2021-02-17,6.8,6.86,6.8,6.81,8913,6.81,7.02174104894801,7.0074848886976016,0.0142561602504081,0.04526243667817748
TCDA,2021-02-16,6.93,6.935,6.88,6.89,8891,6.89,7.060239421484011,7.02328367979341,0.0369557416906012,0.053014005785119826
TCDA,2021-02-16,6.93,6.935,6.88,6.89,8891,6.89,7.091192043572013,7.033946374176884,0.0572456693951295,0.05702857180874947
TCDA,2021-02-12,7.06,7.06,7.0,7.0,5056,7.0,7.127772415130561,7.045462084111033,0.0823103310195279,0.056974297412154665
TCDA,2021-02-11,7.3,7.39,7.3,7.39,6059,7.39,7.151003763336118,7.049099050839916,0.1019047124962018,0.05064028901031135
TCDA,2021-02-10,7.31,7.31,7.31,7.31,5300,7.31,7.107549902124503,7.02182697490711,0.0857229272173931,0.03782418313883873
TCDA,2021-02-09,7.38,7.38,7.3,7.3,6174,7.3,7.070740793419867,6.998773132899679,0.0719676605201886,0.025849497119200125
TCDA,2021-02-08,7.4,7.41,7.3031,7.3031,11387,7.3031,7.029057301314388,6.974674983531653,0.0543823177827356,0.01431995626895299
TCDA,2021-02-05,7.29,7.29,7.24,7.24,12490,7.24,6.979231356098823,6.948400982214185,0.0308303738846378,0.004304365890507333
TCDA,2021-02-04,6.99,7.09,6.9,7.09,19576,7.09,6.931818875389517,6.92507306079132,0.0067458145981973,-0.002327136108025292
TCDA,2021-02-03,6.92,6.95,6.9,6.9,9084,6.9,6.903058670914884,6.911878905654626,-0.0088202347397414,-0.00459537378458095
TCDA,2021-02-02,7.0,7.0,6.91,6.91,17943,6.91,6.9036147928994085,6.912829218106996,-0.0092144252075874,-0.0035391585457908194
TCDA,2021-02-01,6.8,6.8,6.79,6.79,16700,6.79,6.902453846153847,6.913055555555555,-0.0106017094017083,-0.0021203418803416698
TCDA,2021-01-29,6.89,6.9229,6.89,6.9229,40374,6.9229,6.9229,6.9229,0.0,0.0
