Symbol,Date,Open,High,Low,Close,Volume,GALT SMA,GALT spanTwelveEMA,GALT spanTwntySixEMA,GALT_x,GALT_y
GALT,2021-07-06,3.17,3.17,3.17,3.17,917,3.17,3.3267299876487053,3.4762928350280484,-0.1495628473793431,-0.13694577924032414
GALT,2021-07-06,3.17,3.17,3.17,3.17,917,3.17,3.355226349039379,3.5007962618302924,-0.1455699127909131,-0.1337915122055694
GALT,2021-07-02,3.27,3.36,3.27,3.3,1343,3.3,3.388903867046539,3.527259962776716,-0.1383560957301766,-0.13084691205923346
GALT,2021-07-01,3.21,3.2117,3.21,3.2117,5835,3.2117,3.4050682065095463,3.545440759798853,-0.1403725532893065,-0.12896961614149755
GALT,2021-06-30,3.51,3.51,3.4,3.4,8358,3.4,3.440226062238555,3.5721400205827614,-0.1319139583442061,-0.12611888185454528
GALT,2021-06-29,3.53,3.53,3.46,3.461,11808,3.461,3.4475398917364743,3.5859112222293823,-0.1383713304929079,-0.12467011273213005
GALT,2021-06-28,3.45,3.46,3.45,3.46,3892,3.46,3.445092599324924,3.595904120007733,-0.1508115206828089,-0.12124480829193557
GALT,2021-06-25,3.37,3.37,3.37,3.37,3502,3.37,3.4423821628385465,3.606776449608352,-0.1643942867698054,-0.11385313019421724
GALT,2021-06-24,3.27,3.285,3.27,3.285,3238,3.285,3.455542556081918,3.62571856557702,-0.1701760094951017,-0.1012178410503202
GALT,2021-06-23,3.28,3.28,3.271,3.278,2313,3.278,3.486550293551358,3.6529760508231823,-0.1664257572718241,-0.08397829893912481
GALT,2021-06-22,3.13,3.145,3.13,3.145,3657,3.145,3.5244685287425144,3.682974134889037,-0.1585056061465226,-0.06336643435594996
GALT,2021-06-21,3.14,3.14,3.0616,3.102,12803,3.102,3.593462806695699,3.72601206568016,-0.1325492589844614,-0.03958164140830679
GALT,2021-06-18,3.3,3.3,3.3,3.3,39000,3.3,3.682819680640372,3.775933030934573,-0.0931133502942018,-0.01633973701426823
GALT,2021-06-17,3.47,3.47,3.47,3.47,2390,3.47,3.752423258938621,3.814007673409339,-0.061584414470718,0.0028536663057149615
GALT,2021-06-16,3.46,3.48,3.45,3.45,9411,3.45,3.803772942382007,3.8415282872820864,-0.0377553449000793,0.018963186499823214
GALT,2021-06-15,3.63,3.67,3.63,3.67,10470,3.67,3.868095295542372,3.8728505502646535,-0.0047552547222813,0.03314281934979886
GALT,2021-06-14,3.7,3.745,3.7,3.745,4276,3.745,3.9041126220046216,3.8890785942858255,0.0150340277187961,0.042617337867818905
GALT,2021-06-11,3.79,3.82,3.79,3.8,2738,3.8,3.9330421896418257,3.9006048818286914,0.0324373078131343,0.0495131654050746
GALT,2021-06-10,3.88,3.88,3.88,3.88,1730,3.88,3.957231678667612,3.9086532723749854,0.0485784062926257,0.053782129803059645
GALT,2021-06-09,4.05,4.05,4.0058,4.0388,6608,4.0388,3.971273802061724,3.9109455341649855,0.0603282678967382,0.05508306068066788
GALT,2021-06-08,3.97,3.98,3.9597,3.98,4526,3.98,3.958996311527492,3.900717176898184,0.0582791346293074,0.053771758876650165
GALT,2021-06-07,3.88,3.89,3.88,3.89,1266,3.89,3.955177459077945,3.894374551050039,0.0608029080279055,0.052644914938485624
GALT,2021-06-04,4.02,4.02,4.02,4.02,2275,4.02,3.967027906183026,3.894724515134042,0.0723033910489832,0.050605416666130526
GALT,2021-06-03,4.0,4.045,4.0,4.045,4146,4.045,3.957396616398121,3.8847024763447657,0.0726941400533554,0.04518092307041724
GALT,2021-06-02,4.02,4.02,4.02,4.02,3209,4.02,3.941468728470507,3.871878674452347,0.0695900540181599,0.038302618824682694
GALT,2021-06-01,3.99,4.08,3.99,4.08,5647,4.08,3.9271903154651446,3.860028968408535,0.0671613470566097,0.03048076002631337
GALT,2021-06-01,3.99,4.08,3.99,4.08,5647,4.08,3.899406736458807,3.842431285881217,0.0569754505775899,0.021310613268739287
GALT,2021-05-28,4.07,4.0931,4.07,4.0931,2308,4.0931,3.866571597633136,3.8234257887517145,0.0431458088814213,0.01239440394152652
GALT,2021-05-27,4.1,4.1,4.075,4.075,4334,4.075,3.825384615384616,3.801851851851852,0.0235327635327635,0.0047065527065528025
GALT,2021-05-26,3.82,3.82,3.78,3.78,11266,3.78,3.78,3.78,0.0,0.0
