Symbol,Date,Open,High,Low,Close,Volume,NGD SMA,NGD spanTwelveEMA,NGD spanTwntySixEMA,NGD_x,NGD_y
NGD,2021-07-06,1.83,1.8382,1.825,1.838,91946,1.838,1.862029729407356,1.9348860431768904,-0.0728563137695346,-0.06584437140947091
NGD,2021-07-06,1.83,1.8382,1.825,1.838,91946,1.838,1.866398771117784,1.9426369266310413,-0.0762381555132578,-0.06409138581945503
NGD,2021-07-02,1.8,1.82,1.8,1.8099,60487,1.8099,1.87156218404829,1.9510078807615248,-0.0794456967132348,-0.061054693396004486
NGD,2021-07-01,1.85,1.85,1.835,1.84,23010,1.84,1.882773490238888,1.9622965112224469,-0.0795230209835589,-0.056456942566696894
NGD,2021-06-30,1.77,1.78,1.7514,1.7608,32953,1.7608,1.8905504884641404,1.9720802321202424,-0.0815297436561022,-0.050690422962481385
NGD,2021-06-29,1.77,1.77,1.74,1.75,46097,1.75,1.9141414863667112,1.988982650689862,-0.0748411643231508,-0.04298059278907623
NGD,2021-06-28,1.81,1.82,1.8,1.82,17920,1.82,1.9439853929788409,2.008101262745051,-0.0641158697662103,-0.035015449905557584
NGD,2021-06-25,1.87,1.88,1.86,1.86,24933,1.86,1.966528191702266,2.023149363764655,-0.0566211720623888,-0.027740344940394453
NGD,2021-06-24,1.86,1.88,1.85,1.85,31400,1.85,1.985896953829951,2.036201312865828,-0.0503043590358767,-0.020520138159895805
NGD,2021-06-23,1.88,1.88,1.88,1.88,4123,1.88,2.010605490889942,2.051097417895094,-0.040491927005152,-0.013074082940900468
NGD,2021-06-22,1.91,1.93,1.89,1.92,74993,1.92,2.0343519437790225,2.0647852113267016,-0.030433267547679,-0.006219621924837576
NGD,2021-06-21,1.89,1.9,1.885,1.8985,58059,1.8985,2.055143206284299,2.076368028232838,-0.0212248219485386,-0.00016621051912720647
NGD,2021-06-18,1.98,1.99,1.97,1.975,30384,1.975,2.0836237892450806,2.0905974704914647,-0.006973681246384,0.005098442338225666
NGD,2021-06-17,2.0,2.03,1.98,2.0,346265,2.0,2.1033735691078226,2.0998452681307818,0.0035283009770408,0.008116473234378105
NGD,2021-06-16,2.14,2.14,2.12,2.1399,48609,2.1399,2.122168763491063,2.1078328895812444,0.0143358739098187,0.009263516298712426
NGD,2021-06-15,2.19,2.19,2.18,2.18,33040,2.18,2.11894490230762,2.105267520747744,0.013677381559876,0.007995426895935851
NGD,2021-06-14,2.12,2.1315,2.11,2.1315,133330,2.1315,2.10784397545446,2.099288922407564,0.0085550530468965,0.0065749382299507934
NGD,2021-06-11,2.16,2.18,2.16,2.17,65496,2.17,2.103542880082544,2.0967120362001688,0.0068308438823754,0.006079909525714583
NGD,2021-06-10,2.0,2.04,2.0,2.04,414535,2.04,2.09145976737028,2.0908489990961825,0.0006107682740972,0.005892175936549372
NGD,2021-06-09,2.07,2.08,2.07,2.08,67065,2.08,2.1008160887103307,2.094916919023877,0.0058991696864536,0.007212527852162297
NGD,2021-06-08,2.11,2.12,2.1,2.11,47938,2.11,2.104600832112209,2.096110272545787,0.0084905595664217,0.007540867393589457
NGD,2021-06-07,2.09,2.1,2.07,2.08,71249,2.08,2.1036191652235194,2.09499909434945,0.0086200708740693,0.007303444350381382
NGD,2021-06-04,2.1,2.11,2.1,2.11,81211,2.11,2.107913558900523,2.096199021897406,0.011714537003117,0.006974287719459389
NGD,2021-06-03,2.13,2.14,2.1,2.13,226965,2.13,2.1075342059733457,2.0950949436491983,0.0124392623241473,0.005789225398544965
NGD,2021-06-02,2.14,2.17,2.13,2.15,144798,2.15,2.103449516150318,2.0923025391411345,0.0111469770091834,0.00412671616714436
NGD,2021-06-01,2.13,2.14,2.12,2.13,49425,2.13,2.094985791814012,2.087686742272425,0.0072990495415869,0.0023716509566345913
NGD,2021-06-01,2.13,2.14,2.12,2.13,49425,2.13,2.0886195721438323,2.0843016816542197,0.004317890489613,0.0011398013103964893
NGD,2021-05-28,2.08,2.085,2.07,2.0702,37047,2.0702,2.0810958579881658,2.080645816186557,0.0004500418016086,0.0003452790155924568
NGD,2021-05-27,2.09,2.1,2.0811,2.1,32578,2.1,2.083076923076923,2.081481481481481,0.0015954415954415,0.00031908831908840086
NGD,2021-05-26,2.08,2.09,2.07,2.08,34473,2.08,2.08,2.08,0.0,0.0
