Symbol,Date,Open,High,Low,Close,Volume,ENDP SMA,ENDP spanTwelveEMA,ENDP spanTwntySixEMA,ENDP_x,ENDP_y
ENDP,2021-07-06,4.32,4.36,4.31,4.3499,58380,4.3499,4.813114477945513,5.100633989626709,-0.2875195116811957,-0.20341780402879148
ENDP,2021-07-06,4.32,4.36,4.31,4.3499,58380,4.3499,4.8973352921174245,5.160692708796846,-0.2633574166794217,-0.1823923771156904
ENDP,2021-07-02,4.71,4.74,4.71,4.74,25888,4.74,4.9968689815933205,5.225556125500594,-0.2286871439072735,-0.16215111722475756
ENDP,2021-07-01,4.86,4.86,4.795,4.83,88579,4.83,5.043572432792106,5.264400615540642,-0.2208281827485354,-0.14551711055412855
ENDP,2021-06-30,4.75,4.75,4.67,4.6701,72430,4.6701,5.082403784208854,5.299152664783893,-0.2167488805750395,-0.12668934250552683
ENDP,2021-06-29,4.95,4.97,4.91,4.91,11794,4.91,5.157368108610464,5.349476877966605,-0.1921087693561416,-0.10417445798814863
ENDP,2021-06-28,5.05,5.06,4.94,5.01,85191,5.01,5.2023441283578205,5.384635028203934,-0.1822908998461132,-0.08219088014615038
ENDP,2021-06-25,4.88,4.9,4.8679,4.8871,30082,4.8871,5.2373157880592425,5.414605830460248,-0.1772900424010055,-0.05716587522115966
ENDP,2021-06-24,4.75,4.7692,4.7,4.75,37817,4.75,5.300991385888196,5.456806296897067,-0.1558149110088713,-0.02713483342619819
ENDP,2021-06-23,4.77,4.78,4.75,4.78,24122,4.78,5.401171637867868,5.5133508006488325,-0.1121791627809649,0.0050351859694701025
ENDP,2021-06-22,5.1,5.125,5.08,5.125,55379,5.125,5.514111935662026,5.572018864700739,-0.0579069290387135,0.03433877315707887
ENDP,2021-06-21,5.18,5.19,5.16,5.16,36985,5.16,5.584859560327849,5.607780373876798,-0.0229208135489491,0.057400198706026966
ENDP,2021-06-18,5.38,5.4315,5.33,5.4315,294473,5.4315,5.66210675311473,5.6436028037869415,0.0185039493277887,0.07748045176977099
ENDP,2021-06-17,5.4,5.42,5.395,5.395,22362,5.395,5.704035253681045,5.660571028089897,0.0434642255911486,0.09222457738026656
ENDP,2021-06-16,5.42,5.46,5.4,5.42,89511,5.42,5.760223481623053,5.681816710337089,0.0784067712859641,0.10441466532754604
ENDP,2021-06-15,5.66,5.66,5.65,5.65,65250,5.65,5.822082296463608,5.702762047164056,0.1193202492995526,0.11091663883794148
ENDP,2021-06-14,6.21,6.24,6.19,6.24,112334,6.24,5.853369986729718,5.70698301093718,0.146386975792538,0.10881573622253868
ENDP,2021-06-11,6.07,6.08,6.06,6.078,36113,6.078,5.783073620680576,5.664341651812154,0.1187319688684223,0.09942292633003882
ENDP,2021-06-10,5.94,5.94,5.87,5.87,38876,5.87,5.729450642622499,5.631248983957127,0.0982016586653724,0.09459566569544295
ENDP,2021-06-09,5.69,5.75,5.69,5.75,23293,5.75,5.703896214008409,5.612148902673697,0.0917473113347115,0.09369416745296058
ENDP,2021-06-08,5.64,5.695,5.64,5.68,27655,5.68,5.695513707464483,5.601120814887593,0.0943928925768897,0.09418088148252281
ENDP,2021-06-07,5.45,5.46,5.42,5.44,49461,5.44,5.698334381548934,5.5948104800786,0.1035239014703339,0.09412787870893106
ENDP,2021-06-04,5.78,5.8,5.7501,5.77,19392,5.77,5.7453042691032845,5.607195318484887,0.1381089506183972,0.09177887301858034
ENDP,2021-06-03,5.93,5.94,5.9,5.94,20413,5.94,5.740814136212973,5.594170943963679,0.1466431922492939,0.08019635361862612
ENDP,2021-06-02,6.02,6.07,6.02,6.05,20189,6.05,5.704598524615332,5.566504619480773,0.1380939051345588,0.06358464396095918
ENDP,2021-06-01,5.96,5.99,5.94,5.99,39626,5.99,5.641798256363574,5.527824989039234,0.1139732673243392,0.044957328667559034
ENDP,2021-06-01,5.96,5.99,5.94,5.99,39626,5.99,5.578488848429678,5.490850988162373,0.0876378602673044,0.027703344003363987
ENDP,2021-05-28,5.85,5.94,5.83,5.93,79895,5.93,5.503668639053255,5.450919067215364,0.0527495718378911,0.012719714937378867
ENDP,2021-05-27,5.61,5.61,5.56,5.57,30097,5.57,5.426153846153847,5.412592592592593,0.0135612535612539,0.0027122507122507855
ENDP,2021-05-26,5.37,5.4,5.37,5.4,27854,5.4,5.4,5.4,0.0,0.0
