Symbol,Date,Open,High,Low,Close,Volume,RIOT SMA,RIOT spanTwelveEMA,RIOT spanTwntySixEMA,RIOT_x,RIOT_y
RIOT,2020-10-21,3.93,4.06,3.8,4.02,4799367,4.02,3.3352314515600785,3.1431479365741066,0.19208351498597145,0.07434921711727052
RIOT,2020-10-20,3.45,3.72,3.41,3.6689,3341018,3.6689,3.2107280791164565,3.072999771500036,0.13772830761642085,0.044915642650095185
RIOT,2020-10-19,3.32,3.44,3.26,3.3653,1587757,3.3653000000000004,3.1274240935012667,3.0253277532200378,0.10209634028122848,0.021712476408513877
RIOT,2020-10-16,3.37,3.37,3.25,3.3167,660746,3.3167000000000004,3.084173928683315,2.998129973477641,0.08604395520567376,0.0016165104403351067
RIOT,2020-10-15,3.1758,3.2352,3.0757,3.195,517524,3.1950000000000003,3.0418964611711905,2.972644371355853,0.06925208981533792,-0.019490350750999558
RIOT,2020-10-14,3.33,3.49,3.32,3.48,761475,3.4800000000000013,3.0140594541114067,2.9548559210643206,0.05920353304708659,-0.04167596089258382
RIOT,2020-10-13,3.46,3.47,3.22,3.31,1469632,3.3100000000000014,2.9293429912225717,2.912844394749466,0.01649859647310592,-0.06689583437750131
RIOT,2020-10-12,3.18,3.37,3.16,3.37,2352563,3.370000000000001,2.860132625990312,2.881071946329424,-0.0209393203391115,-0.087744442090153
RIOT,2020-10-09,3.15,3.15,3.03,3.0660000000000003,1390311,3.0660000000000016,2.7674294670794595,2.8419577020357782,-0.07452823495631833,-0.10444572252791326
RIOT,2020-10-08,2.77,2.83,2.725,2.75,973266,2.7500000000000013,2.7131439156393613,2.8240343181986405,-0.11089040255927872,-0.11192509442081186
RIOT,2020-10-07,2.57,2.63,2.5473,2.59,322261,2.5900000000000016,2.706442809391973,2.8299570636545317,-0.12351425426255867,-0.11218376738619502
RIOT,2020-10-06,2.66,2.67,2.6,2.6454,221653,2.645400000000002,2.727614229281422,2.849153628746893,-0.12153939946547165,-0.10935114566710409
RIOT,2020-10-05,2.63,2.65,2.57,2.6172,281007,2.617200000000002,2.742562270968953,2.865453919046645,-0.1228916480776916,-0.10630408221751231
RIOT,2020-10-02,2.53,2.61,2.5,2.585,646365,2.585000000000003,2.765355411145127,2.8853142325703764,-0.1199588214252496,-0.10215719075246738
RIOT,2020-10-01,2.71,2.74,2.6819,2.72,253742,2.720000000000004,2.7981473040806044,2.9093393711760065,-0.11119206709540208,-0.0977067830842718
RIOT,2020-09-30,2.73,2.7567,2.675,2.74,166000,2.740000000000004,2.8123559048225317,2.924486520870087,-0.1121306160475548,-0.09433546208148923
RIOT,2020-09-29,2.7,2.7319,2.66,2.72,249781,2.720000000000004,2.8255115238811745,2.939245442539694,-0.11373391865851935,-0.08988667358997271
RIOT,2020-09-28,2.79,2.79,2.71,2.75,519037,2.750000000000003,2.844695437314116,2.956785077942869,-0.11208964062875416,-0.08392486232283604
RIOT,2020-09-25,2.66,2.6943,2.6,2.6602,374956,2.6602000000000032,2.8619127895530463,2.973327884178299,-0.111415094625253,-0.07688366774635673
RIOT,2020-09-24,2.55,2.55,2.35,2.4911,1017662,2.4911000000000025,2.8985878421990545,2.998378114912563,-0.09979027271350828,-0.06825081102663276
RIOT,2020-09-23,2.9,2.92,2.85,2.8699,333346,2.8699000000000026,2.972676540780701,3.0389603641055687,-0.06628382332486682,-0.06036594560491387
RIOT,2020-09-22,2.95,2.96,2.835,2.915,577004,2.9150000000000023,2.9913631845590096,3.052485193234013,-0.061122008675003066,-0.05888647617492541
RIOT,2020-09-21,2.85,3.03,2.85,2.9401,629590,2.940100000000002,3.0052473999333755,3.0634840086927335,-0.058236608759358426,-0.05832759304990588
RIOT,2020-09-18,3.03,3.06,2.97,3.0135,320503,3.0135000000000014,3.017092381739444,3.0733547293881527,-0.05626234764870874,-0.05835033912254285
RIOT,2020-09-17,2.92,3.02,2.9,2.99,564543,2.990000000000001,3.0177455420557058,3.0781431077392054,-0.06039756568349874,-0.05887233699100137
RIOT,2020-09-16,3.02,3.03,2.96,3.0291,563216,3.029100000000001,3.022790186065835,3.0851945563583416,-0.06240437029250634,-0.058491029817876794
RIOT,2020-09-15,3.11,3.13,3.0301,3.04,540836,3.0400000000000014,3.0216429471687136,3.0896821208670087,-0.0680391736982946,-0.05751269469921929
RIOT,2020-09-14,3.0683,3.0683,2.8737,2.9989999999999997,836045,2.999000000000001,3.018305301199389,3.0936566905363696,-0.07535138933698038,-0.054881074949450354
RIOT,2020-09-11,2.86,2.9,2.8,2.81,523746,2.8100000000000014,3.0218153559629144,3.1012292257792797,-0.07941386981636489,-0.04976349635256773
RIOT,2020-09-10,3.01,3.14,3.0033,3.125,808827,3.1250000000000013,3.0603272388652627,3.124527563841622,-0.06420032497635919,-0.042350902986618325
RIOT,2020-09-09,2.88,3.01,2.88,2.9803,694298,2.980300000000001,3.0485685550225834,3.124489768948952,-0.0759212139263683,-0.036888547489183104
RIOT,2020-09-08,2.84,2.84,2.63,2.7977,1276078,2.797700000000001,3.0609810195721434,3.136024950464868,-0.07504393089272421,-0.027130380879886697
RIOT,2020-09-08,2.84,2.84,2.63,2.7977,1276078,2.7977000000000016,3.108850295857988,3.1630909465020576,-0.05424065064406936,-0.015151993376677206
RIOT,2020-09-04,3.08,3.14,2.85,2.8801,1691260,2.880100000000001,3.1654230769230765,3.1923222222222223,-0.026899145299145392,-0.005379829059829167
RIOT,2020-09-03,3.12,3.29,3.09,3.2173,1240330,3.217300000000001,3.2173,3.2173,0.0,0.0
