Symbol,Date,Open,High,Low,Close,Volume,FBIO SMA,FBIO spanTwelveEMA,FBIO spanTwntySixEMA,FBIO_x,FBIO_y
FBIO,2020-10-21,2.63,2.65,2.5801,2.6235,95476,2.6235,3.1438773399384106,3.539158796520676,-0.3952814565822656,-0.25185554323634674
FBIO,2020-10-20,2.62,2.6822,2.55,2.6122,153275,2.6122,3.238491401745393,3.6124115002423305,-0.3739200984969364,-0.21599906489986698
FBIO,2020-10-19,2.8,2.8129,2.7,2.705,211159,2.705,3.352362565699102,3.6924284202617166,-0.3400658545626145,-0.17651880650059942
FBIO,2020-10-16,2.74,2.81,2.7249,2.735,168967,2.7349999999999994,3.4700648503716662,3.771422693882654,-0.3013578435109876,-0.13563204448509564
FBIO,2020-10-15,2.8,2.81,2.66,2.71,353116,2.7099999999999995,3.6037130049846966,3.8543365093932658,-0.2506235044085696,-0.09420059472862266
FBIO,2020-10-14,3.06,3.07,2.96,3.02,147661,3.02,3.7662062786182777,3.945883430144727,-0.17967715152644947,-0.05509486730863604
FBIO,2020-10-13,3.1,3.11,2.85,2.9736,759925,2.973599999999999,3.9018801474579647,4.019954104556305,-0.11807395709834045,-0.023949296254182677
FBIO,2020-10-12,3.0,3.4,2.99,3.36,1427301,3.359999999999999,4.070658356086685,4.1036624329208085,-0.03300407683412398,-0.00041813104314323245
FBIO,2020-10-09,4.4888,4.58,4.18,4.24,531949,4.24,4.1998689662842645,4.163155427554474,0.03671353872979033,0.007728355404601733
FBIO,2020-10-08,4.46,4.7,4.45,4.66,875081,4.66,4.192572414699585,4.1570078617588315,0.03556455294075267,0.00048205957330458345
FBIO,2020-10-07,4.19,4.24,4.14,4.22,69419,4.219999999999999,4.1075855810086015,4.116768490699538,-0.0091829096909386,-0.00828856376855766
FBIO,2020-10-06,4.22,4.34,4.12,4.17,243806,4.169999999999999,4.087146595737437,4.108509969955502,-0.021363374218065445,-0.00806497728796287
FBIO,2020-10-05,4.02,4.07,3.9907,4.0211,212866,4.021099999999999,4.072082340416971,4.103590767551943,-0.031508427134971484,-0.004740378055437226
FBIO,2020-10-02,3.9,4.13,3.85,4.06,231603,4.06,4.08135185685642,4.110190028956098,-0.02883817209967798,0.001951634214446561
FBIO,2020-10-01,4.05,4.08,3.967,4.03,101910,4.03,4.085234012648497,4.114205231272587,-0.028971218624088912,0.009649085792977697
FBIO,2020-09-30,3.95,4.02,3.91,4.0195,62394,4.0195,4.09527656040277,4.120941649774393,-0.02566508937162304,0.01930416189724457
FBIO,2020-09-29,3.95,3.95,3.82,3.88,105952,3.88,4.109054116839636,4.129056981756344,-0.020002864916707,0.030546474714461473
FBIO,2020-09-28,4.1,4.1,3.87,3.8895,296306,3.8895,4.1507003199013885,4.148981540296852,0.001718779604537701,0.04318380962225381
FBIO,2020-09-25,3.8339999999999996,3.92,3.8117,3.9,114889,3.9,4.198191287156187,4.1697400635206,0.028451223635586945,0.053550067126683046
FBIO,2020-09-24,4.0,4.0,3.7,3.87,337573,3.870000000000001,4.252407884820949,4.191319268602248,0.061088616218700764,0.05982477799945707
FBIO,2020-09-23,4.42,4.45,4.28,4.2924,127081,4.2924,4.3219365911520295,4.217024810090428,0.10491178106160247,0.059508818444646144
FBIO,2020-09-22,4.72,4.74,4.43,4.48,247567,4.480000000000001,4.3273068804524,4.210994794897663,0.11631208555473815,0.048158077790407275
FBIO,2020-09-21,4.75,4.75,4.59,4.7364,322218,4.7364,4.2995444950801085,4.189474378489475,0.11007011659063347,0.031119575849324774
FBIO,2020-09-18,4.49,4.575,4.4601,4.54,187498,4.539999999999999,4.2201162214583094,4.145720328768633,0.07439589268967772,0.011381940663997591
FBIO,2020-09-17,4.32,4.435,4.23,4.425,157128,4.425,4.1619555344507315,4.114177955070123,0.04777757938060745,-0.004371547342422221
FBIO,2020-09-16,4.26,4.42,4.26,4.3909,171212,4.390899999999999,4.114129267987227,4.0893121914757335,0.024817076511493674,-0.01740882902317986
FBIO,2020-09-15,4.38,4.4,4.12,4.22,314569,4.219999999999999,4.063807316712177,4.065185166793793,-0.0013778500816155061,-0.027965305406848242
FBIO,2020-09-14,4.18,4.26,4.0618,4.22,237752,4.219999999999998,4.035408647023481,4.052799980137296,-0.0173913331138138,-0.03461216923815642
FBIO,2020-09-11,4.13,4.36,4.13,4.24,589633,4.2399999999999975,4.001846582845934,4.03942397854828,-0.0375773957023462,-0.038917378269241854
FBIO,2020-09-10,3.9,3.98,3.89,3.94,89600,3.9399999999999977,3.9585459615451946,4.023377896832143,-0.0648319352869482,-0.03925237391096577
FBIO,2020-09-09,3.76,3.92,3.7575,3.89,131531,3.8899999999999983,3.961917954553412,4.030048128578715,-0.06813017402530264,-0.03285748356697016
FBIO,2020-09-08,3.66,3.77,3.6,3.7444,136791,3.7443999999999984,3.974993946290396,4.041251978865011,-0.06625803257461492,-0.024039310952387035
FBIO,2020-09-08,3.66,3.77,3.6,3.7444,136791,3.7443999999999984,4.016920118343196,4.065000137174212,-0.04808001883101642,-0.013484630546829949
FBIO,2020-09-04,3.92,3.9589999999999996,3.8,3.81,137080,3.8099999999999983,4.066469230769231,4.090648148148149,-0.024178917378917756,-0.004835783475783551
FBIO,2020-09-03,4.07,4.14,4.0001,4.1131,134448,4.1130999999999975,4.1131,4.1131,0.0,0.0
