Symbol,Date,Open,High,Low,Close,Volume,GALT SMA,GALT spanTwelveEMA,GALT spanTwntySixEMA,GALT_x,GALT_y
GALT,2021-08-06,3.19,3.269,3.17,3.17,9182,3.17,2.9920440789341147,3.015830076960691,-0.0237859980265762,-0.09394291273555266
GALT,2021-08-05,3.19,3.19,3.17,3.17,15758,3.17,2.959688456922136,3.003496483117546,-0.0438080261954105,-0.11148214141279676
GALT,2021-08-04,2.96,3.0,2.96,3.0,13995,3.0,2.921449994544342,2.9901762017669498,-0.0687262072226078,-0.1284006702171434
GALT,2021-08-03,3.24,3.24,3.16,3.2009,91525,3.2009,2.9071681753705856,2.989390297908306,-0.0822221225377202,-0.1433192859657773
GALT,2021-08-02,3.35,3.55,3.26,3.3373,324752,3.3373,2.8537623890743284,2.9724695217409702,-0.1187071326666417,-0.15859357682279157
GALT,2021-07-30,2.64,2.64,2.64,2.64,2221,2.64,2.765846459815115,2.943283083480248,-0.1774366236651325,-0.168565187861829
GALT,2021-07-29,2.71,2.71,2.7,2.7,1275,2.7,2.7887276343269543,2.967545730158668,-0.1788180958317133,-0.166347328911003
GALT,2021-07-28,2.65,2.66,2.58,2.6,9244,2.6,2.80485993147731,2.9889493885713607,-0.1840894570940507,-0.16322963718082528
GALT,2021-07-27,2.72,2.74,2.72,2.72,9753,2.72,2.842107191745912,3.0200653396570694,-0.1779581479111573,-0.15801468220251888
GALT,2021-07-26,2.67,2.67,2.67,2.67,2447,2.67,2.8643084993360777,3.044070566829635,-0.1797620674935571,-0.15302881577535923
GALT,2021-07-23,2.78,2.78,2.78,2.78,3630,2.78,2.899637317397183,3.073996212176006,-0.1743588947788228,-0.14634550284580974
GALT,2021-07-22,2.83,2.83,2.8,2.8,1323,2.8,2.921389556923944,3.0975159091500863,-0.1761263522261424,-0.13934215486255647
GALT,2021-07-21,2.9,2.91,2.87,2.87,3090,2.87,2.9434603854555697,3.1213171818820933,-0.1778567964265236,-0.13014610552165998
GALT,2021-07-20,2.7,2.73,2.7,2.73,3407,2.73,2.956816819174764,3.1414225564326608,-0.1846057372578968,-0.11821843279544407
GALT,2021-07-19,2.55,2.5708,2.55,2.5708,15359,2.5708,2.998056240842903,3.1743363609472737,-0.1762801201043706,-0.10162160667983086
GALT,2021-07-16,2.6,2.6,2.55,2.56,24474,2.56,3.07573919372343,3.222619269823056,-0.1468800760996247,-0.0829569783236959
GALT,2021-07-15,2.74,2.77,2.7,2.76,27652,2.76,3.1695099562186,3.2756288114088994,-0.1061188551902994,-0.06697620387971347
GALT,2021-07-14,2.95,3.0,2.95,2.9984,47326,2.9984,3.243966311894709,3.316879116321611,-0.072912804426902,-0.05719054105206699
GALT,2021-07-13,3.19,3.21,3.15,3.2066,18708,3.2066,3.2886147322392016,3.34235744562734,-0.053742713388138,-0.053259975208358214
GALT,2021-07-12,3.32,3.34,3.27,3.27,136454,3.27,3.303526501737238,3.3532180412775268,-0.0496915395402886,-0.053139290663413136
GALT,2021-07-09,3.96,4.04,3.85,3.94,1147775,3.94,3.3096222293258277,3.359875484579729,-0.0502532552539016,-0.05400122844419426
GALT,2021-07-08,2.8,2.84,2.7915,2.84,9420,2.84,3.19500808920325,3.3134655233461072,-0.1184574341428565,-0.05493822174176752
GALT,2021-07-07,2.9,2.9,2.86,2.86,4729,2.86,3.2595550145129324,3.351342765213796,-0.0917877507008633,-0.03905841864149513
GALT,2021-07-06,3.17,3.17,3.17,3.17,917,3.17,3.3322013807880118,3.390650186430899,-0.0584488056428877,-0.025876085626652976
GALT,2021-07-06,3.17,3.17,3.17,3.17,917,3.17,3.361692540931286,3.408302201345371,-0.0466096604140848,-0.017732905622594382
GALT,2021-07-02,3.27,3.36,3.27,3.3,1343,3.3,3.39654573019152,3.4273663774530005,-0.0308206472614807,-0.010513716924721759
GALT,2021-07-01,3.21,3.2117,3.21,3.2117,5835,3.2117,3.414099499317251,3.4375556876492404,-0.0234561883319894,-0.005436984340532022
GALT,2021-06-30,3.51,3.51,3.4,3.4,8358,3.4,3.450899408284024,3.45562414266118,-0.0047247343771563,-0.0009321833426676564
GALT,2021-06-29,3.53,3.53,3.46,3.461,11808,3.461,3.460153846153846,3.460074074074074,7.97720797720558e-05,1.595441595441116e-05
GALT,2021-06-28,3.45,3.46,3.45,3.46,3892,3.46,3.46,3.46,0.0,0.0
