Symbol,Date,Open,High,Low,Close,Volume,ADAP SMA,ADAP spanTwelveEMA,ADAP spanTwntySixEMA,ADAP_x,ADAP_y
ADAP,2021-08-06,3.5,3.535,3.5,3.535,2167,3.535,3.613467767967388,3.780038333459393,-0.1665705654920048,-0.16203349179824034
ADAP,2021-08-05,3.46,3.46,3.46,3.46,7977,3.46,3.6277346348705497,3.799641400136145,-0.1719067652655952,-0.16089922337479906
ADAP,2021-08-04,3.49,3.49,3.47,3.47,3283,3.47,3.65823184121065,3.8268127121470368,-0.1685808709363874,-0.1581473379021
ADAP,2021-08-03,3.58,3.6,3.58,3.6,8000,3.6,3.6924558123398574,3.8553577291188,-0.1629019167789414,-0.15553895464352824
ADAP,2021-08-02,3.655,3.655,3.58,3.58,12553,3.58,3.7092659600380142,3.875786347448304,-0.1665203874102894,-0.1536982141096746
ADAP,2021-07-30,3.57,3.58,3.5068,3.57,9725,3.57,3.732768861863108,3.899449255244168,-0.1666803933810596,-0.15049267078452078
ADAP,2021-07-29,3.69,3.7,3.69,3.7,4502,3.7,3.762363200383673,3.925805195663701,-0.1634419952800279,-0.14644574013538592
ADAP,2021-07-28,3.55,3.5812,3.55,3.5812,2779,3.5812,3.773701964089796,3.9438696113167975,-0.1701676472270019,-0.14219667634922542
ADAP,2021-07-27,3.51,3.51,3.51,3.51,3571,3.51,3.808702321197031,3.972883180222141,-0.1641808590251101,-0.1352039336297814
ADAP,2021-07-26,3.59,3.61,3.59,3.6,3526,3.6,3.863011834141946,4.009913834639913,-0.1469020004979668,-0.12795970228094922
ADAP,2021-07-23,3.83,3.84,3.81,3.81,6014,3.81,3.9108321676223,4.042706941411105,-0.1318747737888053,-0.12322412772669478
ADAP,2021-07-22,3.98,3.98,3.98,3.98,4292,3.98,3.929165289008172,4.061323496723994,-0.1321582077158218,-0.12106146621116715
ADAP,2021-07-21,3.95,3.95,3.95,3.95,4503,3.95,3.9199226142823855,4.067829376461914,-0.1479067621795282,-0.11828728083500334
ADAP,2021-07-20,3.67,3.6869,3.67,3.6869,2966,3.6869,3.9144539986973648,4.077255726578867,-0.1628017278815026,-0.1108824104988721
ADAP,2021-07-19,3.65,3.65,3.65,3.65,5036,3.65,3.955827453005977,4.108484184705176,-0.1526567316991993,-0.09790258115321446
ADAP,2021-07-16,3.79,3.83,3.79,3.8,15297,3.8,4.011432444461609,4.14516291948159,-0.1337304750199814,-0.08421404351671824
ADAP,2021-07-15,3.72,3.72,3.72,3.72,3152,3.72,4.049874707090993,4.172775953040118,-0.1229012459491247,-0.07183493564090243
ADAP,2021-07-14,3.88,3.9,3.88,3.9,1951,3.9,4.109851926562082,4.208998029283327,-0.099146102721245,-0.05906835806384683
ADAP,2021-07-13,3.94,3.94,3.94,3.94,2229,3.94,4.148006822300642,4.233717871625993,-0.0857110493253507,-0.04904892189949728
ADAP,2021-07-12,4.13,4.13,4.1,4.11,5522,4.11,4.185826244537123,4.257215301356073,-0.0713890568189503,-0.0398833900430339
ADAP,2021-07-09,4.07,4.07,4.07,4.07,3648,4.07,4.199612834452963,4.268992525464559,-0.069379691011596,-0.03200697334905478
ADAP,2021-07-08,3.89,3.89,3.87,3.87,5712,3.87,4.223178804353502,4.284911927501724,-0.0617331231482216,-0.022663793933419468
ADAP,2021-07-07,4.17,4.17,4.17,4.17,2005,4.17,4.287393132417775,4.318104881701862,-0.0307117492840864,-0.01289646162971892
ADAP,2021-07-06,4.27,4.275,4.21,4.2384,8010,4.2384,4.308737338311916,4.3299532722380105,-0.0212159339260944,-0.00844263971612703
ADAP,2021-07-06,4.27,4.275,4.21,4.2384,8010,4.2384,4.32152594527772,4.337277534017051,-0.0157515887393318,-0.005249316163635176
ADAP,2021-07-02,4.37,4.37,4.301,4.301,4398,4.301,4.336639753510032,4.345187736738415,-0.0085479832283832,-0.0026237480197112417
ADAP,2021-07-01,4.27,4.27,4.27,4.27,2386,4.27,4.343119708693674,4.348722755677488,-0.0056030469838139,-0.0011426892175432429
ADAP,2021-06-30,4.4,4.4,4.39,4.39,6200,4.39,4.356414201183433,4.355020576131687,0.0013936250517456,-2.75997759755598e-05
ADAP,2021-06-29,4.38,4.38,4.3,4.33,12007,4.33,4.350307692307693,4.352222222222222,-0.0019145299145293,-0.00038290598290586787
ADAP,2021-06-28,4.35,4.354,4.33,4.354,4866,4.354,4.354,4.354,0.0,0.0
