Symbol,Date,Open,High,Low,Close,Volume,CERS SMA,CERS spanTwelveEMA,CERS spanTwntySixEMA,CERS_x,CERS_y
CERS,2021-08-06,6.1823,6.22,6.1823,6.1923,39126,6.1923,5.438802693670615,5.362700132127576,0.0761025615430393,-0.09115270232663827
CERS,2021-08-05,6.08,6.12,6.06,6.08,84706,6.08,5.301803183428909,5.296332142697781,0.0054710407311278,-0.13296651829405765
CERS,2021-08-04,5.85,5.92,5.82,5.9099,187940,5.9099,5.160312853143257,5.233638714113604,-0.0733258609703471,-0.16757590805035402
CERS,2021-08-03,5.1,5.1,5.06,5.07,9876,5.07,5.0240242809874855,5.179537811242692,-0.1555135302552068,-0.19113841982035573
CERS,2021-08-02,5.14,5.14,5.04,5.05,11535,5.05,5.015665059348846,5.188300836142108,-0.1726357767932613,-0.20004464221164295
CERS,2021-07-30,5.03,5.03,4.99,5.01,5298,5.01,5.009422342866818,5.199364903033476,-0.1899425601666573,-0.20689685856623813
CERS,2021-07-29,4.97,4.99,4.97,4.99,6388,4.99,5.0093173142971485,5.2145140952761535,-0.2051967809790049,-0.2111354331661333
CERS,2021-07-28,4.79,4.8167,4.79,4.8167,8675,4.8167,5.012829553260267,5.232475222898246,-0.2196456696379787,-0.2126200962129154
CERS,2021-07-27,4.79,4.82,4.79,4.8,10994,4.8,5.048489472034861,5.265737240730106,-0.2172477686952447,-0.21086370285664952
CERS,2021-07-26,4.99,4.99,4.96,4.965,11565,4.965,5.093669376041199,5.302996219988515,-0.2093268439473155,-0.20926768639700066
CERS,2021-07-23,5.06,5.11,5.0,5.07,12108,5.07,5.11706380804869,5.330035917587597,-0.2129721095389065,-0.20925289700942196
CERS,2021-07-22,5.07,5.15,5.07,5.12,11236,5.12,5.125620864057543,5.3508387909946045,-0.225217926937062,-0.20832309387705078
CERS,2021-07-21,5.04,5.0792,5.04,5.0792,10495,5.0792,5.126642839340732,5.369305894274173,-0.2426630549334412,-0.20409938561204818
CERS,2021-07-20,4.95,4.98,4.95,4.97,7655,4.97,5.135268810129955,5.3925143658161065,-0.2572455556861515,-0.19445846828170013
CERS,2021-07-19,4.79,4.8,4.78,4.79,22328,4.79,5.165317684699038,5.426315515081396,-0.2609978303823581,-0.17876169643058729
CERS,2021-07-16,4.81,4.84,4.715,4.795,23598,4.795,5.233557263735227,5.477220756287908,-0.243663492552681,-0.15820266294264457
CERS,2021-07-15,4.89,4.92,4.88,4.88,11800,4.88,5.313294948050722,5.531798416790941,-0.2185034687402183,-0.13683745554013543
CERS,2021-07-14,5.07,5.08,5.06,5.065,13467,5.065,5.392075847696309,5.583942290134216,-0.1918664424379068,-0.11642095224011471
CERS,2021-07-13,5.11,5.13,5.11,5.12,8684,5.12,5.451544183641093,5.625457673344953,-0.1739134897038603,-0.09755957969066667
CERS,2021-07-12,5.26,5.27,5.23,5.24,28065,5.24,5.511824944303109,5.665894287212549,-0.1540693429094393,-0.07847110218736825
CERS,2021-07-09,5.25,5.25,5.18,5.18,26941,5.18,5.561247661449129,5.699965830189552,-0.1387181687404233,-0.059571542006850484
CERS,2021-07-08,5.11,5.12,5.05,5.06,85363,5.06,5.630565418076243,5.741563096604716,-0.1109976785284736,-0.03978488532345727
CERS,2021-07-07,5.46,5.46,5.43,5.44,16342,5.44,5.734304584999196,5.796088144333094,-0.0617835593338984,-0.02198168702220317
CERS,2021-07-06,5.59,5.59,5.56,5.57,27708,5.57,5.787814509544504,5.824575195879741,-0.0367606863352376,-0.012031218944279345
CERS,2021-07-06,5.59,5.59,5.56,5.57,27708,5.57,5.827417147643504,5.84494121155012,-0.0175240639066158,-0.005848852096539988
CERS,2021-07-02,6.1244,6.1244,5.92,6.03,25923,6.03,5.874220265396869,5.866936508474129,0.0072837569227397,-0.002930049144021017
CERS,2021-07-01,5.91,5.95,5.895,5.94,96511,5.94,5.845896677287209,5.85389142915206,-0.0079947518648504,-0.0054835006607112085
CERS,2021-06-30,5.67,5.73,5.67,5.71,26691,5.71,5.82878698224852,5.847002743484224,-0.0182157612357043,-0.004855687859676401
CERS,2021-06-29,5.77,5.78,5.76,5.77,9105,5.77,5.850384615384615,5.857962962962962,-0.007578347578347,-0.0015156695156694157
CERS,2021-06-28,5.86,5.89,5.85,5.865,23292,5.865,5.865,5.865,0.0,0.0
