Symbol,Date,Open,High,Low,Close,Volume,GENE SMA,GENE spanTwelveEMA,GENE spanTwntySixEMA,GENE_x,GENE_y
GENE,2021-08-06,3.44,3.44,3.37,3.37,3018,3.37,3.496685512935393,3.660365936991213,-0.16368042405582,-0.16188032471419184
GENE,2021-08-05,3.4,3.4,3.4,3.4,3161,3.4,3.5197192425600097,3.6835952119505104,-0.1638759693905007,-0.16143029987878477
GENE,2021-08-04,3.44,3.46,3.44,3.46,4394,3.46,3.5414863775709207,3.7062828289065513,-0.1647964513356306,-0.16081888250085574
GENE,2021-08-03,3.38,3.38,3.38,3.38,1855,3.38,3.5563020825838154,3.725985455219075,-0.16968337263526,-0.159824490292162
GENE,2021-08-02,3.37,3.37,3.37,3.37,760,3.37,3.5883570066899635,3.7536642916366016,-0.1653072849466381,-0.15735976970638757
GENE,2021-07-30,3.49,3.4999,3.47,3.47,5915,3.47,3.628058280633593,3.78435743496753,-0.1562991543339369,-0.15537289089632492
GENE,2021-07-29,3.48,3.48,3.4404,3.4404,1792,3.4404,3.6567961498397006,3.809506029764933,-0.152709879925232,-0.1551413250369219
GENE,2021-07-28,3.49,3.5196,3.43,3.4901,7606,3.4901,3.6961409043560094,3.839034512146127,-0.1428936077901168,-0.15574918631484427
GENE,2021-07-27,4.02,4.09,4.0,4.0499,100084,4.0499,3.733602886966194,3.866949273117817,-0.1333463861516231,-0.1589630809460259
GENE,2021-07-26,3.56,3.56,3.56,3.56,2314,3.56,3.676094320960048,3.8523132149672423,-0.1762188940071953,-0.16536725464462662
GENE,2021-07-23,3.64,3.64,3.62,3.62,998,3.62,3.69720237931642,3.8756982721646223,-0.1784958928482027,-0.16265434480398466
GENE,2021-07-22,3.66,3.68,3.66,3.68,3027,3.68,3.711239175555768,3.896154133937792,-0.184914958382024,-0.15869395779293022
GENE,2021-07-21,3.68,3.68,3.65,3.65,2975,3.65,3.716919025656817,3.9134464646528153,-0.1965274389959983,-0.15213870764565676
GENE,2021-07-20,3.52,3.55,3.5,3.5,780,3.5,3.729086121230784,3.93452218182504,-0.205436060594256,-0.14104152480807136
GENE,2021-07-19,3.42,3.5155,3.42,3.44,5166,3.44,3.770738143272745,3.969283956371044,-0.1985458130982991,-0.12494289086152521
GENE,2021-07-16,3.43,3.43,3.41,3.41,310,3.41,3.830872351140516,4.011626672880727,-0.1807543217402107,-0.10654216030233173
GENE,2021-07-15,3.63,3.63,3.63,3.63,362,3.63,3.907394596802428,4.059756806711185,-0.1523622099087571,-0.08798911994286196
GENE,2021-07-14,3.63,3.63,3.63,3.63,1628,3.63,3.9578299780392334,4.094137351248079,-0.136307373208846,-0.07189584745138816
GENE,2021-07-13,3.66,3.66,3.6392,3.6392,1657,3.6392,4.0174354285918215,4.131268339347926,-0.1138329107561046,-0.05579296601202371
GENE,2021-07-12,3.84,3.84,3.84,3.84,2183,3.84,4.086205506517607,4.17063380649576,-0.0844282999781533,-0.04128297982600346
GENE,2021-07-09,4.0,4.0,3.94,3.9999,3154,3.9999,4.130970144066263,4.197084511015421,-0.0661143669491588,-0.030496649787965978
GENE,2021-07-08,3.78,3.8316,3.75,3.805,2197,3.805,4.154801079351038,4.212859271896655,-0.0580581925456176,-0.02159222049766798
GENE,2021-07-07,4.08,4.08,4.08,4.08,269,4.08,4.218401275596681,4.245488013648387,-0.0270867380517065,-0.012475727485680566
GENE,2021-07-06,4.2,4.21,4.18,4.21,2145,4.21,4.243565143886986,4.258727054740258,-0.0151619108532718,-0.008822974844174061
GENE,2021-07-06,4.2,4.21,4.18,4.21,2145,4.21,4.249667897320983,4.262625219119479,-0.0129573217984955,-0.007238240841899602
GENE,2021-07-02,4.28,4.28,4.28,4.28,461,4.28,4.256880242288435,4.266835236649037,-0.0099549943606014,-0.005808470602750623
GENE,2021-07-01,4.24,4.24,4.21,4.2104,2289,4.2104,4.252676649977242,4.265782055580959,-0.0131054056037172,-0.004771839663287921
GENE,2021-06-30,4.22,4.22,4.2,4.2,741,4.2,4.260363313609468,4.270212620027436,-0.0098493064179674,-0.0026884481781806004
GENE,2021-06-29,4.29,4.29,4.2237,4.2237,4469,4.2237,4.271338461538462,4.27582962962963,-0.0044911680911683,-0.0008982336182336682
GENE,2021-06-28,4.27,4.35,4.27,4.28,4971,4.28,4.28,4.28,0.0,0.0
