Symbol,Date,Open,High,Low,Close,Volume,NGD SMA,NGD spanTwelveEMA,NGD spanTwntySixEMA,NGD_x,NGD_y
NGD,2021-08-06,1.55,1.5545,1.53,1.53,96451,1.53,1.6206207915333368,1.661915781577715,-0.0412949900443782,-0.04356208811524842
NGD,2021-08-05,1.59,1.5999,1.59,1.5999,32513,1.5999,1.6370972990848525,1.6724690441039325,-0.0353717450190798,-0.044128862632965976
NGD,2021-08-04,1.7,1.71,1.6937,1.7068,42043,1.7068,1.6438604443730074,1.678274567632247,-0.0344141232592396,-0.046318142036437464
NGD,2021-08-03,1.63,1.64,1.62,1.625,54647,1.625,1.6324168888044632,1.6759925330428267,-0.0435756442383634,-0.04929414673073691
NGD,2021-08-02,1.66,1.66,1.66,1.66,60029,1.66,1.6337654140416384,1.6800719356862528,-0.0463065216446143,-0.05072377235383027
NGD,2021-07-30,1.65,1.65,1.64,1.65,46646,1.65,1.6289954893219365,1.681677690541153,-0.0526822012192165,-0.051828085031134244
NGD,2021-07-29,1.64,1.6499,1.64,1.6499,109975,1.6499,1.6251764873804704,1.6842119057844451,-0.0590354184039747,-0.05161455598411368
NGD,2021-07-28,1.54,1.54,1.523,1.523,18672,1.523,1.6206813032678284,1.6869568582472008,-0.0662755549793723,-0.049759340379148406
NGD,2021-07-27,1.57,1.58,1.56,1.57,55797,1.57,1.6384415402256154,1.700073406906977,-0.0616318666813615,-0.045630286729092424
NGD,2021-07-26,1.54,1.55,1.54,1.54,24790,1.54,1.6508854566302729,1.710479279459535,-0.059593822829262,-0.04162989174102514
NGD,2021-07-23,1.58,1.59,1.58,1.59,20032,1.59,1.6710464487448675,1.7241176218162977,-0.0530711730714299,-0.037138908968965906
NGD,2021-07-22,1.67,1.68,1.65,1.655,50586,1.655,1.68578216669848,1.7348470315616016,-0.0490648648631215,-0.03315584294334984
NGD,2021-07-21,1.56,1.58,1.56,1.5722,60115,1.5722,1.6913789242800217,1.7412347940865298,-0.0498558698065081,-0.029178587463406912
NGD,2021-07-20,1.63,1.63,1.6113,1.6113,43120,1.6113,1.713047819603662,1.7547575776134523,-0.0417097580097902,-0.024009266877631604
NGD,2021-07-19,1.59,1.61,1.58,1.59,183665,1.59,1.7315474231679644,1.7662341838225284,-0.034686760654564,-0.01958414409459194
NGD,2021-07-16,1.7,1.72,1.7,1.71,77523,1.71,1.7572833182894123,1.7803329185283308,-0.0230496002389184,-0.015808489954598923
NGD,2021-07-15,1.75,1.7582,1.74,1.75,28581,1.75,1.7658802852511235,1.785959552010597,-0.0200792667594733,-0.01399821238351904
NGD,2021-07-14,1.78,1.78,1.76,1.775,153284,1.775,1.7687676098422371,1.788836316171445,-0.0200687063292077,-0.012477948789530404
NGD,2021-07-13,1.71,1.71,1.7,1.7,18361,1.7,1.7676344479953712,1.7899432214651605,-0.0223087734697893,-0.010580259404611063
NGD,2021-07-12,1.74,1.74,1.73,1.73,57770,1.73,1.779931620358166,1.7971386791823731,-0.017207058824207,-0.007648130888316498
NGD,2021-07-09,1.7,1.7101,1.7,1.7101,29631,1.7101,1.7890100967869236,1.802509773516963,-0.0134996767300394,-0.005258398904343863
NGD,2021-07-08,1.76,1.77,1.7411,1.75,44060,1.75,1.8033573871118187,1.80990255539832,-0.0065451682865014,-0.003198079447919955
NGD,2021-07-07,1.8,1.8,1.79,1.794,24270,1.794,1.8130587302230583,1.814694759830186,-0.0016360296071273,-0.002361307238274643
NGD,2021-07-06,1.83,1.8382,1.825,1.838,91946,1.838,1.8165239538999784,1.8163503406166008,0.0001736132833773,-0.002542626646061401
NGD,2021-07-06,1.83,1.8382,1.825,1.838,91946,1.838,1.8126192182454288,1.814618367865929,-0.0019991496205002,-0.003221686628421155
NGD,2021-07-02,1.8,1.82,1.8,1.8099,60487,1.8099,1.8080045306536885,1.8127478372952035,-0.0047433066415147,-0.003527320880401425
NGD,2021-07-01,1.85,1.85,1.835,1.84,23010,1.84,1.80765989986345,1.8129756642788195,-0.0053157644153694,-0.003223324440123028
NGD,2021-06-30,1.77,1.78,1.7514,1.7608,32953,1.7608,1.8017798816568047,1.810813717421125,-0.0090338357643202,-0.0027002144463114334
NGD,2021-06-29,1.77,1.77,1.74,1.75,46097,1.75,1.8092307692307688,1.8148148148148149,-0.0055840455840456,-0.0011168091168092253
NGD,2021-06-28,1.81,1.82,1.8,1.82,17920,1.82,1.82,1.82,0.0,0.0
