Symbol,Date,Open,High,Low,Close,Volume
AAPL,2020-08-21,476.96,483.39,476.96,483.02,7785577
AAPL,2020-08-20,463.02,469.69,462.9335,469.02,4391060
AAPL,2020-08-19,463.96,466.3765,462.47,464.651,3845771
AAPL,2020-08-18,457.4,462.0,456.72,458.48,3551482
AAPL,2020-08-17,464.16,464.36,460.69,461.85,3739435
AAPL,2020-08-14,458.97,459.5799,453.69,455.52,5250328
AAPL,2020-08-13,457.77,460.48,456.0401,457.92,6305863
AAPL,2020-08-12,441.75,445.58,441.19,445.275,4793705
AAPL,2020-08-11,447.7,449.93,444.81,447.485,4211731
AAPL,2020-08-10,450.26,455.1,447.86,449.7076,8305188
AAPL,2020-08-07,452.77,453.94,449.04,452.5049,6061169
AAPL,2020-08-06,441.62,444.91,439.19,444.24,4372274
AAPL,2020-08-05,437.61,441.57,435.59,440.35,4590179
AAPL,2020-08-04,436.53,439.38,433.55,438.11,5508865
AAPL,2020-08-03,433.23,444.72,431.57,442.18,13996827
AAPL,2020-07-31,411.5,412.0,403.3,410.5,13714216
AAPL,2020-07-30,376.74,380.18,375.26,375.96,2916395
AAPL,2020-07-29,375.0,377.7,374.9,377.05,2548762
AAPL,2020-07-28,377.47,378.1986,373.93,374.99,3201349
AAPL,2020-07-27,374.87,379.5,373.96,377.7,4921220
AAPL,2020-07-24,363.79,365.07,356.58,362.26,8929973
AAPL,2020-07-23,387.99,388.31,385.89,386.7,2249997
AAPL,2020-07-22,386.67,391.23,386.67,390.63,2981372
AAPL,2020-07-21,396.69,397.0,392.47,394.45,3436444
AAPL,2020-07-20,385.665,386.23,384.25,385.48,2083068
AAPL,2020-07-17,387.95,388.59,384.9,386.3861,3406261
AAPL,2020-07-16,386.25,389.62,386.08,387.045,3086087
AAPL,2020-07-15,395.99,396.99,392.35,394.43,5176948
AAPL,2020-07-14,379.3,386.45,378.31,381.55,5521587
AAPL,2020-07-13,389.11,394.75,388.3501,393.74,4912155
