Symbol,Date,Open,High,Low,Close,Volume,OCX SMA,OCX spanTwelveEMA,OCX spanTwntySixEMA,OCX_x,OCX_y
OCX,2020-07-20,1.44,1.45,1.3502,1.38,171121,1.38,1.38,1.38,0.0,0.0
OCX,2020-07-17,1.45,1.48,1.4,1.41,135643,1.41,1.3846153846153846,1.3822222222222218,0.0023931623931625623,0.00047863247863251247
OCX,2020-07-16,1.3,1.32,1.28,1.306,76345,1.3060000000000005,1.3725207100591716,1.376576131687243,-0.004055421628071043,-0.00042817834270819866
OCX,2020-07-15,1.28,1.28,1.25,1.26,24463,1.2600000000000002,1.3552098315885297,1.367940862673373,-0.012731031084843192,-0.0028887488911351973
OCX,2020-07-14,1.26,1.27,1.22,1.23,123369,1.2300000000000002,1.33594678057491,1.3577230209938638,-0.021776240418953874,-0.0066662471966989325
OCX,2020-07-13,1.29,1.31,1.25,1.2825,103513,1.2825000000000002,1.3277241989480009,1.3521509453646887,-0.02442674641668785,-0.010218347040696716
OCX,2020-07-10,1.31,1.32,1.28,1.29,135718,1.2900000000000005,1.3219204760329235,1.347547171633971,-0.02562669560104736,-0.013300016752766845
OCX,2020-07-09,1.3,1.37,1.2819,1.34,189205,1.3400000000000003,1.3247019412586278,1.3469881218833064,-0.022286180624678572,-0.01509724952714919
OCX,2020-07-08,1.28,1.3,1.24,1.265,113661,1.2650000000000003,1.315517027218839,1.340914927669728,-0.02539790045088908,-0.01715737971189717
OCX,2020-07-07,1.33,1.35,1.3,1.33,186683,1.3300000000000007,1.3177451768774793,1.3401064145090074,-0.022361237631528086,-0.018198151295823355
OCX,2020-07-06,1.59,1.59,1.39,1.4299,533887,1.4299000000000008,1.3349997650501748,1.346757791212044,-0.01175802616186905,-0.016910126269032495
OCX,2020-07-06,1.59,1.59,1.39,1.4299,533887,1.4299000000000008,1.3495998011963015,1.3529164733444852,-0.0033166721481834305,-0.014191435444862682
OCX,2020-07-02,1.7,1.7,1.65,1.6680000000000001,122412,1.6680000000000008,1.3985844471661015,1.3762559938374863,0.022328453328615216,-0.006887457690167103
OCX,2020-07-01,1.76,1.8,1.702,1.73,482668,1.7300000000000009,1.4495714552943937,1.402459253553228,0.0471122017411656,0.003912474196099438
OCX,2020-06-30,1.6,1.83,1.55,1.78,1807321,1.7800000000000007,1.5004066160183331,1.4304252347715076,0.06998138124682551,0.017126255606244655
OCX,2020-06-29,3.37,3.42,3.09,3.33,105151,3.3300000000000014,1.781882521246282,1.5711344766402848,0.21074804460599705,0.05585061340619514
OCX,2020-06-26,3.49,3.49,3.3,3.39,54181,3.390000000000001,2.029285210285316,1.7058652561484118,0.32341995413690383,0.10936448155233688
OCX,2020-06-25,3.29,3.29,3.18,3.22,59464,3.220000000000001,2.212472101010652,1.8180233853226035,0.3944487156880483,0.16638132837947917
OCX,2020-06-24,3.16,3.34,3.15,3.165,50628,3.1650000000000014,2.359014854701321,1.9177994308542623,0.441215423847058,0.22134814747299492
OCX,2020-06-23,3.25,3.36,3.18,3.2,63964,3.200000000000002,2.4883971847472712,2.0127772507909842,0.4756199339562874,0.2722025047696534
OCX,2020-06-22,3.17,3.3,3.13,3.185,153598,3.1850000000000014,2.5955668486323065,2.0996085655472068,0.4959582830850993,0.31695366043274265
OCX,2020-06-19,2.78,3.12,2.77,3.09,266093,3.090000000000001,2.671633487304259,2.172970894025192,0.4986625932790672,0.3532954470020076
OCX,2020-06-18,2.37,2.53,2.37,2.505,41462,2.505000000000001,2.645997566180527,2.1975656426159187,0.44843192356460815,0.3723227423145277
OCX,2020-06-17,2.53,2.54,2.5,2.51,9058,2.5100000000000007,2.625074863691215,2.2207089283480728,0.4043659353431424,0.3787313809202507
OCX,2020-06-16,2.48,2.53,2.48,2.505,40657,2.505000000000001,2.6066018077387203,2.2417675262482155,0.3648342814905048,0.37595196103430156
OCX,2020-06-15,2.48,2.48,2.29,2.2906,69764,2.2906000000000004,2.557986145009686,2.2453847465261254,0.3126013984835607,0.3632818485241534
OCX,2020-06-12,2.37,2.47,2.35,2.45,32443,2.4500000000000006,2.5413728919312732,2.2605414319686346,0.28083145996263825,0.34679177081185036
OCX,2020-06-11,2.45,2.47,2.3501,2.4197,25455,2.4197000000000006,2.522653985480308,2.2723309555265137,0.250323029953794,0.3274980226402391
OCX,2020-06-10,2.59,2.6399,2.54,2.5431,36095,2.5431000000000004,2.525799526175645,2.292387921783809,0.23341160439183595,0.3086807389905585
OCX,2020-06-09,2.6,2.62,2.5401,2.57,34290,2.5700000000000003,2.532599599071699,2.312951779429453,0.21964781964224625,0.29087415512089604
OCX,2020-06-08,2.65,2.65,2.59,2.63,50171,2.6300000000000003,2.5475842761375915,2.336436832805049,0.21114744333254265,0.2749288127632254
