Symbol,Date,Open,High,Low,Close,Volume,AFMD SMA,AFMD spanTwelveEMA,AFMD spanTwntySixEMA,AFMD_x,AFMD_y
AFMD,2020-07-20,4.41,4.5,4.36,4.455,96742,4.455,4.455,4.455,0.0,0.0
AFMD,2020-07-17,4.51,4.61,4.47,4.52,204403,4.52,4.465,4.459814814814815,0.005185185185185404,0.0010370370370370809
AFMD,2020-07-16,4.56,4.61,4.45,4.52,248758,4.52,4.473461538461538,4.464272976680383,0.009188561781154904,0.002667341985860646
AFMD,2020-07-15,4.27,4.495,4.27,4.4001,252996,4.4001,4.462175147928995,4.459519422852207,0.002655725076786908,0.0026650186040458983
AFMD,2020-07-14,4.26,4.346,4.19,4.23,87775,4.23,4.426455894401458,4.442517984122414,-0.016062089720957573,-0.001080403060954796
AFMD,2020-07-13,4.42,4.5,4.4,4.41,95578,4.41,4.423924218339693,4.440109244557791,-0.016185026218096255,-0.004101327692383088
AFMD,2020-07-10,4.51,4.6,4.42,4.58,97605,4.58,4.447935877056665,4.450471522738695,-0.002535645682030463,-0.003788191290312563
AFMD,2020-07-09,4.62,4.71,4.59,4.7,110638,4.700000000000001,4.4867149728941005,4.468955113646941,0.017759859247160392,0.0005214188171820283
AFMD,2020-07-08,4.39,4.51,4.39,4.46,60051,4.46,4.482604977064238,4.4682917718953155,0.01431320516892409,0.003279776087530441
AFMD,2020-07-07,4.35,4.5068,4.32,4.415,169298,4.415,4.472204211362048,4.464344233236402,0.007859978125645206,0.004195816495153395
AFMD,2020-07-06,4.64,4.7037,4.56,4.56,116642,4.56,4.485711255767886,4.471429845589261,0.014281410178624832,0.006212935231847683
AFMD,2020-07-06,4.64,4.7037,4.56,4.56,116642,4.56,4.497140293342057,4.4779905977678345,0.01914969557422186,0.008800287300322517
AFMD,2020-07-02,4.79,4.79,4.65,4.67,130865,4.670000000000001,4.523734094366357,4.492213516451699,0.03152057791465701,0.013344345423189418
AFMD,2020-07-01,4.63,4.71,4.59,4.66,80935,4.660000000000002,4.544698079848455,4.504642144862683,0.0400559349857712,0.018686663335705775
AFMD,2020-06-30,4.54,4.5945,4.45,4.57,174862,4.570000000000002,4.548590682948694,4.509483467465448,0.03910721548324503,0.022770773765213626
AFMD,2020-06-29,4.73,4.73,4.51,4.68,219772,4.6800000000000015,4.568807500956586,4.522114321727266,0.0466931792293197,0.027555254858034846
AFMD,2020-06-26,4.52,4.64,4.41,4.565,236222,4.565000000000001,4.5682217315786495,4.525291038636358,0.04293069294229124,0.030630342474886125
AFMD,2020-06-25,4.11,4.265,4.03,4.265,123289,4.2650000000000015,4.5215722344127025,4.506010220959591,0.015562013453112478,0.027616676670531397
AFMD,2020-06-24,4.23,4.4075,4.2,4.215,221883,4.215000000000002,4.474407275272287,4.484453908295918,-0.010046633023630848,0.02008401473169895
AFMD,2020-06-23,4.18,4.38,3.93,4.38,405179,4.380000000000001,4.45988307907655,4.476716581755481,-0.01683350267892969,0.012700511249573223
AFMD,2020-06-22,3.97,4.03,3.91,3.9636,230944,3.9636000000000013,4.383531836141697,4.438707946069888,-0.05517610992819222,-0.0008748129859798646
AFMD,2020-06-19,3.6,3.66,3.56,3.63,270807,3.63,4.267603861350667,4.378803653768415,-0.11119979241774924,-0.022939808872333742
AFMD,2020-06-18,3.43,3.62,3.4,3.56,125614,3.5600000000000005,4.158741728835178,4.318151531267051,-0.15940980243187308,-0.050233807584241605
AFMD,2020-06-17,3.63,3.75,3.5706,3.62,251621,3.620000000000001,4.075858385937458,4.2664366030250465,-0.19057821708758915,-0.07830268948491112
AFMD,2020-06-16,3.43,3.49,3.3573,3.475,222547,3.4750000000000005,3.983418634254772,4.207811669467636,-0.22439303521286424,-0.10752075863050174
AFMD,2020-06-15,2.99,3.125,2.93,3.1,71679,3.100000000000001,3.847508075138653,4.125751545803367,-0.2782434706647137,-0.14166530103734415
AFMD,2020-06-12,3.11,3.17,3.09,3.13,79937,3.1300000000000003,3.737122217425015,4.051992172040155,-0.3148699546151401,-0.17630623175290333
AFMD,2020-06-11,3.03,3.1201,2.98,3.12,231363,3.12,3.6421803378211663,3.9829557148519954,-0.34077537703082905,-0.20920006080848846
AFMD,2020-06-10,3.32,3.38,3.26,3.29,109822,3.29,3.5879987473871404,3.931625661899996,-0.3436269145128552,-0.23608543154936182
AFMD,2020-06-09,3.35,3.42,3.34,3.392,70157,3.3920000000000003,3.557845093942965,3.8916533906481434,-0.333808296705179,-0.25563000458052526
AFMD,2020-06-08,3.6,3.6,3.47,3.5,66456,3.5000000000000004,3.54894584872097,3.862642028377911,-0.3136961796569402,-0.26724323959580826
