Symbol,Date,Open,High,Low,Close,Volume,AEZS SMA,AEZS spanTwelveEMA,AEZS spanTwntySixEMA,AEZS_x,AEZS_y
AEZS,2020-09-23,0.385,0.3995,0.382,0.391201,185415,0.391201,0.3832468401671846,0.4069282555317594,-0.0236814153645748,-0.025468945016090736
AEZS,2020-09-22,0.369,0.3997,0.3651,0.38299999999999995,1232672,0.3829999999999999,0.3818006292884909,0.4081864359743001,-0.0263858066858092,-0.02591582742896972
AEZS,2020-09-21,0.359,0.365,0.359,0.3615,177243,0.3615,0.3815825618863983,0.4102013508522441,-0.028618788965845743,-0.025798332614759847
AEZS,2020-09-18,0.3651,0.3709,0.3651,0.3699,75862,0.3699000000000001,0.3852339367748344,0.4140974589204236,-0.028863522145589182,-0.025093218526988356
AEZS,2020-09-17,0.365,0.366,0.36,0.3627,645127,0.3627000000000001,0.38802192527934976,0.4176332556340575,-0.029611330354707758,-0.02415064262233815
AEZS,2020-09-16,0.3672,0.377,0.3551,0.368792,783381,0.3687920000000001,0.3926259116937771,0.4220279160847821,-0.029402004391005158,-0.02278547068924575
AEZS,2020-09-15,0.386,0.387,0.3712,0.3713010000000001,214132,0.3713010000000001,0.3969593501835546,0.4262867893715647,-0.029327439188010118,-0.02113133726380594
AEZS,2020-09-14,0.3756,0.3769,0.34,0.3521,784966,0.3521000000000001,0.4016245047623828,0.4306856525212899,-0.02906114775890712,-0.019082311782754893
AEZS,2020-09-11,0.38,0.385,0.38,0.3847,227264,0.3847000000000001,0.4106289601737251,0.4369725047229929,-0.026343544549267902,-0.016587602788716852
AEZS,2020-09-10,0.39,0.39,0.376,0.38,533558,0.38000000000000017,0.4153433165689479,0.4411543051008325,-0.025810988531884568,-0.014148617348579102
AEZS,2020-09-09,0.3744,0.3849,0.37,0.3744,275003,0.3744000000000002,0.4217693741269384,0.4460466495088991,-0.024277275381960672,-0.011233024552752734
AEZS,2020-09-08,0.3799,0.3841,0.3651,0.37440999999999997,769813,0.3744100000000002,0.4303819876045637,0.451778381469611,-0.02139639386504738,-0.007971961845450733
AEZS,2020-09-08,0.3799,0.3841,0.3651,0.37440999999999997,769813,0.3744100000000002,0.4405587126235752,0.4579678519871799,-0.01740913936360466,-0.0046158538405515846
AEZS,2020-09-04,0.4,0.4095,0.396,0.4,741229,0.4000000000000003,0.4525857512824071,0.4646524801461542,-0.012066728863747156,-0.0014175324597883144
AEZS,2020-09-03,0.423,0.4363,0.423,0.4270000000000001,517120,0.4270000000000004,0.4621467969701175,0.4698246785578466,-0.007677881587729141,0.0012447666412013824
AEZS,2020-09-02,0.43,0.4398,0.4270000000000001,0.4282,342051,0.4282000000000004,0.468537123691957,0.4732506528424743,-0.004713529150517315,0.003475428698433999
AEZS,2020-09-01,0.455,0.46,0.4402,0.44709899999999997,847639,0.44709900000000025,0.4758711461814037,0.4768547050698722,-0.0009835588884685165,0.005522668160671827
AEZS,2020-08-31,0.467,0.467,0.4572,0.4649,299541,0.4649000000000002,0.4811024454871135,0.479235161475462,0.0018672840116514824,0.007149224922956912
AEZS,2020-08-28,0.46,0.46,0.4521,0.455,451964,0.4550000000000003,0.4840483446665886,0.480381974393499,0.0036663702730896923,0.00846971015078327
AEZS,2020-08-27,0.49,0.49,0.4815,0.485,469994,0.4850000000000002,0.4893298618786957,0.4824125323449789,0.006917329533716765,0.009670545120206691
AEZS,2020-08-26,0.493,0.4999,0.4819,0.4889,271272,0.4889000000000002,0.4901171094930039,0.4822055349325772,0.007911574560426682,0.010358849016829158
AEZS,2020-08-25,0.462,0.4698,0.46,0.4688,222564,0.4688000000000002,0.4903384021280955,0.4816699777271834,0.008668424400912145,0.010970667630929761
AEZS,2020-08-24,0.4907,0.4907,0.475,0.48200000000000004,998026,0.4820000000000003,0.4942544752422948,0.4826995759453581,0.011554899296936705,0.01154622843843418
AEZS,2020-08-21,0.5075,0.51,0.493,0.51,276970,0.5100000000000002,0.4964825616499847,0.4827555420209868,0.013727019628997916,0.01154406072380855
AEZS,2020-08-20,0.5169,0.5169,0.496,0.5044,473627,0.5044000000000002,0.4940248455863455,0.4805759853826657,0.013448860203679858,0.010998320997511208
AEZS,2020-08-19,0.5007,0.5075,0.5,0.50175,408433,0.5017500000000004,0.492138453874772,0.478670064213279,0.013468389661492995,0.010385686195969059
AEZS,2020-08-18,0.498,0.5095,0.4932,0.494,278229,0.4940000000000003,0.4903909000338214,0.4768236693503413,0.013567230683480092,0.009615010329588072
AEZS,2020-08-17,0.5148,0.53,0.514,0.5213,495764,0.5213000000000003,0.4897347000399706,0.4754495628983686,0.014285137141602068,0.008626955241115068
AEZS,2020-08-14,0.485,0.5,0.4791,0.4996,705467,0.4996000000000004,0.4839955545926926,0.4717815279302381,0.012214026662454523,0.0072124097659933325
AEZS,2020-08-13,0.4901,0.4944,0.48100000000000004,0.4873,730075,0.4873000000000003,0.4811583827004549,0.4695560501646572,0.01160233253579773,0.005962005541878034
AEZS,2020-08-12,0.519,0.529,0.50225,0.5140100000000001,1185509,0.5140100000000003,0.4800417250096285,0.4681365341778298,0.011905190831798751,0.004551923793398109
AEZS,2020-08-11,0.5688,0.57,0.5105,0.520876,3170434,0.5208760000000001,0.4738656750113792,0.4644666569120561,0.009399018099323088,0.002713607033797962
AEZS,2020-08-10,0.5105,0.5479999999999999,0.51,0.5241,3486263,0.5241000000000001,0.4653183431952663,0.4599539094650206,0.005364433730245699,0.001042254267416667
AEZS,2020-08-07,0.449,0.456,0.449,0.4526,298495,0.4526000000000001,0.4546307692307692,0.4548222222222222,-0.00019145299145301165,-3.829059829059123e-05
AEZS,2020-08-06,0.465,0.47,0.4512,0.455,599956,0.4550000000000002,0.455,0.455,0.0,0.0
