Symbol,Date,Open,High,Low,Close,Volume,RIBT SMA,RIBT spanTwelveEMA,RIBT spanTwntySixEMA,RIBT_x,RIBT_y
RIBT,2020-09-23,0.4327,0.4414,0.41700000000000004,0.4389,34758,0.4389,0.4547725327517048,0.4997605977952034,-0.04498806504349862,-0.055060498060752625
RIBT,2020-09-22,0.446,0.462,0.44,0.442,31026,0.442,0.4576584477974693,0.5046294456188197,-0.04697099782135045,-0.05757860631506614
RIBT,2020-09-21,0.4628,0.4634,0.451,0.4625,21295,0.4625000000000001,0.4605054383061001,0.5096398012683253,-0.04913436296222523,-0.060230508438495055
RIBT,2020-09-18,0.4546,0.4579,0.452,0.4549,6854,0.4549000000000001,0.460142790725391,0.5134109853697914,-0.053268194644400364,-0.06300454480756251
RIBT,2020-09-17,0.46,0.465,0.4551,0.4551,34198,0.4551000000000001,0.4610960254027348,0.5180918641993747,-0.056995838796639935,-0.06543863234835304
RIBT,2020-09-16,0.4515,0.459899,0.4509,0.4538,5629,0.4538,0.4621862118395956,0.5231312133353246,-0.06094500149572901,-0.06754933073628132
RIBT,2020-09-15,0.46,0.46,0.44,0.46,6542,0.4600000000000001,0.46371097762861296,0.5286777104021506,-0.0649667327735376,-0.06920041304641937
RIBT,2020-09-14,0.45,0.45,0.4234,0.43755,11979,0.4375500000000001,0.4643857008338154,0.5341719272343227,-0.06978622640050736,-0.0702588331146398
RIBT,2020-09-11,0.4352,0.44,0.4301,0.44,46038,0.4400000000000001,0.4692649191672363,0.5419016814130686,-0.07263676224583226,-0.07037698479317293
RIBT,2020-09-10,0.4126,0.4211,0.41020100000000004,0.4106,5955,0.4106,0.4745858135612793,0.550053815926114,-0.0754680023648347,-0.06981204043000809
RIBT,2020-09-09,0.41600000000000004,0.4205,0.41020100000000004,0.4171,16846,0.4171000000000001,0.4862195978451483,0.5612101212002032,-0.07499052335505485,-0.06839804994630144
RIBT,2020-09-08,0.41,0.4349,0.41,0.4272,44650,0.4272,0.4987867974533571,0.5727389308962194,-0.07395213344286228,-0.06674993159411308
RIBT,2020-09-08,0.41,0.4349,0.41,0.4272,44650,0.4272,0.5118025788085129,0.5843820453679169,-0.07257946655940395,-0.06494938113192575
RIBT,2020-09-04,0.42,0.4373,0.42,0.4299,70000,0.4299,0.5271848658646063,0.5969566089973503,-0.06977174313274392,-0.06304185977505616
RIBT,2020-09-03,0.511,0.519,0.47,0.49,1156167,0.49,0.5448730232945348,0.6103211377171383,-0.06544811442260345,-0.06135938893563421
RIBT,2020-09-02,0.4932,0.4999,0.49,0.49,15651,0.49,0.5548499366208138,0.6199468287345093,-0.06509689211369551,-0.06033720756389189
RIBT,2020-09-01,0.53,0.5371,0.53,0.5327,7279,0.5327,0.5666408341882345,0.6303425750332701,-0.06370174084503555,-0.05914728642644097
RIBT,2020-08-31,0.53,0.53015,0.53,0.53,24228,0.53,0.5728118949497316,0.6381539810359316,-0.06534208608619996,-0.058008672821792326
