Symbol,Date,Open,High,Low,Close,Volume,CBWTF SMA,CBWTF spanTwelveEMA,CBWTF spanTwntySixEMA,CBWTF_x,CBWTF_y
CBWTF,2020-09-23,0.1067,0.1067,0.1,0.1,106686,0.1,0.11715288047210992,0.13041255803345714,-0.013259677561347258,-0.011613473594462664
CBWTF,2020-09-22,0.0961,0.1068,0.0922,0.10544,201078,0.10544,0.12027158601249352,0.13284556267613373,-0.0125739766636402,-0.011201922602741526
CBWTF,2020-09-21,0.11599999999999999,0.11599999999999999,0.10099999999999999,0.10099999999999999,108479,0.101,0.12296823801476507,0.13503800769022442,-0.012069769675459335,-0.010858909087516853
CBWTF,2020-09-18,0.11800000000000001,0.11800000000000001,0.1123,0.1165,200461,0.11650000000000005,0.12696246310835874,0.1377610483054424,-0.010798585197083654,-0.010556193940531228
CBWTF,2020-09-17,0.11595,0.1249,0.11595,0.1223,106069,0.12230000000000005,0.12886472912806032,0.1394619321698778,-0.010597203041817466,-0.010495596126393121
CBWTF,2020-09-16,0.12,0.128,0.12,0.1261,64973,0.1261,0.1300583162422531,0.140834886743468,-0.010776570501214888,-0.010470194397537033
CBWTF,2020-09-15,0.11885,0.1244,0.11660999999999999,0.1212,117332,0.1212,0.13077801010448095,0.14201367768294546,-0.011235667578464505,-0.01039360037161757
CBWTF,2020-09-14,0.121,0.132,0.121,0.1285,49881,0.1285,0.13251946648711385,0.14367877189758108,-0.011159305410467224,-0.010183083569905837
CBWTF,2020-09-11,0.1271,0.1271,0.11599999999999999,0.1224,27898,0.1224,0.13325027857568,0.14489307364938758,-0.01164279507370758,-0.00993902810976549
CBWTF,2020-09-10,0.11755,0.12944,0.11755,0.122,75266,0.122,0.13522305649853092,0.14669251954133858,-0.01146946304280766,-0.009513086368779967
CBWTF,2020-09-09,0.12575,0.13,0.124,0.125,110266,0.125,0.1376272485891729,0.14866792110464566,-0.01104067251547275,-0.009023992200273043
CBWTF,2020-09-08,0.129,0.1369,0.1275,0.1285,188634,0.1285,0.13992311196902252,0.1505613547930173,-0.01063824282399478,-0.008519822121473116
CBWTF,2020-09-08,0.129,0.1369,0.1275,0.1285,188634,0.1285,0.1420000414179357,0.1523262631764587,-0.010326221758522993,-0.007990216945842699
CBWTF,2020-09-04,0.14,0.14,0.1275,0.134,183556,0.134,0.14445459440301492,0.1542323642305754,-0.009777769827560484,-0.007406215742672625
CBWTF,2020-09-03,0.132,0.1499,0.132,0.14,129944,0.14,0.14635542974901766,0.15585095336902144,-0.009495523620003804,-0.006813327221450659
CBWTF,2020-09-02,0.133,0.1437,0.133,0.139548,109485,0.139548,0.1475109624306572,0.15711902963854316,-0.009608067207885956,-0.006142778121812379
CBWTF,2020-09-01,0.1211,0.1324,0.1211,0.13,203024,0.13,0.1489587737816858,0.1585247120096266,-0.0095659382279408,-0.005276455850293985
CBWTF,2020-08-31,0.1277,0.1383,0.1277,0.13125,225105,0.13124999999999998,0.15240582356017413,0.1608066889703967,-0.008400865410222584,-0.00420408525588228
CBWTF,2020-08-28,0.15,0.1585,0.1259,0.1259,1267761,0.12589999999999998,0.15625233693475124,0.16317122408802845,-0.00691888715327721,-0.003154890217297204
CBWTF,2020-08-27,0.161,0.161,0.14800000000000002,0.1549,125135,0.15489999999999998,0.16177094365016054,0.1661529220150707,-0.004381978364910165,-0.0022138909833022023
CBWTF,2020-08-26,0.15,0.1567,0.14515,0.1515,70032,0.1515,0.1630202061320079,0.16705315577627636,-0.004032949644268452,-0.0016718691379002115
CBWTF,2020-08-25,0.15,0.155,0.14825,0.1516,224514,0.15160000000000004,0.16511478906510027,0.16829740823837847,-0.003182619173278195,-0.0010815990113081512
CBWTF,2020-08-24,0.1531,0.1639,0.1531,0.1582,344868,0.15820000000000006,0.16757202344057304,0.16963320089744874,-0.0020611774568757013,-0.0005563439708156402
CBWTF,2020-08-21,0.16,0.16399999999999998,0.16,0.1615,128183,0.1615000000000001,0.16927602770249545,0.17054785696924465,-0.0012718292667492082,-0.00018013559930062483
CBWTF,2020-08-20,0.15825,0.17300000000000001,0.15825,0.16399999999999998,277819,0.16400000000000006,0.17068985092113098,0.17127168552678426,-0.0005818346056532532,9.2787817561521e-05
CBWTF,2020-08-19,0.16699999999999998,0.1727,0.1626,0.17157,69113,0.17157000000000006,0.17190618745224573,0.17185342036892695,5.276708331877766e-05,0.00026144342336522144
CBWTF,2020-08-18,0.16399999999999998,0.1721,0.16399999999999998,0.172,85692,0.17200000000000004,0.17196731244356311,0.17187609399844112,9.121844512199884e-05,0.0003136125083768324
CBWTF,2020-08-17,0.174,0.174,0.1635,0.17,103447,0.1700000000000001,0.1719613692514837,0.1718661815183164,9.518773316730124e-05,0.0003692110241905408
CBWTF,2020-08-14,0.1705,0.1765,0.162,0.1661,504525,0.16610000000000005,0.17231798184266253,0.1720154760397817,0.00030250580288082585,0.00043771684694635067
CBWTF,2020-08-13,0.17165,0.184,0.17165,0.175,212160,0.17500000000000007,0.1734485239958739,0.17248871412296424,0.0009598098729096672,0.00047151960796273186
CBWTF,2020-08-12,0.1703,0.1817,0.1703,0.1757,76615,0.17570000000000008,0.17316643744966914,0.17228781125280138,0.0008786261968677657,0.000349447041725998
CBWTF,2020-08-11,0.179,0.1898,0.1747,0.17594,81695,0.17594000000000007,0.17270578971324535,0.17201483615302549,0.0006909535602198646,0.0002171522529405561
CBWTF,2020-08-10,0.1735,0.18019000000000002,0.17,0.1756,175232,0.17560000000000006,0.17211775147928995,0.17170082304526751,0.00041692843402244,9.870192612072894e-05
CBWTF,2020-08-07,0.17,0.18265,0.17,0.1725,85746,0.17250000000000007,0.1714846153846154,0.1713888888888889,9.572649572650582e-05,1.9145299145301165e-05
CBWTF,2020-08-06,0.1765,0.18,0.1707,0.1713,171918,0.17130000000000012,0.1713,0.1713,0.0,0.0
