Symbol,Date,Open,High,Low,Close,Volume,APM SMA,APM spanTwelveEMA,APM spanTwntySixEMA,APM_x,APM_y
APM,2020-09-25,1.25,1.28,1.2,1.25,50840,1.25,1.6250455366096073,1.9596951444583044,-0.33464960784869713,-0.36387819218376594
APM,2020-09-24,1.48,1.5,1.3869,1.43,68052,1.4299999999999995,1.6932356341749903,2.016470756014969,-0.3232351218399785,-0.37118533826753314
APM,2020-09-23,1.58,1.72,1.58,1.63,76860,1.6299999999999997,1.7410966585704433,2.0633884164961662,-0.3222917579257229,-0.38317289237442176
APM,2020-09-22,1.63,1.75,1.63,1.72,10250,1.7199999999999998,1.7612960510377966,2.0980594898158595,-0.3367634387780629,-0.39839317598659646
APM,2020-09-21,1.7,1.7899,1.57,1.7899,15061,1.7899,1.7688044239537597,2.1283042490011286,-0.3594998250473689,-0.4138006102887298
APM,2020-09-18,1.67,1.72,1.66,1.67,6928,1.6700000000000002,1.7649688646726251,2.1553765889212193,-0.3904077242485937,-0.42737580659907
APM,2020-09-17,1.65,1.74,1.65,1.74,14800,1.7400000000000002,1.7822359309767388,2.194206716034917,-0.4119707850581775,-0.4366178271866889
APM,2020-09-16,1.6,1.62,1.57,1.62,13475,1.6200000000000003,1.789915191154328,2.23054325331771,-0.4406280621633818,-0.44277958771881654
APM,2020-09-15,1.63,1.63,1.56,1.56,19158,1.5600000000000005,1.8208088622732967,2.2793867135831265,-0.4585778513098298,-0.4433174691076752
APM,2020-09-14,1.7,1.7,1.55,1.55,51099,1.5500000000000005,1.8682286554138965,2.3369376506697765,-0.4687089952558803,-0.43950237355713656
APM,2020-09-11,1.83,1.83,1.68,1.76,22089,1.7600000000000005,1.9260884109436955,2.3998926627233588,-0.4738042517796632,-0.43220071813245065
APM,2020-09-10,1.55,1.67,1.5398,1.65,25914,1.65,1.956286303842549,2.4510840757412278,-0.4947977718986782,-0.4217998347206475
APM,2020-09-09,1.61,1.61,1.54,1.54,15572,1.5400000000000005,2.0119747227230125,2.515170801800525,-0.503196079077513,-0.4035503504261397
APM,2020-09-08,1.51,1.6101,1.51,1.6101,5578,1.6101000000000003,2.0977883086726505,2.5931844659445678,-0.4953961572719163,-0.37863891826329643
APM,2020-09-08,1.51,1.6101,1.51,1.6101,5578,1.6101000000000003,2.1864589102494967,2.6718312232201327,-0.485372312970636,-0.3494496085111412
APM,2020-09-04,1.65,1.6867,1.53,1.55,74610,1.5500000000000007,2.291251439385769,2.756769721077743,-0.4655182816919741,-0.31546893239626744
APM,2020-09-03,1.67,1.73,1.67,1.7269999999999999,27218,1.7270000000000003,2.426024428365,2.8533112987639626,-0.4272868703989627,-0.2779565950723408
APM,2020-09-02,1.93,1.96,1.76,1.76,75292,1.760000000000001,2.5531197789768183,2.9434162026650794,-0.3902964236882616,-0.24062402624068527
APM,2020-09-01,2.28,2.56,2.09,2.13,1106967,2.130000000000001,2.6973233751544208,3.0380894988782856,-0.34076612372386483,-0.2032059268787913
APM,2020-08-31,2.12,2.15,2.0205,2.08,18995,2.080000000000001,2.800473079727952,3.1107366587885488,-0.3102635790605968,-0.16881587766752293
APM,2020-08-28,2.2324,2.2324,2.15,2.17,41140,2.170000000000001,2.9314681851330344,3.1931955914916332,-0.2617274063585984,-0.13345395231925447
APM,2020-08-27,2.92,2.92,2.26,2.3,58054,2.3000000000000007,3.0699169460663134,3.2750512388109634,-0.20513429274464998,-0.10138558880941836
APM,2020-08-26,2.98,2.989,2.88,2.97,13375,2.970000000000001,3.209901845351097,3.3530553379158397,-0.14315349256474266,-0.07544841282561043
APM,2020-08-25,2.79,2.87,2.78,2.85,5294,2.850000000000002,3.2535203626876608,3.383699764949107,-0.13017940226144642,-0.05852214289082738
APM,2020-08-24,2.89,2.97,2.89,2.9,2914,2.9000000000000017,3.3268877013581437,3.4263957461450354,-0.09950804478689124,-0.04060782804817262
APM,2020-08-21,3.2,3.2421,3.18,3.18,2950,3.180000000000002,3.4045036470596246,3.4685074058366383,-0.0640037587770137,-0.02588277386349285
APM,2020-08-20,3.29,3.29,3.22,3.25,9550,3.2500000000000013,3.445322491979556,3.4915879983035696,-0.04626550632401338,-0.016352527635112638
APM,2020-08-19,3.31,3.37,3.31,3.32,3734,3.320000000000001,3.480835672339476,3.5109150381678553,-0.03007936582837933,-0.00887428296288745
APM,2020-08-18,3.3,3.5,3.28,3.48,4702,3.4800000000000013,3.5100785218557435,3.5261882412212837,-0.016109719365539288,-0.0035730122465144785
APM,2020-08-17,3.33,3.425,3.33,3.35,5609,3.350000000000001,3.5155473440113343,3.5298833005189865,-0.014335956507652181,-0.0004388354667580539
APM,2020-08-14,3.5,3.56,3.475,3.5,13820,3.5000000000000013,3.5456468611043035,3.5442739645605053,0.0013728965437986849,0.0030354447934654778
APM,2020-08-13,3.43,3.5498,3.43,3.52,4417,3.5200000000000014,3.5539462903959955,3.5478158817253465,0.006130408670649068,0.003451081855882287
APM,2020-08-12,3.58,3.62,3.57,3.62,3436,3.6200000000000014,3.5601183431952665,3.5500411522633737,0.01007719093189241,0.002781250152190591
APM,2020-08-11,3.68,3.68,3.6,3.6,2300,3.6000000000000014,3.5492307692307694,3.5444444444444443,0.004786324786325125,0.0009572649572650249
APM,2020-08-10,3.7,3.7,3.54,3.54,4747,3.5400000000000014,3.54,3.54,0.0,0.0
