Symbol,Date,Open,High,Low,Close,Volume,GMHIW SMA,GMHIW spanTwelveEMA,GMHIW spanTwntySixEMA,GMHIW_x,GMHIW_y
GMHIW,2020-09-25,3.48,3.48,3.1501,3.1928,13205,3.1928,3.6575194172160335,3.359218062380118,0.2983013548359161,0.4531151577572698
GMHIW,2020-09-24,3.01,3.26,2.94,2.97,45563,2.9700000000000006,3.742013856709858,3.372531507370528,0.3694823493393309,0.4918186084876084
GMHIW,2020-09-23,3.95,4.1,3.75,3.7891,36797,3.7891,3.882380012475288,3.4047340279601697,0.4776459845151178,0.5224026732746779
GMHIW,2020-09-22,4.01,4.2,4.0,4.0,9392,4.0,3.8993400147435215,3.3739847501969837,0.5253552645465382,0.5335918454645678
GMHIW,2020-09-21,3.99,3.9999,3.79,3.8,44622,3.799999999999999,3.881038199242344,3.3239035302127418,0.5571346690296021,0.5356509906940753
GMHIW,2020-09-18,4.39,4.39,4.08,4.2194,22242,4.219399999999999,3.8957724172864063,3.2858158126297607,0.6099566046566456,0.5302800711101935
GMHIW,2020-09-17,4.05,4.23,4.0,4.12,36060,4.119999999999999,3.836931038611208,3.211129077640141,0.6258019609710659,0.5103609377235804
GMHIW,2020-09-16,4.6,4.74,4.51,4.6571,46722,4.657099999999999,3.7854639547223363,3.1384194038513527,0.6470445508709832,0.4815006819117087
GMHIW,2020-09-15,5.0,5.0,4.61,4.65,54288,4.649999999999999,3.626984673762761,3.0169249561594613,0.6100597176032996,0.4401147146718899
GMHIW,2020-09-14,4.4,4.5,4.2,4.4999,125775,4.4998999999999985,3.4409818871741717,2.886278952652217,0.5547029345219538,0.39762846393903745
GMHIW,2020-09-11,4.25,4.25,4.02,4.15,71431,4.149999999999999,3.248451321205839,2.757189268864394,0.4912620523414444,0.3583598462933081
GMHIW,2020-09-10,4.18,4.18,3.78,3.9932,131846,3.993199999999998,3.0845333796069014,2.645764410373546,0.43876896923335496,0.32513429478127387
GMHIW,2020-09-09,3.4,3.66,3.35,3.66,102632,3.6599999999999984,2.9193212668081565,2.53796956320343,0.381351703604726,0.2967256261682535
GMHIW,2020-09-08,3.25,3.25,3.09,3.1,41455,3.0999999999999983,2.7846524062278206,2.448207128259704,0.33644527796811685,0.27556910680913527
GMHIW,2020-09-08,3.25,3.25,3.09,3.1,41455,3.099999999999997,2.7273164800874246,2.3960636985204804,0.3312527815669446,0.26035006401939
GMHIW,2020-09-04,3.35,3.35,2.98,2.98,89697,2.9799999999999973,2.6595558401033204,2.3397487944021185,0.3198070457012019,0.24262438463250147
GMHIW,2020-09-03,3.3,3.3,3.1,3.15,40746,3.149999999999997,2.601293265576651,2.288528697954288,0.3127645676223634,0.22332871936532633
GMHIW,2020-09-02,3.12,3.5,2.9,2.9,154699,2.899999999999997,2.501528404772406,2.2196109937906305,0.28191741098177525,0.20096975730106717
GMHIW,2020-09-01,2.75,2.75,2.6,2.63,29140,2.6299999999999977,2.429079023821934,2.165179873293881,0.263899150528053,0.18073284388089014
GMHIW,2020-08-31,2.9,2.9,2.6647,2.7,27208,2.6999999999999984,2.392547937244104,2.127994263157391,0.2645536740867129,0.1599412672190994
GMHIW,2020-08-28,2.96,2.96,2.75,2.75,29086,2.7499999999999982,2.336647562197577,2.0822338042099817,0.25441375798759536,0.133788165502196
GMHIW,2020-08-27,3.0,3.0,2.7,2.76,36401,2.759999999999998,2.261492573506228,2.028812508546781,0.2326800649594469,0.10363176738084615
GMHIW,2020-08-26,3.42,3.42,2.91,2.91,47292,2.9099999999999984,2.1708548595982697,1.970317509230524,0.2005373503677461,0.07136969298619594
GMHIW,2020-08-25,3.2,3.3,2.94,2.98,201611,2.979999999999998,2.0364648340706824,1.8951429099689656,0.14132192410171673,0.03907777864080851
GMHIW,2020-08-24,2.59,2.6,2.1,2.3645,212390,2.3644999999999983,1.8649129857198976,1.8083543427664832,0.056558642953414624,0.013516742275581457
GMHIW,2020-08-21,1.73,2.1,1.73,1.9502,25432,1.9501999999999984,1.7740789831235153,1.7638626901878018,0.010216292935713469,0.002756267106123221
GMHIW,2020-08-20,1.6913,1.6913,1.65,1.6801,1500,1.6800999999999984,1.7420569800550638,1.748955705402826,-0.006898725347762147,0.0008912606487256594
GMHIW,2020-08-19,1.725,1.725,1.725,1.725,333,1.7249999999999983,1.7533218855196209,1.7544641618350518,-0.0011422763154311788,0.002838757147847611
GMHIW,2020-08-18,1.74,1.74,1.74,1.74,7781,1.739999999999998,1.7584713192504609,1.7568212947818562,0.0016500244686048493,0.0038340155136672525
GMHIW,2020-08-17,1.72,1.76,1.72,1.75,10164,1.749999999999998,1.7618297409323629,1.7581669983644048,0.003662742567958288,0.004380013274932908
GMHIW,2020-08-14,1.75,1.75,1.75,1.75,300,1.7499999999999982,1.7639806029200655,1.758820358233557,0.0051602446865082205,0.004559330951676618
GMHIW,2020-08-13,1.85,1.85,1.75,1.75,5300,1.7499999999999982,1.7665225307237142,1.759525986892242,0.00699654383147208,0.0044091025179686626
GMHIW,2020-08-13,1.85,1.85,1.75,1.75,5300,1.7499999999999982,1.7695266272189352,1.7602880658436213,0.00923856137531365,0.0037622421895927532
GMHIW,2020-08-11,1.9,1.9,1.9,1.9,200,1.899999999999998,1.7730769230769232,1.7611111111111108,0.011965811965812144,0.002393162393162474
GMHIW,2020-08-10,1.91,1.91,1.75,1.75,3877,1.7499999999999982,1.75,1.75,0.0,0.0
