Symbol,Date,Open,High,Low,Close,Volume,RIBT SMA,RIBT spanTwelveEMA,RIBT spanTwntySixEMA,RIBT_x,RIBT_y
RIBT,2020-09-25,0.44,0.44,0.402,0.402,8437,0.402,0.4395259878391793,0.4845088709308182,-0.04498288309163895,-0.05026118933536652
RIBT,2020-09-24,0.4109,0.4145,0.3951,0.4005,22940,0.4005,0.4463488947190301,0.4911095806052837,-0.044760685886253586,-0.051580765896298425
RIBT,2020-09-23,0.4327,0.4414,0.41700000000000004,0.4389,34758,0.4388999999999999,0.4546850573952174,0.4983583470537064,-0.04367328965848905,-0.053285785898809626
RIBT,2020-09-22,0.446,0.462,0.44,0.442,31026,0.4419999999999999,0.4575550678307115,0.5031150148180029,-0.04555994698729143,-0.05568890995888978
RIBT,2020-09-21,0.4628,0.4634,0.451,0.4625,21295,0.4624999999999999,0.46038326198175,0.5080042160034431,-0.0476209540216932,-0.05822115070178936
RIBT,2020-09-18,0.4546,0.4579,0.452,0.4549,6854,0.4548999999999999,0.4599984005238863,0.5116445532837186,-0.051646152759832316,-0.06087119987181342
RIBT,2020-09-17,0.46,0.465,0.4551,0.4551,34198,0.4550999999999999,0.4609253824373202,0.5161841175464161,-0.055258735109095965,-0.0631774616498087
RIBT,2020-09-16,0.4515,0.459899,0.4509,0.4538,5629,0.4537999999999998,0.4619845428804693,0.5210708469501294,-0.05908630406966009,-0.06515714328498688
RIBT,2020-09-15,0.46,0.46,0.44,0.46,6542,0.4599999999999999,0.4634726415860092,0.5264525147061397,-0.06297987312013054,-0.06667485308881858
RIBT,2020-09-14,0.45,0.45,0.4234,0.43755,11979,0.43754999999999983,0.4641040309652836,0.531768715882631,-0.06766468491734734,-0.0675985980809906
RIBT,2020-09-11,0.4352,0.44,0.4301,0.44,46038,0.43999999999999984,0.4689320365953352,0.5393062131532415,-0.07037417655790623,-0.0675820763719014
RIBT,2020-09-10,0.4126,0.4211,0.41020100000000004,0.4106,5955,0.4105999999999998,0.4741924068853962,0.5472507102055008,-0.0730583033201046,-0.06688405132540019
RIBT,2020-09-09,0.41600000000000004,0.4205,0.41020100000000004,0.4171,16846,0.4170999999999999,0.4857546626827409,0.5581827670219408,-0.07242810433919987,-0.0653404883267241
RIBT,2020-09-08,0.41,0.4349,0.41,0.4272,44650,0.4271999999999998,0.4982373286250575,0.5694693883836961,-0.07123205975863861,-0.06356858432360514
RIBT,2020-09-08,0.41,0.4349,0.41,0.4272,44650,0.4271999999999998,0.5111532065568861,0.5808509394543917,-0.06969773289750557,-0.06165271546484677
RIBT,2020-09-04,0.42,0.4373,0.42,0.4299,70000,0.4298999999999997,0.5264174259308655,0.5931430146107429,-0.06672558867987755,-0.05964146110668206
RIBT,2020-09-03,0.511,0.519,0.47,0.49,1156167,0.4899999999999997,0.5439660488273865,0.6062024557796025,-0.062236406952216,-0.057870429213383215
RIBT,2020-09-02,0.4932,0.4999,0.49,0.49,15651,0.4899999999999998,0.5537780577050933,0.6154986522419708,-0.0617205945368775,-0.05677893477867502
RIBT,2020-09-01,0.53,0.5371,0.53,0.5327,7279,0.5326999999999997,0.5653740681969284,0.6255385444213284,-0.06016447622440003,-0.0555435198391244
RIBT,2020-08-31,0.53,0.53015,0.53,0.53,24228,0.5299999999999998,0.5713148078690972,0.6329656279750346,-0.061650820105937476,-0.05438828074280549
RIBT,2020-08-28,0.53,0.5373,0.53,0.5302,21449,0.5301999999999998,0.5788265911180239,0.6412028782130375,-0.06237628709501353,-0.05257264590202249
RIBT,2020-08-27,0.53,0.5328,0.53,0.53,4228,0.5299999999999998,0.5876677895031193,0.6500831084700804,-0.062415318966961175,-0.05012173560377473
RIBT,2020-08-26,0.5373,0.5381,0.5301,0.5381,5235,0.5380999999999998,0.59815284214005,0.659689757147687,-0.06153691500763692,-0.04704833976297812
RIBT,2020-08-25,0.5514,0.5514,0.5301,0.5351,11817,0.5350999999999999,0.6090715407109683,0.6694169377195021,-0.0603453970085337,-0.043426195951813414
RIBT,2020-08-24,0.575,0.575,0.5501,0.564999,25229,0.5649989999999999,0.6225209117493261,0.6801622927370621,-0.057641380987735975,-0.03919639568763331
RIBT,2020-08-21,0.6021,0.6021,0.55,0.562646,153890,0.5626459999999998,0.6329794411582945,0.689375356156027,-0.05639591499773245,-0.03458514936260765
RIBT,2020-08-20,0.5579999999999999,0.5579999999999999,0.55,0.5578,1564,0.5577999999999999,0.6457673395507117,0.6995137046485091,-0.0537463650977974,-0.029132457953826442
RIBT,2020-08-19,0.531,0.58,0.531,0.56,31643,0.5599999999999999,0.6617614012872048,0.7108508010203899,-0.04908939973318505,-0.022978981167833697
RIBT,2020-08-18,0.55,0.5611,0.5448,0.5448,229124,0.5448,0.6802634742485149,0.7229188651020211,-0.04265539085350623,-0.016451376526495858
RIBT,2020-08-17,0.57,0.5778989999999999,0.56,0.5677989999999999,49485,0.5677989999999999,0.7048931968391541,0.7371683743101828,-0.032275177471028815,-0.009900372944743264
RIBT,2020-08-14,0.584,0.63,0.56,0.589699,244567,0.589699,0.7298194144462729,0.7507179242549974,-0.02089850980872454,-0.004306671813171902
RIBT,2020-08-13,0.65,0.65,0.56,0.593949,373692,0.5939489999999998,0.7552958534365043,0.7635994381953971,-0.008303584758892812,-0.00015871231428374148
RIBT,2020-08-12,0.84,0.85,0.8240000000000001,0.840101,15110,0.8401009999999999,0.7846316449704143,0.7771714732510289,0.0074601717193854,0.0018775057968685263
RIBT,2020-08-11,0.815,0.815,0.79001,0.8001010000000001,3980,0.8001010000000001,0.7745463076923077,0.7721371111111112,0.0024091965811965377,0.00048183931623930755
RIBT,2020-08-10,0.77,0.79,0.7601,0.7699,14322,0.7698999999999999,0.7699,0.7699,0.0,0.0
