Symbol,Date,Open,High,Low,Close,Volume,SBBP SMA,SBBP spanTwelveEMA,SBBP spanTwntySixEMA,SBBP_x,SBBP_y
SBBP,2020-09-25,2.14,2.2,2.1101,2.195,29151,2.195,2.456712152434372,2.864062468943178,-0.4073503165088068,-0.3667366664622776
SBBP,2020-09-24,2.17,2.17,2.0802,2.14,87494,2.14,2.504296180149712,2.9175874664586328,-0.4132912863089211,-0.3565832539506454
SBBP,2020-09-23,2.26,2.29,2.2105,2.255,120159,2.2549999999999994,2.5705318492678413,2.979794463775323,-0.4092626145074818,-0.34240624586107654
SBBP,2020-09-22,2.2,2.26,2.15,2.185,174705,2.185,2.6279012764074485,3.0377780208773486,-0.4098767444699005,-0.3256921536994752
SBBP,2020-09-21,2.17,2.17,2.11,2.1499,100371,2.1499,2.708428781208803,3.106000262547537,-0.3975714813387339,-0.304646006006869
SBBP,2020-09-18,2.25,2.28,2.23,2.245,160400,2.245,2.8099794687013127,3.1824882835513395,-0.3725088148500269,-0.28141463717390275
SBBP,2020-09-17,2.12,2.22,2.08,2.22,921508,2.22,2.912703008465188,3.2574873462354463,-0.34478433777025863,-0.25864109275487174
SBBP,2020-09-16,2.81,2.8310000000000004,2.7829,2.79,9845,2.79,3.038649010004313,3.3404863339342814,-0.301837323929969,-0.2371052815010251
SBBP,2020-09-15,2.84,2.88,2.805,2.805,25190,2.805,3.083857920914188,3.3845252406490243,-0.3006673197348366,-0.22092227089378924
SBBP,2020-09-14,2.62,2.8,2.62,2.7502,81750,2.750199999999998,3.134559361080404,3.430887259900946,-0.2963278988205422,-0.2009860086835275
SBBP,2020-09-11,2.7,2.76,2.63,2.63,25660,2.6299999999999986,3.2044428812768406,3.485342240693021,-0.2808993594161806,-0.17715053614927395
SBBP,2020-09-10,2.84,2.84,2.68,2.72,103786,2.719999999999999,3.308887041508993,3.5537696199484627,-0.2448825784394697,-0.15121333033254739
SBBP,2020-09-09,2.9,2.95,2.83,2.84,110687,2.8399999999999985,3.4159574126924466,3.62047118954434,-0.20451377685189345,-0.1277960183058168
SBBP,2020-09-08,3.22,3.37,3.07,3.07,230495,3.0699999999999985,3.520676942272891,3.682908884707887,-0.1622319424349956,-0.10861657866929764
SBBP,2020-09-08,3.22,3.37,3.07,3.07,230495,3.069999999999999,3.602618204504326,3.7319415954845176,-0.12932339098019208,-0.09521273772787313
SBBP,2020-09-04,3.62,3.67,3.48,3.5291,87090,3.5290999999999992,3.6994578780505667,3.78489692312328,-0.08543904507271273,-0.0866850744147935
SBBP,2020-09-03,3.74,3.76,3.6771,3.73,21327,3.729999999999999,3.730432037696125,3.805360676973142,-0.07492863927701697,-0.08699658175031358
SBBP,2020-09-02,3.79,3.79,3.69,3.74,22926,3.739999999999999,3.7305105900045112,3.8113895311309935,-0.08087894112648186,-0.09001356736863772
SBBP,2020-09-01,3.82,3.8960000000000004,3.8080000000000003,3.85,20891,3.8499999999999988,3.7287852427326036,3.8171006936214726,-0.08831545088886861,-0.09229722392917658
SBBP,2020-08-31,3.74,3.79,3.66,3.78,109883,3.779999999999999,3.7067461959567143,3.814468749111191,-0.10772255315447676,-0.09329266718925346
SBBP,2020-08-28,3.6,3.6,3.56,3.58,4553,3.58,3.6934273224942977,3.817226249040086,-0.1237989265457884,-0.08968519569794763
SBBP,2020-08-27,3.68,3.68,3.6038,3.615,8427,3.615,3.714050472038716,3.836204348963293,-0.12215387692457735,-0.08115676298598742
SBBP,2020-08-26,3.53,3.622,3.43,3.464,31784,3.4640000000000004,3.7320596487730273,3.853900696880357,-0.12184104810732865,-0.07090748450134005
SBBP,2020-08-25,3.61,3.61,3.45,3.4501,43319,3.4501000000000004,3.78079776673176,3.885092752630784,-0.10429498589902453,-0.05817409359984267
SBBP,2020-08-24,3.78,3.82,3.44,3.44,220561,3.4400000000000004,3.840924633410261,3.919892172841247,-0.07896753943098522,-0.046643870525047315
SBBP,2020-08-21,4.0,4.022,3.8801,3.95,50668,3.9500000000000006,3.913820021303036,3.958283546668546,-0.044463525365510126,-0.038562953298562616
SBBP,2020-08-20,3.95,3.95,3.81,3.91,31383,3.910000000000001,3.9072418433581335,3.9589462304020295,-0.051704387043896016,-0.03708781028182574
SBBP,2020-08-19,3.91,3.9274,3.85,3.88,28876,3.880000000000001,3.90674036033234,3.962861928834192,-0.056121568501851904,-0.03343366609130817
SBBP,2020-08-18,3.9,3.9,3.853,3.86,34960,3.86,3.9116022440291296,3.969490883140928,-0.057888639111797875,-0.027761690488672237
SBBP,2020-08-17,3.74,3.7799,3.5301,3.6910000000000003,63582,3.6910000000000003,3.920984470216245,3.9782501537922017,-0.0572656835759573,-0.020229953332890717
SBBP,2020-08-14,3.8,3.8,3.64,3.6877,60695,3.6877,3.96279982843738,4.001230166095578,-0.038430337658198255,-0.01097102077212418
SBBP,2020-08-13,4.01,4.04,3.9010000000000002,3.9560000000000004,21138,3.956000000000001,4.0128179790623575,4.026312579383224,-0.01349460032086647,-0.004106191550605772
SBBP,2020-08-12,3.99,4.05,3.93,3.93,13394,3.9300000000000006,4.023148520710059,4.031937585733882,-0.008789065023822928,-0.0017590893580405977
SBBP,2020-08-11,4.11,4.1996,3.96,4.04,38638,4.040000000000001,4.040084615384616,4.0400925925925915,-7.977207976850309e-06,-1.5954415950147905e-06
SBBP,2020-08-10,4.06,4.06,3.95,4.0401,35008,4.040100000000002,4.0401,4.0401,0.0,0.0
