Symbol,Date,Open,High,Low,Close,Volume,LIZI SMA,LIZI spanTwelveEMA,LIZI spanTwntySixEMA,LIZI_x,LIZI_y
LIZI,2020-09-25,2.5,2.6499,2.5,2.53,6914,2.53,3.2048966967553167,3.6812790030406815,-0.4763823062853642,-0.39322340923432086
LIZI,2020-09-24,2.63,2.63,2.4,2.5,17056,2.5,3.3276051870744663,3.7733813232839357,-0.4457761362094703,-0.3724336849715599
LIZI,2020-09-23,2.78,2.91,2.78,2.88,11329,2.879999999999999,3.4780788574516417,3.8752518291466513,-0.3971729716950097,-0.35409807216208244
LIZI,2020-09-22,3.27,3.27,3.1,3.165,15535,3.1649999999999987,3.586820467897395,3.954871975478383,-0.36805150758098826,-0.34332934727885056
LIZI,2020-09-21,3.35,3.49,3.3,3.3,12853,3.299999999999999,3.6635150984241935,4.018061733516654,-0.35454663509245954,-0.3371488072033161
LIZI,2020-09-18,3.61,3.7,3.36,3.41,41569,3.41,3.7296087526831387,4.075506672197986,-0.34589791951484683,-0.33279935023102997
LIZI,2020-09-17,3.63,3.8,3.58,3.62,28150,3.619999999999999,3.787719434989164,4.128747205973825,-0.34102777098466097,-0.3295247079100756
LIZI,2020-09-16,3.58,3.66,3.58,3.58,12651,3.5799999999999987,3.818213877714467,4.169446982451731,-0.3512331047372643,-0.3266489421414291
LIZI,2020-09-15,3.52,3.58,3.52,3.53,4697,3.53,3.8615254918443696,4.21660274104787,-0.3550772492034997,-0.32050290149247024
LIZI,2020-09-14,3.65,3.65,3.5,3.5,3377,3.5,3.921802853997893,4.271530960331701,-0.3497281063338073,-0.3118593145647126
LIZI,2020-09-11,3.7,3.79,3.7,3.79,700,3.789999999999999,3.998494281997509,4.333253437158237,-0.33475915516072696,-0.3023921166224388
LIZI,2020-09-10,3.89,3.94,3.86,3.94,470,3.9399999999999986,4.036402333269783,4.376713712130895,-0.3403113788611121,-0.29430035698786655
LIZI,2020-09-09,3.63,3.68,3.63,3.68,1301,3.6799999999999993,4.053930030227924,4.411650809101367,-0.3577207788734418,-0.28279760151955513
LIZI,2020-09-08,3.73,3.7302,3.625,3.625,3175,3.625,4.1219173084511835,4.470182873829477,-0.34826556537829223,-0.2640668071810832
LIZI,2020-09-08,3.73,3.7302,3.625,3.625,3175,3.625,4.212265909987764,4.5377975037358365,-0.32553159374807183,-0.24301711763178074
LIZI,2020-09-04,4.08,4.08,3.91,3.91,600,3.91,4.3190415299855385,4.610821304034704,-0.29177977404916344,-0.22238849860270773
LIZI,2020-09-03,4.0,4.02,3.9,3.95,2203,3.95,4.3934127172556385,4.666887008357478,-0.2734742911018406,-0.20504067974109336
LIZI,2020-09-02,4.16,4.23,4.04,4.1399,11283,4.1399,4.4740332113021175,4.724237969026078,-0.2502047577239601,-0.18793227690090672
LIZI,2020-09-01,4.31,4.35,4.04,4.19,7336,4.19,4.534784704266137,4.7709850065481625,-0.2362003022820245,-0.17236415669514338
LIZI,2020-08-31,4.27,4.3799,4.23,4.29,10738,4.29,4.597472832314527,4.817463807072016,-0.2199909747574882,-0.15640512029842285
LIZI,2020-08-28,4.22,4.47,4.22,4.335,700,4.335,4.653376983644441,4.859660911637777,-0.2062839279933355,-0.14050865668365628
LIZI,2020-08-27,4.4,4.4,4.4,4.4,1000,4.4,4.711263707943432,4.9016337845688,-0.19037007662536887,-0.12406483885623647
LIZI,2020-08-26,4.53,4.53,4.5,4.5,560,4.499999999999998,4.767857109387692,4.941764487334304,-0.17390737794661248,-0.10748852941395358
LIZI,2020-08-25,4.5,4.5,4.46,4.46,400,4.459999999999997,4.8165584020036345,4.977105646321048,-0.16054724431741366,-0.09088381728078908
LIZI,2020-08-24,4.57,4.57,4.54,4.54,2342,4.5399999999999965,4.881387202367931,5.018474098026732,-0.1370868956588005,-0.07346796052163293
LIZI,2020-08-21,4.55,4.62,4.54,4.61,7342,4.609999999999997,4.943457602798465,5.056752025868871,-0.11329442307040605,-0.05756322673734103
LIZI,2020-08-20,4.79,4.81,4.79,4.8,2826,4.799999999999996,5.004086257852731,5.0924921879383795,-0.08840593008564923,-0.043630427654074766
LIZI,2020-08-19,4.82,4.93,4.82,4.9,3200,4.899999999999996,5.041192850189591,5.115891562973451,-0.07469871278386009,-0.032436552046181365
LIZI,2020-08-18,4.95,4.965,4.72,4.96,2174,4.9599999999999955,5.066864277496791,5.133162888011327,-0.06629861051453734,-0.021871011861761686
LIZI,2020-08-17,4.73,4.73,4.6,4.6,2477,4.599999999999995,5.086294146132571,5.147015919052234,-0.060721772919663415,-0.010764112198567996
LIZI,2020-08-14,4.78,5.0,4.78,4.9295,1568,4.9294999999999956,5.1747112636112185,5.190777192576412,-0.016065928965192988,0.0017253029817058578
LIZI,2020-08-13,5.31,5.31,5.14,5.14,1239,5.139999999999994,5.219295129722348,5.211679367982524,0.0076157617398253654,0.006173110968430791
LIZI,2020-08-12,5.13,5.2499,5.1,5.2499,3145,5.249899999999994,5.233712426035504,5.217413717421126,0.016298708614377766,0.00581244827558237
LIZI,2020-08-11,5.4,5.4,5.4,5.4,10000,5.399999999999995,5.230769230769232,5.214814814814815,0.0159544159544156,0.003190883190883298
LIZI,2020-08-10,5.2,5.2,5.2,5.2,169,5.199999999999994,5.2,5.2,0.0,0.0
