Symbol,Date,Open,High,Low,Close,Volume,RIOT SMA,RIOT spanTwelveEMA,RIOT spanTwntySixEMA,RIOT_x,RIOT_y
RIOT,2020-09-25,2.66,2.6943,2.6,2.6602,374956,2.6602,2.8821429372800216,3.1168829197038566,-0.23473998242383545,-0.22828552577247943
RIOT,2020-09-24,2.55,2.55,2.35,2.4911,1017662,2.4911,2.922496198603662,3.1534175532801654,-0.2309213546765032,-0.22667191160964054
RIOT,2020-09-23,2.9,2.92,2.85,2.8699,333346,2.8699,3.0009318710770554,3.2064029575425788,-0.20547108646552334,-0.22560955084292486
RIOT,2020-09-22,2.95,2.96,2.835,2.915,577004,2.9150000000000005,3.0247558476365204,3.2333231941459846,-0.20856734650946507,-0.2306441669372752
RIOT,2020-09-21,2.85,3.03,2.85,2.9401,629590,2.9401,3.0447114562977053,3.2587890496776635,-0.21407759337995813,-0.23616337204422794
RIOT,2020-09-18,3.03,3.06,2.97,3.0135,320503,3.0135,3.0637317210791064,3.284284173651877,-0.2205524525727709,-0.24168481671029537
RIOT,2020-09-17,2.92,3.02,2.9,2.99,564543,2.99,3.0728647612753064,3.305946907544027,-0.23308214626872026,-0.24696790774467658
RIOT,2020-09-16,3.02,3.03,2.96,3.0291,563216,3.0291,3.0879310815071808,3.331222660147549,-0.2432915786403682,-0.2504393481136655
RIOT,2020-09-15,3.11,3.13,3.0301,3.04,540836,3.04,3.098627641781214,3.3553924729593527,-0.25676483117813875,-0.25222629048198986
RIOT,2020-09-14,3.0683,3.0683,2.8737,2.9989999999999997,836045,2.9989999999999997,3.109287213014162,3.380623870796101,-0.2713366577819389,-0.25109165530795263
RIOT,2020-09-11,2.86,2.9,2.8,2.81,523746,2.81,3.129339433562192,3.4111537804597885,-0.28181434689759755,-0.24603040468945603
RIOT,2020-09-10,3.01,3.14,3.0033,3.125,808827,3.125,3.1874011487553173,3.4592460828965717,-0.2718449341412548,-0.23708441913742084
RIOT,2020-09-09,2.88,3.01,2.88,2.9803,694298,2.9803,3.198746812165375,3.4859857695282983,-0.28723895736292304,-0.22839429038646247
RIOT,2020-09-08,2.84,2.84,2.63,2.7977,1276078,2.7976999999999994,3.2384644143772614,3.5264406310905616,-0.28797621671330065,-0.2136831236423472
RIOT,2020-09-08,2.84,2.84,2.63,2.7977,1276078,2.7977,3.3186033988094907,3.5847398815778058,-0.2661364827683155,-0.19510985037460896
RIOT,2020-09-04,3.08,3.14,2.85,2.8801,1691260,2.8801,3.413313107683944,3.647703072104031,-0.2343899644200871,-0.17735319227618243
RIOT,2020-09-03,3.12,3.29,3.09,3.2173,1240330,3.2172999999999994,3.5102609454446605,3.7091113178723534,-0.19885037242769246,-0.16309399924020626
RIOT,2020-09-02,3.51,3.52,3.3,3.3073,1879606,3.3073,3.5635265718891445,3.748456223302141,-0.1849296514129968,-0.15415490594333459
RIOT,2020-09-01,3.52,3.5899,3.4568,3.5122,744741,3.5121999999999995,3.6101132213235343,3.783748721166313,-0.17363549984277826,-0.14646121957591915
RIOT,2020-08-31,3.66,3.7,3.51,3.53,945778,3.53,3.627915625200541,3.8054726188596177,-0.17755699365907684,-0.13966764950920424
RIOT,2020-08-28,3.25,3.43,3.21,3.42,713744,3.4199999999999995,3.6457184661460937,3.8275104283683863,-0.181791962222293,-0.13019531347173607
RIOT,2020-08-27,3.46,3.5,3.36,3.37,627229,3.3699999999999988,3.686758187263565,3.8601112626378575,-0.17335307537429268,-0.11729615128409696
RIOT,2020-08-26,3.4,3.45,3.35,3.4401,806883,3.4401,3.744350584947849,3.8993201636488863,-0.15496957870103722,-0.10328192026154802
RIOT,2020-08-25,3.43,3.45,3.3,3.3249,1392310,3.324899999999998,3.7996688731201855,3.936057776740797,-0.13638890362061185,-0.0903600056516757
RIOT,2020-08-24,3.78,3.79,3.57,3.6178,1053522,3.617799999999999,3.885990486414765,3.984950398880061,-0.098959912465296,-0.07885278115944178
RIOT,2020-08-21,3.84,3.94,3.82,3.9141,758455,3.914099999999999,3.934752393035631,4.0143224307904655,-0.07957003775483429,-0.07382599833297822
RIOT,2020-08-20,3.73,3.94,3.71,3.9199,1164982,3.919899999999999,3.9385073735875644,4.022340225253703,-0.08383285166613863,-0.0723899884775142
RIOT,2020-08-19,3.86,3.97,3.77,3.9129,1187182,3.9128999999999987,3.941890532421666,4.030535443273998,-0.08864491085233261,-0.0695292726803582
RIOT,2020-08-18,4.0,4.1,3.91,3.9869,1977715,3.986899999999999,3.9471615383165153,4.039946278735919,-0.09278474041940443,-0.06475036313736471
RIOT,2020-08-17,3.95,4.12,3.9,4.0201,2592270,4.020099999999999,3.939936363464972,4.044189981034792,-0.1042536175698201,-0.05774176881685489
RIOT,2020-08-14,3.67,3.68,3.44,3.535,1079506,3.535,3.92536115682224,4.046117179517576,-0.12075602269533592,-0.046113806628613474
RIOT,2020-08-13,3.42,3.56,3.41,3.475,789503,3.475,3.996335912608101,4.0870065538789815,-0.0906706412708802,-0.027453252611932967
RIOT,2020-08-12,3.75,3.83,3.68,3.78,1015492,3.779999999999999,4.091124260355029,4.135967078189299,-0.044842817834271465,-0.011648905447196045
RIOT,2020-08-11,3.77,4.0,3.61,3.97,2174953,3.9699999999999993,4.1476923076923065,4.1644444444444435,-0.016752136752137048,-0.0033504273504274098
RIOT,2020-08-10,4.255,4.28,4.11,4.18,2119955,4.179999999999998,4.18,4.18,0.0,0.0
