Symbol,Date,Open,High,Low,Close,Volume
RIOT,2020-10-01,2.71,2.74,2.6819,2.72,253742
RIOT,2020-09-30,2.73,2.7567,2.675,2.74,166000
RIOT,2020-09-29,2.7,2.7319,2.66,2.72,249781
RIOT,2020-09-28,2.79,2.79,2.71,2.75,519037
RIOT,2020-09-25,2.66,2.6943,2.6,2.6602,374956
RIOT,2020-09-24,2.55,2.55,2.35,2.4911,1017662
RIOT,2020-09-23,2.9,2.92,2.85,2.8699,333346
RIOT,2020-09-22,2.95,2.96,2.835,2.915,577004
RIOT,2020-09-21,2.85,3.03,2.85,2.9401,629590
RIOT,2020-09-18,3.03,3.06,2.97,3.0135,320503
RIOT,2020-09-17,2.92,3.02,2.9,2.99,564543
RIOT,2020-09-16,3.02,3.03,2.96,3.0291,563216
RIOT,2020-09-15,3.11,3.13,3.0301,3.04,540836
RIOT,2020-09-14,3.0683,3.0683,2.8737,2.999,836045
RIOT,2020-09-11,2.86,2.9,2.8,2.81,523746
RIOT,2020-09-10,3.01,3.14,3.0033,3.125,808827
RIOT,2020-09-09,2.88,3.01,2.88,2.9803,694298
RIOT,2020-09-08,2.84,2.84,2.63,2.7977,1276078
RIOT,2020-09-08,2.84,2.84,2.63,2.7977,1276078
RIOT,2020-09-04,3.08,3.14,2.85,2.8801,1691260
RIOT,2020-09-03,3.12,3.29,3.09,3.2173,1240330
RIOT,2020-09-02,3.51,3.52,3.3,3.3073,1879606
RIOT,2020-09-01,3.52,3.5899,3.4568,3.5122,744741
RIOT,2020-08-31,3.66,3.7,3.51,3.53,945778
RIOT,2020-08-28,3.25,3.43,3.21,3.42,713744
RIOT,2020-08-27,3.46,3.5,3.36,3.37,627229
RIOT,2020-08-26,3.4,3.45,3.35,3.4401,806883
RIOT,2020-08-25,3.43,3.45,3.3,3.3249,1392310
RIOT,2020-08-24,3.78,3.79,3.57,3.6178,1053522
RIOT,2020-08-21,3.84,3.94,3.82,3.9141,758455
RIOT,2020-08-20,3.73,3.94,3.71,3.9199,1164982
RIOT,2020-08-19,3.86,3.97,3.77,3.9129,1187182
RIOT,2020-08-18,4.0,4.1,3.91,3.9869,1977715
RIOT,2020-08-17,3.95,4.12,3.9,4.0201,2592270
RIOT,2020-08-14,3.67,3.68,3.44,3.535,1079506
