Symbol,Date,Open,High,Low,Close,Volume,RMED SMA,RMED spanTwelveEMA,RMED spanTwntySixEMA,RMED_x,RMED_y
RMED,2020-09-08,0.27,0.275,0.2615,0.2704,684941,0.2704,0.3018109322905471,0.3202548897596779,-0.0184439574691308,-0.014136147118499415
RMED,2020-09-08,0.27,0.275,0.2615,0.2704,684941,0.2704,0.3075220108888284,0.3242432809404522,-0.016721270051623827,-0.013059194530841567
RMED,2020-09-04,0.27,0.28429899999999997,0.265,0.2751,1522393,0.2751,0.3142714674140699,0.32855074341568835,-0.014279276001618437,-0.012143675650646014
RMED,2020-09-03,0.29,0.3001,0.29,0.2995,591753,0.2995,0.3213935523984463,0.33282680288894345,-0.011433250490497149,-0.011609775562902908
RMED,2020-09-02,0.32,0.326,0.3,0.3,1083706,0.29999999999999993,0.3253741982890729,0.3354929471200589,-0.010118748830985956,-0.011653906831004346
RMED,2020-09-01,0.331,0.332,0.321,0.3221,599759,0.3220999999999999,0.3299876888870862,0.3383323828896636,-0.008344694002577424,-0.012037696331008927
RMED,2020-08-31,0.3374,0.34,0.32,0.3245,612738,0.32449999999999984,0.3314218141392837,0.3396309735208367,-0.008209159381553033,-0.012960946913116802
RMED,2020-08-28,0.3267,0.33,0.311,0.322,1366998,0.32199999999999984,0.3326803258009716,0.3408414514025037,-0.008161125601532038,-0.014148893796007742
RMED,2020-08-27,0.35,0.35,0.34,0.345,511886,0.3449999999999998,0.3346222032193301,0.34234876751470394,-0.007726564295373828,-0.015645835844626654
RMED,2020-08-26,0.3503,0.369,0.35,0.36459899999999995,961790,0.3645989999999998,0.3327353310773902,0.34213666891588024,-0.009401337838490065,-0.01762565373193986
RMED,2020-08-25,0.3488,0.358,0.33299999999999996,0.358,825248,0.3579999999999998,0.32694193672782473,0.34033968242915064,-0.013397745701325904,-0.01968173270530231
RMED,2020-08-24,0.355,0.360799,0.33,0.335,2900192,0.33499999999999985,0.3212950161328838,0.3389268570234827,-0.017631840890598882,-0.021252729456296412
RMED,2020-08-21,0.3151,0.3153,0.301,0.308299,1469882,0.3082989999999998,0.31880320088431724,0.3392410055853613,-0.02043780470104412,-0.02215795159772079
RMED,2020-08-20,0.33,0.344,0.3106,0.3151,1943037,0.3150999999999998,0.32071305559055674,0.3417163660321903,-0.02100331044163356,-0.02258798832188997
RMED,2020-08-19,0.2965,0.318,0.295,0.314,734523,0.3139999999999998,0.3217336111524762,0.3438456753147656,-0.02211206416228939,-0.02298415779195407
RMED,2020-08-18,0.3,0.3088,0.3,0.3021,333420,0.30209999999999976,0.3231397222711082,0.3462333293399468,-0.023093607068838614,-0.023202181199370227
RMED,2020-08-17,0.315,0.315,0.301,0.304,922603,0.30399999999999977,0.3269651263204006,0.34976399568714256,-0.02279886936674197,-0.023229324732003127
RMED,2020-08-14,0.3112,0.3247,0.3112,0.3139,759317,0.3138999999999998,0.3311406038332007,0.353425115342114,-0.02228451150891325,-0.023336938573318415
RMED,2020-08-13,0.33,0.33,0.314,0.32,760053,0.3199999999999998,0.33427525907560085,0.35658712456948305,-0.0223118654938822,-0.023600045339419687
RMED,2020-08-12,0.317,0.33,0.3103,0.3151,2203941,0.31509999999999977,0.3368707607257101,0.3595140945350417,-0.02264333380933159,-0.023922090300804055
RMED,2020-08-11,0.39,0.39,0.37151,0.37809899999999996,2477025,0.3780989999999997,0.3408290808576574,0.363067222097845,-0.02223814124018764,-0.024241779423672172
RMED,2020-08-10,0.331,0.3438,0.325,0.326,1449419,0.3259999999999997,0.33405273192268603,0.3618646798656727,-0.02781194794298664,-0.02474268896954332
RMED,2020-08-07,0.34299999999999997,0.355,0.332,0.3401,5008161,0.3400999999999997,0.33551686499953803,0.3647338542549265,-0.029216989255388463,-0.023975374226182473
RMED,2020-08-06,0.299,0.3199,0.297,0.3164,3602228,0.3163999999999996,0.33468356772672675,0.3667045625953206,-0.03202099486859383,-0.022664970468880975
RMED,2020-08-05,0.3,0.3,0.293,0.294,631939,0.2939999999999996,0.3380078527679498,0.37072892760294623,-0.03272107483499642,-0.020325964368952756
RMED,2020-08-04,0.2999,0.2999,0.2911,0.2959,959728,0.2958999999999997,0.3460092805439407,0.3768672418111819,-0.03085796126724122,-0.017227186752441837
RMED,2020-08-03,0.3,0.3,0.2821,0.2867,1058410,0.2866999999999997,0.3551200588246572,0.3833446211560765,-0.028224562331419286,-0.013819493123741988
RMED,2020-07-31,0.3,0.3,0.285,0.2891,1705548,0.28909999999999964,0.36756006952004944,0.3910761908485626,-0.02351612132851316,-0.010218225821822663
RMED,2020-07-30,0.3395,0.37,0.2895,0.29145,8002689,0.29144999999999965,0.38182553670551295,0.3992342861164476,-0.017408749410934617,-0.006893751945150036
RMED,2020-07-29,0.365,0.371,0.3626,0.368,201571,0.3679999999999997,0.3982574524701517,0.40785702900576337,-0.00959957653561172,-0.004265002578703875
RMED,2020-07-28,0.3977,0.3977,0.3695,0.3786,514331,0.3785999999999997,0.4037588074647247,0.4110455913262244,-0.007286783861499724,-0.0029313590894769273
RMED,2020-07-27,0.3963,0.4,0.39,0.391,72079,0.3909999999999997,0.40833313609467453,0.4136412386323224,-0.005308102537647741,-0.0018425028964712282
RMED,2020-07-24,0.4,0.4,0.3801,0.3806,241402,0.3805999999999997,0.41148461538461545,0.4154525377229082,-0.00396792233829274,-0.0009761029861770721
RMED,2020-07-23,0.415,0.415,0.402,0.405,68850,0.40499999999999975,0.4171,0.4182407407407408,-0.0011407407407407757,-0.0002281481481481551
