Symbol,Date,Open,High,Low,Close,Volume,LIVX SMA,LIVX spanTwelveEMA,LIVX spanTwntySixEMA,LIVX_x,LIVX_y
LIVX,2020-09-08,2.38,2.43,2.24,2.4095,108904,2.4095,2.5945825670607947,2.833875652525049,-0.2392930854642548,-0.22727455518399595
LIVX,2020-09-08,2.38,2.43,2.24,2.4095,108904,2.4095,2.6282339428900303,2.867825704727053,-0.23959176183702316,-0.22426992261393133
LIVX,2020-09-04,2.4,2.4,2.261,2.27,76108,2.27,2.668003750688217,2.9044917611052177,-0.23648801041700016,-0.22043946280815846
LIVX,2020-09-03,2.55,2.56,2.41,2.4775,111926,2.4775000000000005,2.7403680689951657,2.9552511019936354,-0.21488303299846925,-0.2164273259059479
LIVX,2020-09-02,2.72,2.72,2.56,2.575,78107,2.575,2.7881622633579237,2.9934711901531266,-0.20530892679520285,-0.21681339913281744
LIVX,2020-09-01,2.73,2.77,2.6691,2.68,102263,2.6800000000000006,2.8269190385139096,3.0269488853653765,-0.20002984685146646,-0.21968951721722108
LIVX,2020-08-31,2.78,2.83,2.76,2.79,30128,2.7900000000000005,2.853631590970984,3.0547047961946063,-0.20107320522362213,-0.2246044348086596
LIVX,2020-08-28,2.72,2.79,2.65,2.73,83381,2.7300000000000004,2.8652009711475266,3.075881179890175,-0.21068020874264848,-0.23048724220491892
LIVX,2020-08-27,2.83,2.8336,2.7,2.755,62009,2.7550000000000003,2.8897829659016225,3.1035516742813885,-0.2137687083797664,-0.23543900057048653
LIVX,2020-08-26,2.94,2.99,2.84,2.87,152495,2.87,2.914288959701918,3.1314358082239004,-0.2171468485219825,-0.24085657361816665
LIVX,2020-08-25,2.78,2.8,2.7,2.76,100876,2.76,2.9223414978295392,3.1523506728818123,-0.23000917505227306,-0.24678400489221267
LIVX,2020-08-24,2.85,2.89,2.82,2.835,114630,2.835,2.9518581337985466,3.1837387267123574,-0.2318805929138108,-0.25097771235219757
LIVX,2020-08-21,2.83,2.95,2.8201,2.915,129406,2.915,2.9731050672164643,3.2116378248493462,-0.2385327576328815,-0.25575199221179423
LIVX,2020-08-20,2.85,2.93,2.78,2.9078,175940,2.9078,2.9836696248921855,3.2353688508372933,-0.2516992259451083,-0.2600568008565223
LIVX,2020-08-19,2.93,2.99,2.83,2.89,102082,2.890000000000001,2.997464102145309,3.261574358904277,-0.2641102567589675,-0.2621461945843759
LIVX,2020-08-18,2.92,3.0,2.89,2.91,106640,2.9100000000000006,3.0170030298080928,3.291300307616619,-0.2742972778085262,-0.2616551790407279
LIVX,2020-08-17,2.83,2.85,2.78,2.845,93835,2.8450000000000006,3.036458126136837,3.3218043322259487,-0.28534620608911165,-0.2584946543487783
LIVX,2020-08-14,2.71,2.77,2.71,2.74,150721,2.7400000000000007,3.0712686945253527,3.3599486788040247,-0.28867998427867203,-0.2517817664136949
LIVX,2020-08-13,2.78,2.8,2.6344,2.73,160656,2.7300000000000004,3.131499366257235,3.4095445731083465,-0.27804520685111145,-0.24255721194745053
LIVX,2020-08-12,2.93,2.95,2.86,2.915,90217,2.9150000000000005,3.2044992510312778,3.4639081389570134,-0.2594088879257361,-0.23368521322153527
LIVX,2020-08-11,3.15,3.17,3.115,3.1517,39043,3.1517000000000013,3.2571354784915103,3.5078207900735747,-0.2506853115820644,-0.22725429454548512
LIVX,2020-08-10,3.03,3.1,3.02,3.08,77474,3.0800000000000014,3.2763055654899667,3.5363104532794605,-0.2600048877894938,-0.2213965402863403
LIVX,2020-08-07,3.04,3.08,2.9592,3.07,150734,3.0700000000000003,3.311997486488142,3.572815289541817,-0.2608178030536754,-0.2117444534105519
LIVX,2020-08-06,3.13,3.13,2.8,3.0367,281023,3.0367,3.3559970294859864,3.6130405127051635,-0.257043483219177,-0.1994761159997711
LIVX,2020-08-05,3.22,3.3,3.1595,3.23,126284,3.23,3.4140510348470747,3.659147753721576,-0.24509671887450105,-0.18508427419491963
LIVX,2020-08-04,3.3,3.44,3.25,3.36,143863,3.36,3.4475148593647247,3.6934795740193014,-0.24596471465457714,-0.17008116302502416
LIVX,2020-08-03,3.07,3.09,2.95,3.08,100867,3.08,3.4634266519764925,3.720157939940846,-0.2567312879643535,-0.15111027511763603
LIVX,2020-07-31,3.16,3.205,3.14,3.15,58296,3.1499999999999995,3.533140588699491,3.771370575136114,-0.2382299864366231,-0.12470502190595663
LIVX,2020-07-30,3.1,3.13,2.7,2.94,237748,2.94,3.60280251391758,3.821080221147003,-0.21827770722942308,-0.09632378077329001
LIVX,2020-07-29,3.25,3.28,3.1,3.13,103589,3.1300000000000003,3.7233120619025946,3.891566638838764,-0.1682545769361692,-0.06583529915925673
LIVX,2020-07-28,3.31,3.36,3.25,3.29,58940,3.29,3.831186982248521,3.9524919699458647,-0.1213049876973442,-0.040230479715028515
LIVX,2020-07-27,3.61,3.66,3.34,3.4301,156515,3.4301000000000004,3.929584615384615,4.005491327541534,-0.07590671215691858,-0.0199618527194497
LIVX,2020-07-24,3.88,3.88,3.6,3.675,168643,3.675,4.0204,4.051522633744857,-0.03112263374485646,-0.005975637860082479
LIVX,2020-07-23,4.08,4.18,3.8,4.0997,214114,4.099700000000001,4.0832,4.081644444444445,0.0015555555555550882,0.00031111111111101767
LIVX,2020-07-22,4.24,4.2515,4.03,4.0802,77693,4.0802,4.0802,4.0802,0.0,0.0
