Symbol,Date,Open,High,Low,Close,Volume,AEZS SMA,AEZS spanTwelveEMA,AEZS spanTwntySixEMA,AEZS_x,AEZS_y
AEZS,2020-09-08,0.3799,0.3841,0.3651,0.37440999999999997,769813,0.37440999999999997,0.4305385212957212,0.4552134469483516,-0.02467492565263041,-0.012485124174285515
AEZS,2020-09-08,0.3799,0.3841,0.3651,0.37440999999999997,769813,0.37440999999999997,0.4407437069858523,0.4616777227042197,-0.020934015718367397,-0.00943767380469929
AEZS,2020-09-04,0.4,0.4095,0.396,0.4,741229,0.4000000000000001,0.45280438098328,0.4686591405205573,-0.01585475953727733,-0.0065635883262822655
AEZS,2020-09-03,0.423,0.4363,0.423,0.4270000000000001,517120,0.42700000000000016,0.4624051775256945,0.4741518717622018,-0.011746694236507371,-0.004240795523533514
AEZS,2020-09-02,0.43,0.4398,0.4270000000000001,0.4282,342051,0.42820000000000014,0.4688424825303662,0.477924021503178,-0.009081538972811831,-0.002364320845290063
AEZS,2020-09-01,0.455,0.46,0.4402,0.44709899999999997,847639,0.447099,0.4762320248086146,0.4819019432234322,-0.005669918414817675,-0.0006850163134096346
AEZS,2020-08-31,0.467,0.467,0.4572,0.4649,299541,0.4649,0.4815289384101809,0.4846861786813069,-0.003157240271125961,0.0005612092119423619
AEZS,2020-08-28,0.46,0.46,0.4521,0.455,451964,0.4550000000000001,0.4845523817574866,0.4862690729758114,-0.0017166912183248506,0.0014908215827094562
AEZS,2020-08-27,0.49,0.49,0.4815,0.485,469994,0.485,0.4899255420770296,0.4887705988138764,0.001154943263153185,0.002292699782968019
AEZS,2020-08-26,0.493,0.4999,0.4819,0.4889,271272,0.4889,0.4908210951819441,0.4890722467189865,0.0017488484629575862,0.0025771389129217274
AEZS,2020-08-25,0.462,0.4698,0.46,0.4688,222564,0.4688,0.4911703852150248,0.4890860264565054,0.0020843587585193672,0.0027842115254127628
AEZS,2020-08-24,0.4907,0.4907,0.475,0.48200000000000004,998026,0.4820000000000001,0.4952377279813929,0.4907089085730258,0.004528819408367135,0.0029591747171360976
AEZS,2020-08-21,0.5075,0.51,0.493,0.51,276970,0.51,0.4976445876143734,0.4914056212588679,0.0062389663555055255,0.002566763544328352
AEZS,2020-08-20,0.5169,0.5169,0.496,0.5044,473627,0.5044,0.495398148998805,0.4899180709595773,0.005480078039227676,0.0016487128415340582
AEZS,2020-08-19,0.5007,0.5075,0.5,0.50175,408433,0.5017499999999999,0.4937614488167695,0.4887595166363435,0.00500193218042605,0.0006908715421106398
AEZS,2020-08-18,0.498,0.5095,0.4932,0.494,278229,0.4939999999999999,0.492308984965273,0.4877202779672509,0.004588706998022107,-0.00038689361746819867
AEZS,2020-08-17,0.5148,0.53,0.514,0.5213,495764,0.5212999999999999,0.4920015276862317,0.487217900204631,0.004783627481600715,-0.0016307937713407612
AEZS,2020-08-14,0.485,0.5,0.4791,0.4996,705467,0.4995999999999999,0.486674532720092,0.4844913322210015,0.002183200499090543,-0.0032343990845761167
AEZS,2020-08-13,0.4901,0.4944,0.48100000000000004,0.4873,730075,0.4872999999999999,0.4843244477601088,0.4832826387986816,0.001041808961427193,-0.0045887989804927675
