Symbol,Date,Open,High,Low,Close,Volume,AAPL SMA,AAPL spanTwelveEMA,AAPL spanTwntySixEMA,AAPL_x,AAPL_y
AAPL,2021-11-11,148.95,149.43,148.67,148.67,1178561,148.67,148.67,148.67,0.0,0.0
AAPL,2021-11-11,148.95,149.43,148.67,148.67,1178561,148.67,148.67,148.67,0.0,0.0
AAPL,2021-11-11,148.95,149.43,148.67,148.67,1178561,148.67,148.67,148.67,0.0,0.0
AAPL,2021-11-11,148.95,149.43,148.67,148.67,1178561,148.67,148.67,148.67,0.0,0.0
AAPL,2021-11-11,148.95,149.43,148.67,148.67,1178561,148.67,148.67,148.67,0.0,0.0
AAPL,2021-11-11,148.95,149.43,148.67,148.67,1178561,148.67,148.67,148.67,0.0,0.0
AAPL,2021-12-28,180.16,180.43,179.71,179.83,1037412
AAPL,2021-12-27,177.09,177.76,177.07,177.7,1131393
AAPL,2021-12-27,177.09,177.76,177.07,177.7,1131393
AAPL,2021-12-23,175.82,176.05,175.4,175.515,1061997
AAPL,2021-12-22,172.93,173.58,172.93,173.54,1239455
AAPL,2021-12-21,171.55,172.28,171.12,171.45,1298477
AAPL,2021-12-20,168.28,168.47,167.46,168.1599,2012088
