Symbol,Date,Open,High,Low,Close,Volume,AAPL SMA,AAPL spanTwelveEMA,AAPL spanTwntySixEMA,AAPL_x,AAPL_y
AAPL,2021-05-04,131.18,131.41,130.94,131.38,1649469,131.38,132.87761737490595,130.56563545403623,2.311981920869698,2.9831517618122723
AAPL,2021-05-03,132.01,132.12,131.83,132.0601,1128011,132.0601,133.14991144307066,130.50048629035916,2.649425152711501,3.150944222047909
AAPL,2021-04-30,131.8,132.19,131.36,132.01,1896412,132.01,133.34805897817444,130.3757171935879,2.972341784586547,3.27632398938201
AAPL,2021-04-29,136.47,137.07,136.42,136.72,3844913,136.72,133.5913424287516,130.2449745690749,3.3463678596766897,3.3523195405808757
AAPL,2021-04-28,134.29,134.67,134.25,134.62,1340836,134.62,133.02249559761557,129.7269725346009,3.295523063014656,3.353807460806922
AAPL,2021-04-27,135.06,135.41,135.01,135.1895,1303363,135.1895,132.73204025172743,129.33553033736897,3.3965099143584894,3.3683785602549814
AAPL,2021-04-26,134.83,134.96,134.5,134.925,1617712,134.925,132.28522938840518,128.8672127643585,3.418016624046686,3.361345721729111
AAPL,2021-04-23,132.19,132.75,132.16,132.72,896678,132.72,131.80527109538795,128.38258978550718,3.4226813098807725,3.3471779961497172
AAPL,2021-04-22,132.86,133.26,132.7,132.99,1253185,132.99,131.63895674909486,128.03559696834776,3.6033597807470974,3.328302167716953
AAPL,2021-04-21,132.39,132.75,132.21,132.585,1187563,132.585,131.39331252165758,127.6392447258156,3.754067795841991,3.2595377644594166
AAPL,2021-04-20,135.02,135.43,134.92,135.395,1455455,135.395,131.17664207104986,127.24358430388084,3.933057767169018,3.1359052566137766
AAPL,2021-04-19,133.47,133.75,133.34,133.73,1226999,133.73,130.40966790214983,126.5914710481913,3.81819685395854,2.9366171289749663
AAPL,2021-04-16,134.3,134.67,134.24,134.32,4465876,134.32,129.80597115708616,126.0203887320466,3.785582425039564,2.716222197729073
AAPL,2021-04-15,133.82,134.25,133.64,134.1338,1506507,134.1338,128.98523864019273,125.35641983061032,3.6288188095823983,2.44888214090145
AAPL,2021-04-14,134.94,135.0,134.37,134.4796,1548127,134.4796,128.04913657477323,124.65422941705916,3.3949071577140586,2.153897973731209
AAPL,2021-04-13,132.49,132.5374,131.93,132.365,1640580,132.365,126.87996140655018,123.86819977042391,3.0117616361262662,1.8436456777354928
AAPL,2021-04-12,132.57,132.85,132.3,132.61,1768894,132.61,125.88268166228656,123.18845575205782,2.694225910228752,1.5516166881377993
AAPL,2021-04-09,129.9,130.19,129.8,130.02,1630606,130.02,124.6595328736114,122.43473221222244,2.2248006613889544,1.2659643826150646
AAPL,2021-04-08,128.91,129.05,128.81,128.9299,1578055,128.9299,123.68490248699528,121.82791078920025,1.8569916977950245,1.0262553129215921
AAPL,2021-04-07,125.82,125.92,125.68,125.765,1028640,125.765,122.73126657553986,121.25975165233626,1.4715149232035998,0.8185712167032304
AAPL,2021-04-06,126.49,126.61,126.01,126.24,1714545,126.24,122.17967868018349,120.89933178452316,1.2803468956603157,0.655335290078138
AAPL,2021-04-05,123.74,123.93,123.29,123.5001,1513005,123.5001,121.44143844021684,120.47207832728505,0.9693601129318096,0.4990823886825899
AAPL,2021-04-05,123.74,123.93,123.29,123.5001,1513005,123.5001,121.06713633843808,120.22983659346784,0.8372997449702382,0.3815129576202885
AAPL,2021-04-01,123.64,123.79,123.53,123.773,1413080,123.773,120.6247793090632,119.96821552094524,0.6565637881179356,0.26756626078280105
AAPL,2021-03-31,121.65,121.75,121.22,121.3392,1744535,121.3392,120.05237554707467,119.66383276262088,0.3885427844538043,0.1703168789490103
AAPL,2021-03-30,120.11,120.4031,120.0,120.14,1184395,120.14,119.8184074647246,119.52980338363054,0.2886040810940784,0.11576040257281534
AAPL,2021-03-29,121.65,121.8,121.4,121.69,1254606,121.69,119.75993609467454,119.48098765432098,0.2789484403535596,0.07254948294250312
AAPL,2021-03-26,120.39,120.59,120.32,120.5201,997893,120.5201,119.40901538461536,119.30426666666666,0.1047487179487092,0.020949743589739
AAPL,2021-03-25,119.5,119.59,119.0,119.207,1976362,119.207,119.207,119.207,0.0,0.0
