Symbol,Date,Open,High,Low,Close,Volume,ENDP SMA,ENDP spanTwelveEMA,ENDP spanTwntySixEMA,ENDP_x,ENDP_y
ENDP,2021-09-24,3.33,3.355,3.31,3.345,177836,3.345,2.80652527841365,2.805715327367332,0.0008099510463179,-0.1321441370252002
ENDP,2021-09-23,3.05,3.06,2.98,3.06,177829,3.06,2.708620783579768,2.7625725535567187,-0.0539517699769507,-0.16538265904307975
ENDP,2021-09-22,2.77,2.77,2.72,2.75,130929,2.75,2.644733653321544,2.738778357841256,-0.0940447045197121,-0.19324038130961202
ENDP,2021-09-21,2.74,2.78,2.74,2.775,63681,2.775,2.6255943175618244,2.7378806264685567,-0.1122863089067323,-0.21803930050708695
ENDP,2021-09-20,2.72,2.72,2.68,2.7,66931,2.7,2.59842964802761,2.734911076586041,-0.1364814285584308,-0.2444775484071756
ENDP,2021-09-17,2.71,2.72,2.7,2.71,237605,2.71,2.5799623113053576,2.737703962712924,-0.1577416514075662,-0.2714765783693618
ENDP,2021-09-16,2.79,2.87,2.79,2.86,136078,2.86,2.556319095179059,2.7399202797299576,-0.1836011845508984,-0.2999103101098107
ENDP,2021-09-15,2.65,2.67,2.6191,2.65,56923,2.65,2.5011043852116157,2.730313902108354,-0.2292095168967387,-0.3289875914995387
ENDP,2021-09-14,2.7,2.73,2.65,2.675,379543,2.675,2.474032455250091,2.7367390142770223,-0.2627065590269311,-0.3539321101502388
ENDP,2021-09-13,2.83,2.875,2.78,2.783,716096,2.783,2.437492901659198,2.741678135419184,-0.3041852337599855,-0.3767384979310657
ENDP,2021-09-10,2.54,2.59,2.51,2.54,922069,2.54,2.3746734292335985,2.7383723862527187,-0.3636989570191202,-0.39487681397383556
ENDP,2021-09-09,2.12,2.14,2.08,2.085,242024,2.085,2.3446140527306163,2.7542421771529364,-0.4096281244223201,-0.40267127821251436
ENDP,2021-09-08,2.193,2.23,2.18,2.23,66311,2.23,2.3918166077725465,2.807781551325171,-0.4159649435526247,-0.40093206666006287
ENDP,2021-09-07,2.13,2.2,2.13,2.2,163028,2.2,2.4212378091857363,2.854004075431185,-0.4327662662454488,-0.3971738474369224
ENDP,2021-09-07,2.13,2.2,2.13,2.2,163028,2.2,2.4614628654013244,2.90632440146568,-0.4448615360643555,-0.3882757427347908
ENDP,2021-09-03,2.13,2.14,2.12,2.1299,116135,2.1299,2.509001568201565,2.9628303535829343,-0.4538287853813694,-0.37412929440239967
ENDP,2021-09-02,2.13,2.14,2.09,2.1,136407,2.1,2.577929126056395,3.029464781869569,-0.4515356558131742,-0.35420442165765725
ENDP,2021-09-01,2.275,2.31,2.265,2.301,102100,2.301,2.6648253307939207,3.1038219644191347,-0.438996633625214,-0.329871613118778
ENDP,2021-08-31,1.98,2.02,1.95,2.01,727628,2.01,2.7309753909382697,3.168047721572665,-0.4370723306343955,-0.30259035799216893
ENDP,2021-08-30,2.3543,2.36,2.35,2.35,56863,2.35,2.862061825654319,3.2606915392984783,-0.3986297136441594,-0.26896986483161234
ENDP,2021-08-27,2.4,2.42,2.39,2.395,68361,2.395,2.955163975773286,3.3335468624423568,-0.3783828866690708,-0.23655490262847556
ENDP,2021-08-26,2.5418,2.55,2.5,2.51,82922,2.51,3.057011971368429,3.4086306114377454,-0.3516186400693164,-0.20109790661832672
ENDP,2021-08-25,2.62,2.6261,2.58,2.59,69623,2.59,3.156468693435416,3.480521060352765,-0.3240523669173489,-0.1634677232555793
ENDP,2021-08-24,2.64,2.65,2.56,2.575,284086,2.575,3.2594630013327643,3.551762745180986,-0.2922997438482215,-0.12332156234013689
ENDP,2021-08-23,2.26,2.27,2.2,2.22,415743,2.22,3.3839108197569034,3.629903764795465,-0.2459929450385614,-0.08107701696311573
ENDP,2021-08-20,2.47,2.49,2.4,2.415,556361,2.415,3.595530968803613,3.742696065979102,-0.1471650971754892,-0.039848034944254304
ENDP,2021-08-19,3.7,3.73,3.6,3.61,76175,3.61,3.810172963131543,3.8489117512574302,-0.0387387881258871,-0.013018769386445573
ENDP,2021-08-18,3.78,3.806,3.76,3.76,38791,3.76,3.846568047337278,3.8680246913580247,-0.0214566440207466,-0.0065887647015851775
ENDP,2021-08-17,3.76,3.76,3.71,3.71,52855,3.71,3.862307692307693,3.876666666666667,-0.0143589743589744,-0.0028717948717948086
ENDP,2021-08-16,3.89,3.915,3.88,3.89,33579,3.89,3.89,3.89,0.0,0.0
